location,date,vaccine,total_vaccinations
Lithuania,2021-02-09,Oxford/AstraZeneca,307.0
Lithuania,2021-02-09,Pfizer/BioNTech,126543.0
Lithuania,2021-02-10,Moderna,4695.0
Lithuania,2021-02-10,Oxford/AstraZeneca,3038.0
Lithuania,2021-02-10,Pfizer/BioNTech,129632.0
Lithuania,2021-02-11,Moderna,5126.0
Lithuania,2021-02-11,Oxford/AstraZeneca,5543.0
Lithuania,2021-02-11,Pfizer/BioNTech,135765.0
Lithuania,2021-02-12,Moderna,5753.0
Lithuania,2021-02-12,Oxford/AstraZeneca,7487.0
Lithuania,2021-02-12,Pfizer/BioNTech,140479.0
Lithuania,2021-02-13,Moderna,5754.0
Lithuania,2021-02-13,Oxford/AstraZeneca,7802.0
Lithuania,2021-02-13,Pfizer/BioNTech,140611.0
Lithuania,2021-02-14,Moderna,5754.0
Lithuania,2021-02-14,Oxford/AstraZeneca,7802.0
Lithuania,2021-02-14,Pfizer/BioNTech,140612.0
Lithuania,2021-02-15,Moderna,7007.0
Lithuania,2021-02-15,Oxford/AstraZeneca,9654.0
Lithuania,2021-02-15,Pfizer/BioNTech,142144.0
Lithuania,2021-02-16,Moderna,7007.0
Lithuania,2021-02-16,Oxford/AstraZeneca,9654.0
Lithuania,2021-02-16,Pfizer/BioNTech,142672.0
Lithuania,2021-02-17,Moderna,8361.0
Lithuania,2021-02-17,Oxford/AstraZeneca,10633.0
Lithuania,2021-02-17,Pfizer/BioNTech,148614.0
Lithuania,2021-02-18,Moderna,8898.0
Lithuania,2021-02-18,Oxford/AstraZeneca,12127.0
Lithuania,2021-02-18,Pfizer/BioNTech,157935.0
Lithuania,2021-02-19,Moderna,9375.0
Lithuania,2021-02-19,Oxford/AstraZeneca,14914.0
Lithuania,2021-02-19,Pfizer/BioNTech,165164.0
Lithuania,2021-02-20,Moderna,9375.0
Lithuania,2021-02-20,Oxford/AstraZeneca,15216.0
Lithuania,2021-02-20,Pfizer/BioNTech,165867.0
Lithuania,2021-02-21,Moderna,9375.0
Lithuania,2021-02-21,Oxford/AstraZeneca,15217.0
Lithuania,2021-02-21,Pfizer/BioNTech,165867.0
Lithuania,2021-02-22,Moderna,9543.0
Lithuania,2021-02-22,Oxford/AstraZeneca,17296.0
Lithuania,2021-02-22,Pfizer/BioNTech,169089.0
Lithuania,2021-02-23,Moderna,9955.0
Lithuania,2021-02-23,Oxford/AstraZeneca,19313.0
Lithuania,2021-02-23,Pfizer/BioNTech,175313.0
Lithuania,2021-02-24,Moderna,10089.0
Lithuania,2021-02-24,Oxford/AstraZeneca,22025.0
Lithuania,2021-02-24,Pfizer/BioNTech,184191.0
Lithuania,2021-02-25,Moderna,10800.0
Lithuania,2021-02-25,Oxford/AstraZeneca,26145.0
Lithuania,2021-02-25,Pfizer/BioNTech,191229.0
Lithuania,2021-02-26,Moderna,12305.0
Lithuania,2021-02-26,Oxford/AstraZeneca,30452.0
Lithuania,2021-02-26,Pfizer/BioNTech,195469.0
Lithuania,2021-02-27,Moderna,12305.0
Lithuania,2021-02-27,Oxford/AstraZeneca,31100.0
Lithuania,2021-02-27,Pfizer/BioNTech,195614.0
Lithuania,2021-02-28,Moderna,12305.0
Lithuania,2021-02-28,Oxford/AstraZeneca,31499.0
Lithuania,2021-02-28,Pfizer/BioNTech,195665.0
Lithuania,2021-03-01,Moderna,15792.0
Lithuania,2021-03-01,Oxford/AstraZeneca,34310.0
Lithuania,2021-03-01,Pfizer/BioNTech,196942.0
Lithuania,2021-03-02,Moderna,17683.0
Lithuania,2021-03-02,Oxford/AstraZeneca,35999.0
Lithuania,2021-03-02,Pfizer/BioNTech,202721.0
Lithuania,2021-03-03,Moderna,19495.0
Lithuania,2021-03-03,Oxford/AstraZeneca,39147.0
Lithuania,2021-03-03,Pfizer/BioNTech,209782.0
Lithuania,2021-03-04,Moderna,20566.0
Lithuania,2021-03-04,Oxford/AstraZeneca,42670.0
Lithuania,2021-03-04,Pfizer/BioNTech,220680.0
Lithuania,2021-03-05,Moderna,21148.0
Lithuania,2021-03-05,Oxford/AstraZeneca,46973.0
Lithuania,2021-03-05,Pfizer/BioNTech,229832.0
Lithuania,2021-03-06,Moderna,21236.0
Lithuania,2021-03-06,Oxford/AstraZeneca,47236.0
Lithuania,2021-03-06,Pfizer/BioNTech,230107.0
Lithuania,2021-03-07,Moderna,21236.0
Lithuania,2021-03-07,Oxford/AstraZeneca,47236.0
Lithuania,2021-03-07,Pfizer/BioNTech,230109.0
Lithuania,2021-03-08,Moderna,21717.0
Lithuania,2021-03-08,Oxford/AstraZeneca,53947.0
Lithuania,2021-03-08,Pfizer/BioNTech,231845.0
Lithuania,2021-03-09,Moderna,22683.0
Lithuania,2021-03-09,Oxford/AstraZeneca,56717.0
Lithuania,2021-03-09,Pfizer/BioNTech,240023.0
Lithuania,2021-03-10,Moderna,22878.0
Lithuania,2021-03-10,Oxford/AstraZeneca,62774.0
Lithuania,2021-03-10,Pfizer/BioNTech,249429.0
Lithuania,2021-03-11,Moderna,22878.0
Lithuania,2021-03-11,Oxford/AstraZeneca,63131.0
Lithuania,2021-03-11,Pfizer/BioNTech,250209.0
Lithuania,2021-03-12,Moderna,23132.0
Lithuania,2021-03-12,Oxford/AstraZeneca,69346.0
Lithuania,2021-03-12,Pfizer/BioNTech,261693.0
Lithuania,2021-03-13,Moderna,23132.0
Lithuania,2021-03-13,Oxford/AstraZeneca,69634.0
Lithuania,2021-03-13,Pfizer/BioNTech,263151.0
Lithuania,2021-03-14,Moderna,23132.0
Lithuania,2021-03-14,Oxford/AstraZeneca,69642.0
Lithuania,2021-03-14,Pfizer/BioNTech,263169.0
Lithuania,2021-03-15,Moderna,23232.0
Lithuania,2021-03-15,Oxford/AstraZeneca,75418.0
Lithuania,2021-03-15,Pfizer/BioNTech,265349.0
Lithuania,2021-03-16,Moderna,23435.0
Lithuania,2021-03-16,Oxford/AstraZeneca,78751.0
Lithuania,2021-03-16,Pfizer/BioNTech,272033.0
Lithuania,2021-03-17,Moderna,23541.0
Lithuania,2021-03-17,Oxford/AstraZeneca,78845.0
Lithuania,2021-03-17,Pfizer/BioNTech,282387.0
Lithuania,2021-03-18,Moderna,23674.0
Lithuania,2021-03-18,Oxford/AstraZeneca,78872.0
Lithuania,2021-03-18,Pfizer/BioNTech,290646.0
Lithuania,2021-03-19,Moderna,25891.0
Lithuania,2021-03-19,Oxford/AstraZeneca,79401.0
Lithuania,2021-03-19,Pfizer/BioNTech,297193.0
Lithuania,2021-03-20,Moderna,26425.0
Lithuania,2021-03-20,Oxford/AstraZeneca,79401.0
Lithuania,2021-03-20,Pfizer/BioNTech,297392.0
Lithuania,2021-03-21,Moderna,26427.0
Lithuania,2021-03-21,Oxford/AstraZeneca,79402.0
Lithuania,2021-03-21,Pfizer/BioNTech,297422.0
Lithuania,2021-03-22,Moderna,31246.0
Lithuania,2021-03-22,Oxford/AstraZeneca,81700.0
Lithuania,2021-03-22,Pfizer/BioNTech,298560.0
Lithuania,2021-03-23,Moderna,32805.0
Lithuania,2021-03-23,Oxford/AstraZeneca,84488.0
Lithuania,2021-03-23,Pfizer/BioNTech,307125.0
Lithuania,2021-03-24,Moderna,33923.0
Lithuania,2021-03-24,Oxford/AstraZeneca,89084.0
Lithuania,2021-03-24,Pfizer/BioNTech,319054.0
Lithuania,2021-03-25,Moderna,34930.0
Lithuania,2021-03-25,Oxford/AstraZeneca,93546.0
Lithuania,2021-03-25,Pfizer/BioNTech,330561.0
Lithuania,2021-03-26,Moderna,36559.0
Lithuania,2021-03-26,Oxford/AstraZeneca,99111.0
Lithuania,2021-03-26,Pfizer/BioNTech,339823.0
Lithuania,2021-03-27,Moderna,36635.0
Lithuania,2021-03-27,Oxford/AstraZeneca,101938.0
Lithuania,2021-03-27,Pfizer/BioNTech,340074.0
Lithuania,2021-03-28,Moderna,36636.0
Lithuania,2021-03-28,Oxford/AstraZeneca,102039.0
Lithuania,2021-03-28,Pfizer/BioNTech,340158.0
Lithuania,2021-03-29,Moderna,38058.0
Lithuania,2021-03-29,Oxford/AstraZeneca,107490.0
Lithuania,2021-03-29,Pfizer/BioNTech,341152.0
Lithuania,2021-03-30,Moderna,38247.0
Lithuania,2021-03-30,Oxford/AstraZeneca,110025.0
Lithuania,2021-03-30,Pfizer/BioNTech,351326.0
Lithuania,2021-03-31,Moderna,39687.0
Lithuania,2021-03-31,Oxford/AstraZeneca,112103.0
Lithuania,2021-03-31,Pfizer/BioNTech,368575.0
Lithuania,2021-04-01,Moderna,46955.0
Lithuania,2021-04-01,Oxford/AstraZeneca,114963.0
Lithuania,2021-04-01,Pfizer/BioNTech,376784.0
Lithuania,2021-04-02,Moderna,53470.0
Lithuania,2021-04-02,Oxford/AstraZeneca,120664.0
Lithuania,2021-04-02,Pfizer/BioNTech,384389.0
Lithuania,2021-04-03,Moderna,53663.0
Lithuania,2021-04-03,Oxford/AstraZeneca,128370.0
Lithuania,2021-04-03,Pfizer/BioNTech,385156.0
Lithuania,2021-04-04,Moderna,53663.0
Lithuania,2021-04-04,Oxford/AstraZeneca,130772.0
Lithuania,2021-04-04,Pfizer/BioNTech,385164.0
Lithuania,2021-04-05,Moderna,53673.0
Lithuania,2021-04-05,Oxford/AstraZeneca,134283.0
Lithuania,2021-04-05,Pfizer/BioNTech,385360.0
Lithuania,2021-04-06,Moderna,56341.0
Lithuania,2021-04-06,Oxford/AstraZeneca,144873.0
Lithuania,2021-04-06,Pfizer/BioNTech,386801.0
Lithuania,2021-04-07,Moderna,57592.0
Lithuania,2021-04-07,Oxford/AstraZeneca,154828.0
Lithuania,2021-04-07,Pfizer/BioNTech,388351.0
Lithuania,2021-04-08,Moderna,59010.0
Lithuania,2021-04-08,Oxford/AstraZeneca,157556.0
Lithuania,2021-04-08,Pfizer/BioNTech,411165.0
Lithuania,2021-04-09,Moderna,59442.0
Lithuania,2021-04-09,Oxford/AstraZeneca,162794.0
Lithuania,2021-04-09,Pfizer/BioNTech,438994.0
Lithuania,2021-04-10,Moderna,59519.0
Lithuania,2021-04-10,Oxford/AstraZeneca,166994.0
Lithuania,2021-04-10,Pfizer/BioNTech,450345.0
Lithuania,2021-04-11,Moderna,59578.0
Lithuania,2021-04-11,Oxford/AstraZeneca,167616.0
Lithuania,2021-04-11,Pfizer/BioNTech,451391.0
Lithuania,2021-04-12,Moderna,59835.0
Lithuania,2021-04-12,Oxford/AstraZeneca,171659.0
Lithuania,2021-04-12,Pfizer/BioNTech,455866.0
Lithuania,2021-04-13,Moderna,60242.0
Lithuania,2021-04-13,Oxford/AstraZeneca,174210.0
Lithuania,2021-04-13,Pfizer/BioNTech,471755.0
Lithuania,2021-04-14,Moderna,60464.0
Lithuania,2021-04-14,Oxford/AstraZeneca,175285.0
Lithuania,2021-04-14,Pfizer/BioNTech,497272.0
Lithuania,2021-04-15,Moderna,60713.0
Lithuania,2021-04-15,Oxford/AstraZeneca,178606.0
Lithuania,2021-04-15,Pfizer/BioNTech,516909.0
Lithuania,2021-04-16,Moderna,61020.0
Lithuania,2021-04-16,Oxford/AstraZeneca,184850.0
Lithuania,2021-04-16,Pfizer/BioNTech,530817.0
Lithuania,2021-04-17,Moderna,61052.0
Lithuania,2021-04-17,Oxford/AstraZeneca,186026.0
Lithuania,2021-04-17,Pfizer/BioNTech,532117.0
Lithuania,2021-04-18,Moderna,61052.0
Lithuania,2021-04-18,Oxford/AstraZeneca,186106.0
Lithuania,2021-04-18,Pfizer/BioNTech,532121.0
Lithuania,2021-04-19,Moderna,61484.0
Lithuania,2021-04-19,Oxford/AstraZeneca,190080.0
Lithuania,2021-04-19,Pfizer/BioNTech,533563.0
Lithuania,2021-04-20,Moderna,63241.0
Lithuania,2021-04-20,Oxford/AstraZeneca,191554.0
Lithuania,2021-04-20,Pfizer/BioNTech,545606.0
Lithuania,2021-04-21,Johnson&Johnson,4.0
Lithuania,2021-04-21,Moderna,67391.0
Lithuania,2021-04-21,Oxford/AstraZeneca,192198.0
Lithuania,2021-04-21,Pfizer/BioNTech,567497.0
Lithuania,2021-04-22,Johnson&Johnson,4.0
Lithuania,2021-04-22,Moderna,71322.0
Lithuania,2021-04-22,Oxford/AstraZeneca,194338.0
Lithuania,2021-04-22,Pfizer/BioNTech,587606.0
Lithuania,2021-04-23,Johnson&Johnson,6.0
Lithuania,2021-04-23,Moderna,72787.0
Lithuania,2021-04-23,Oxford/AstraZeneca,202220.0
Lithuania,2021-04-23,Pfizer/BioNTech,602925.0
Lithuania,2021-04-24,Johnson&Johnson,6.0
Lithuania,2021-04-24,Moderna,74139.0
Lithuania,2021-04-24,Oxford/AstraZeneca,203500.0
Lithuania,2021-04-24,Pfizer/BioNTech,604845.0
Lithuania,2021-04-25,Johnson&Johnson,6.0
Lithuania,2021-04-25,Moderna,74140.0
Lithuania,2021-04-25,Oxford/AstraZeneca,203521.0
Lithuania,2021-04-25,Pfizer/BioNTech,605093.0
Lithuania,2021-04-26,Johnson&Johnson,16.0
Lithuania,2021-04-26,Moderna,74951.0
Lithuania,2021-04-26,Oxford/AstraZeneca,207795.0
Lithuania,2021-04-26,Pfizer/BioNTech,606180.0
Lithuania,2021-04-27,Johnson&Johnson,66.0
Lithuania,2021-04-27,Moderna,75376.0
Lithuania,2021-04-27,Oxford/AstraZeneca,209161.0
Lithuania,2021-04-27,Pfizer/BioNTech,617433.0
Lithuania,2021-04-28,Johnson&Johnson,228.0
Lithuania,2021-04-28,Moderna,75949.0
Lithuania,2021-04-28,Oxford/AstraZeneca,209849.0
Lithuania,2021-04-28,Pfizer/BioNTech,631399.0
Lithuania,2021-04-29,Johnson&Johnson,340.0
Lithuania,2021-04-29,Moderna,78031.0
Lithuania,2021-04-29,Oxford/AstraZeneca,212007.0
Lithuania,2021-04-29,Pfizer/BioNTech,659789.0
Lithuania,2021-04-30,Johnson&Johnson,436.0
Lithuania,2021-04-30,Moderna,82448.0
Lithuania,2021-04-30,Oxford/AstraZeneca,213696.0
Lithuania,2021-04-30,Pfizer/BioNTech,691330.0
Lithuania,2021-05-01,Johnson&Johnson,478.0
Lithuania,2021-05-01,Moderna,82875.0
Lithuania,2021-05-01,Oxford/AstraZeneca,214533.0
Lithuania,2021-05-01,Pfizer/BioNTech,705818.0
Lithuania,2021-05-02,Johnson&Johnson,478.0
Lithuania,2021-05-02,Moderna,82876.0
Lithuania,2021-05-02,Oxford/AstraZeneca,214540.0
Lithuania,2021-05-02,Pfizer/BioNTech,706558.0
Lithuania,2021-05-03,Johnson&Johnson,604.0
Lithuania,2021-05-03,Moderna,86152.0
Lithuania,2021-05-03,Oxford/AstraZeneca,219279.0
Lithuania,2021-05-03,Pfizer/BioNTech,711825.0
Lithuania,2021-05-04,Johnson&Johnson,914.0
Lithuania,2021-05-04,Moderna,89257.0
Lithuania,2021-05-04,Oxford/AstraZeneca,222794.0
Lithuania,2021-05-04,Pfizer/BioNTech,733221.0
Lithuania,2021-05-05,Johnson&Johnson,1444.0
Lithuania,2021-05-05,Moderna,90909.0
Lithuania,2021-05-05,Oxford/AstraZeneca,226049.0
Lithuania,2021-05-05,Pfizer/BioNTech,762546.0
Lithuania,2021-05-06,Johnson&Johnson,2094.0
Lithuania,2021-05-06,Moderna,96613.0
Lithuania,2021-05-06,Oxford/AstraZeneca,229931.0
Lithuania,2021-05-06,Pfizer/BioNTech,787922.0
Lithuania,2021-05-07,Johnson&Johnson,3804.0
Lithuania,2021-05-07,Moderna,101158.0
Lithuania,2021-05-07,Oxford/AstraZeneca,238708.0
Lithuania,2021-05-07,Pfizer/BioNTech,806838.0
Lithuania,2021-05-08,Johnson&Johnson,4104.0
Lithuania,2021-05-08,Moderna,102609.0
Lithuania,2021-05-08,Oxford/AstraZeneca,248815.0
Lithuania,2021-05-08,Pfizer/BioNTech,810799.0
Lithuania,2021-05-09,Johnson&Johnson,4106.0
Lithuania,2021-05-09,Moderna,102609.0
Lithuania,2021-05-09,Oxford/AstraZeneca,255947.0
Lithuania,2021-05-09,Pfizer/BioNTech,810800.0
Lithuania,2021-05-10,Johnson&Johnson,5760.0
Lithuania,2021-05-10,Moderna,104923.0
Lithuania,2021-05-10,Oxford/AstraZeneca,270173.0
Lithuania,2021-05-10,Pfizer/BioNTech,813270.0
Lithuania,2021-05-11,Johnson&Johnson,6490.0
Lithuania,2021-05-11,Moderna,107736.0
Lithuania,2021-05-11,Oxford/AstraZeneca,273314.0
Lithuania,2021-05-11,Pfizer/BioNTech,833104.0
Lithuania,2021-05-12,Johnson&Johnson,6928.0
Lithuania,2021-05-12,Moderna,108925.0
Lithuania,2021-05-12,Oxford/AstraZeneca,275923.0
Lithuania,2021-05-12,Pfizer/BioNTech,860606.0
Lithuania,2021-05-13,Johnson&Johnson,7850.0
Lithuania,2021-05-13,Moderna,111042.0
Lithuania,2021-05-13,Oxford/AstraZeneca,278750.0
Lithuania,2021-05-13,Pfizer/BioNTech,884986.0
Lithuania,2021-05-14,Johnson&Johnson,8514.0
Lithuania,2021-05-14,Moderna,113857.0
Lithuania,2021-05-14,Oxford/AstraZeneca,282873.0
Lithuania,2021-05-14,Pfizer/BioNTech,909003.0
Lithuania,2021-05-15,Johnson&Johnson,8546.0
Lithuania,2021-05-15,Moderna,114097.0
Lithuania,2021-05-15,Oxford/AstraZeneca,285490.0
Lithuania,2021-05-15,Pfizer/BioNTech,912262.0
Lithuania,2021-05-16,Johnson&Johnson,8546.0
Lithuania,2021-05-16,Moderna,114222.0
Lithuania,2021-05-16,Oxford/AstraZeneca,285530.0
Lithuania,2021-05-16,Pfizer/BioNTech,912599.0
Lithuania,2021-05-17,Johnson&Johnson,9412.0
Lithuania,2021-05-17,Moderna,122645.0
Lithuania,2021-05-17,Oxford/AstraZeneca,289869.0
Lithuania,2021-05-17,Pfizer/BioNTech,914770.0
Lithuania,2021-05-18,Johnson&Johnson,10662.0
Lithuania,2021-05-18,Moderna,124725.0
Lithuania,2021-05-18,Oxford/AstraZeneca,292573.0
Lithuania,2021-05-18,Pfizer/BioNTech,933400.0
Lithuania,2021-05-19,Johnson&Johnson,11980.0
Lithuania,2021-05-19,Moderna,127864.0
Lithuania,2021-05-19,Oxford/AstraZeneca,296262.0
Lithuania,2021-05-19,Pfizer/BioNTech,958513.0
Lithuania,2021-05-20,Johnson&Johnson,14336.0
Lithuania,2021-05-20,Moderna,130548.0
Lithuania,2021-05-20,Oxford/AstraZeneca,300783.0
Lithuania,2021-05-20,Pfizer/BioNTech,981686.0
Lithuania,2021-05-21,Johnson&Johnson,16308.0
Lithuania,2021-05-21,Moderna,133298.0
Lithuania,2021-05-21,Oxford/AstraZeneca,304827.0
Lithuania,2021-05-21,Pfizer/BioNTech,998866.0
Lithuania,2021-05-22,Johnson&Johnson,16742.0
Lithuania,2021-05-22,Moderna,134826.0
Lithuania,2021-05-22,Oxford/AstraZeneca,305192.0
Lithuania,2021-05-22,Pfizer/BioNTech,1005636.0
Lithuania,2021-05-23,Johnson&Johnson,17390.0
Lithuania,2021-05-23,Moderna,134961.0
Lithuania,2021-05-23,Oxford/AstraZeneca,305221.0
Lithuania,2021-05-23,Pfizer/BioNTech,1006659.0
Lithuania,2021-05-24,Johnson&Johnson,19542.0
Lithuania,2021-05-24,Moderna,137604.0
Lithuania,2021-05-24,Oxford/AstraZeneca,309110.0
Lithuania,2021-05-24,Pfizer/BioNTech,1012553.0
Lithuania,2021-05-25,Johnson&Johnson,21362.0
Lithuania,2021-05-25,Moderna,139895.0
Lithuania,2021-05-25,Oxford/AstraZeneca,312061.0
Lithuania,2021-05-25,Pfizer/BioNTech,1031290.0
Lithuania,2021-05-26,Johnson&Johnson,22980.0
Lithuania,2021-05-26,Moderna,140856.0
Lithuania,2021-05-26,Oxford/AstraZeneca,315877.0
Lithuania,2021-05-26,Pfizer/BioNTech,1054217.0
Lithuania,2021-05-27,Johnson&Johnson,25162.0
Lithuania,2021-05-27,Moderna,141694.0
Lithuania,2021-05-27,Oxford/AstraZeneca,318766.0
Lithuania,2021-05-27,Pfizer/BioNTech,1078787.0
Lithuania,2021-05-28,Johnson&Johnson,28106.0
Lithuania,2021-05-28,Moderna,144786.0
Lithuania,2021-05-28,Oxford/AstraZeneca,322582.0
Lithuania,2021-05-28,Pfizer/BioNTech,1101502.0
Lithuania,2021-05-29,Johnson&Johnson,34318.0
Lithuania,2021-05-29,Moderna,145092.0
Lithuania,2021-05-29,Oxford/AstraZeneca,322872.0
Lithuania,2021-05-29,Pfizer/BioNTech,1106248.0
Lithuania,2021-05-30,Johnson&Johnson,34318.0
Lithuania,2021-05-30,Moderna,145154.0
Lithuania,2021-05-30,Oxford/AstraZeneca,322890.0
Lithuania,2021-05-30,Pfizer/BioNTech,1106760.0
Lithuania,2021-05-31,Johnson&Johnson,35168.0
Lithuania,2021-05-31,Moderna,149105.0
Lithuania,2021-05-31,Oxford/AstraZeneca,332769.0
Lithuania,2021-05-31,Pfizer/BioNTech,1110599.0
Lithuania,2021-06-01,Johnson&Johnson,36576.0
Lithuania,2021-06-01,Moderna,152071.0
Lithuania,2021-06-01,Oxford/AstraZeneca,335366.0
Lithuania,2021-06-01,Pfizer/BioNTech,1136486.0
Lithuania,2021-06-02,Johnson&Johnson,37990.0
Lithuania,2021-06-02,Moderna,153511.0
Lithuania,2021-06-02,Oxford/AstraZeneca,340760.0
Lithuania,2021-06-02,Pfizer/BioNTech,1169004.0
Lithuania,2021-06-03,Johnson&Johnson,40196.0
Lithuania,2021-06-03,Moderna,155542.0
Lithuania,2021-06-03,Oxford/AstraZeneca,343773.0
Lithuania,2021-06-03,Pfizer/BioNTech,1199453.0
Lithuania,2021-06-04,Johnson&Johnson,43238.0
Lithuania,2021-06-04,Moderna,158835.0
Lithuania,2021-06-04,Oxford/AstraZeneca,350366.0
Lithuania,2021-06-04,Pfizer/BioNTech,1229159.0
Lithuania,2021-06-05,Johnson&Johnson,48018.0
Lithuania,2021-06-05,Moderna,160525.0
Lithuania,2021-06-05,Oxford/AstraZeneca,350763.0
Lithuania,2021-06-05,Pfizer/BioNTech,1240626.0
Lithuania,2021-06-06,Johnson&Johnson,48026.0
Lithuania,2021-06-06,Moderna,160619.0
Lithuania,2021-06-06,Oxford/AstraZeneca,350817.0
Lithuania,2021-06-06,Pfizer/BioNTech,1246091.0
Lithuania,2021-06-07,Johnson&Johnson,51240.0
Lithuania,2021-06-07,Moderna,163338.0
Lithuania,2021-06-07,Oxford/AstraZeneca,363090.0
Lithuania,2021-06-07,Pfizer/BioNTech,1251044.0
Lithuania,2021-06-08,Johnson&Johnson,54344.0
Lithuania,2021-06-08,Moderna,166231.0
Lithuania,2021-06-08,Oxford/AstraZeneca,366935.0
Lithuania,2021-06-08,Pfizer/BioNTech,1269157.0
Lithuania,2021-06-09,Johnson&Johnson,58160.0
Lithuania,2021-06-09,Moderna,168048.0
Lithuania,2021-06-09,Oxford/AstraZeneca,369660.0
Lithuania,2021-06-09,Pfizer/BioNTech,1290446.0
Lithuania,2021-06-10,Johnson&Johnson,61738.0
Lithuania,2021-06-10,Moderna,170431.0
Lithuania,2021-06-10,Oxford/AstraZeneca,371577.0
Lithuania,2021-06-10,Pfizer/BioNTech,1309484.0
Lithuania,2021-06-11,Johnson&Johnson,65264.0
Lithuania,2021-06-11,Moderna,173437.0
Lithuania,2021-06-11,Oxford/AstraZeneca,373578.0
Lithuania,2021-06-11,Pfizer/BioNTech,1325773.0
Lithuania,2021-06-12,Johnson&Johnson,67214.0
Lithuania,2021-06-12,Moderna,173672.0
Lithuania,2021-06-12,Oxford/AstraZeneca,373848.0
Lithuania,2021-06-12,Pfizer/BioNTech,1330222.0
Lithuania,2021-06-13,Johnson&Johnson,73252.0
Lithuania,2021-06-13,Moderna,173807.0
Lithuania,2021-06-13,Oxford/AstraZeneca,373925.0
Lithuania,2021-06-13,Pfizer/BioNTech,1331182.0
Lithuania,2021-06-14,Johnson&Johnson,74596.0
Lithuania,2021-06-14,Moderna,182829.0
Lithuania,2021-06-14,Oxford/AstraZeneca,379060.0
Lithuania,2021-06-14,Pfizer/BioNTech,1335984.0
Lithuania,2021-06-15,Johnson&Johnson,78494.0
Lithuania,2021-06-15,Moderna,184913.0
Lithuania,2021-06-15,Oxford/AstraZeneca,382024.0
Lithuania,2021-06-15,Pfizer/BioNTech,1353288.0
Lithuania,2021-06-16,Johnson&Johnson,80782.0
Lithuania,2021-06-16,Moderna,187474.0
Lithuania,2021-06-16,Oxford/AstraZeneca,387835.0
Lithuania,2021-06-16,Pfizer/BioNTech,1372617.0
Lithuania,2021-06-17,Johnson&Johnson,83302.0
Lithuania,2021-06-17,Moderna,189675.0
Lithuania,2021-06-17,Oxford/AstraZeneca,392261.0
Lithuania,2021-06-17,Pfizer/BioNTech,1393704.0
Lithuania,2021-06-18,Johnson&Johnson,84278.0
Lithuania,2021-06-18,Moderna,191164.0
Lithuania,2021-06-18,Oxford/AstraZeneca,397221.0
Lithuania,2021-06-18,Pfizer/BioNTech,1412376.0
Lithuania,2021-06-19,Johnson&Johnson,85418.0
Lithuania,2021-06-19,Moderna,191695.0
Lithuania,2021-06-19,Oxford/AstraZeneca,400367.0
Lithuania,2021-06-19,Pfizer/BioNTech,1414635.0
Lithuania,2021-06-20,Johnson&Johnson,85950.0
Lithuania,2021-06-20,Moderna,191820.0
Lithuania,2021-06-20,Oxford/AstraZeneca,400466.0
Lithuania,2021-06-20,Pfizer/BioNTech,1415197.0
Lithuania,2021-06-21,Johnson&Johnson,88134.0
Lithuania,2021-06-21,Moderna,194146.0
Lithuania,2021-06-21,Oxford/AstraZeneca,406945.0
Lithuania,2021-06-21,Pfizer/BioNTech,1421342.0
Lithuania,2021-06-22,Johnson&Johnson,89108.0
Lithuania,2021-06-22,Moderna,196132.0
Lithuania,2021-06-22,Oxford/AstraZeneca,412115.0
Lithuania,2021-06-22,Pfizer/BioNTech,1439046.0
Lithuania,2021-06-23,Johnson&Johnson,89260.0
Lithuania,2021-06-23,Moderna,196922.0
Lithuania,2021-06-23,Oxford/AstraZeneca,419549.0
Lithuania,2021-06-23,Pfizer/BioNTech,1458261.0
Lithuania,2021-06-24,Johnson&Johnson,89530.0
Lithuania,2021-06-24,Moderna,196997.0
Lithuania,2021-06-24,Oxford/AstraZeneca,419931.0
Lithuania,2021-06-24,Pfizer/BioNTech,1467913.0
Lithuania,2021-06-25,Johnson&Johnson,90400.0
Lithuania,2021-06-25,Moderna,198696.0
Lithuania,2021-06-25,Oxford/AstraZeneca,422351.0
Lithuania,2021-06-25,Pfizer/BioNTech,1492297.0
Lithuania,2021-06-26,Johnson&Johnson,90442.0
Lithuania,2021-06-26,Moderna,198928.0
Lithuania,2021-06-26,Oxford/AstraZeneca,422658.0
Lithuania,2021-06-26,Pfizer/BioNTech,1500164.0
Lithuania,2021-06-27,Johnson&Johnson,90588.0
Lithuania,2021-06-27,Moderna,198982.0
Lithuania,2021-06-27,Oxford/AstraZeneca,422722.0
Lithuania,2021-06-27,Pfizer/BioNTech,1506192.0
Lithuania,2021-06-28,Johnson&Johnson,91342.0
Lithuania,2021-06-28,Moderna,200946.0
Lithuania,2021-06-28,Oxford/AstraZeneca,429535.0
Lithuania,2021-06-28,Pfizer/BioNTech,1516986.0
Lithuania,2021-06-29,Johnson&Johnson,94050.0
Lithuania,2021-06-29,Moderna,202557.0
Lithuania,2021-06-29,Oxford/AstraZeneca,437523.0
Lithuania,2021-06-29,Pfizer/BioNTech,1530967.0
Lithuania,2021-06-30,Johnson&Johnson,97542.0
Lithuania,2021-06-30,Moderna,203899.0
Lithuania,2021-06-30,Oxford/AstraZeneca,444250.0
Lithuania,2021-06-30,Pfizer/BioNTech,1544578.0
Lithuania,2021-07-01,Johnson&Johnson,100404.0
Lithuania,2021-07-01,Moderna,205159.0
