name,country,subcountry,geonameid
Minas de Marcona,Peru,Ica,3935288.0
Mala,Peru,Lima region,3935572.0
Lima,Peru,Lima Province,3936456.0
La Oroya,Peru,Junín,3936952.0
Junín,Peru,Junín,3937486.0
Juliaca,Peru,Puno,3937513.0
Jauja,Peru,Junín,3937733.0
Imperial,Peru,Lima region,3938396.0
Ilo,Peru,Moquegua,3938415.0
Ilave,Peru,Puno,3938451.0
Ica,Peru,Ica,3938527.0
Huaura,Peru,Lima region,3939023.0
Huarmey,Peru,Ancash,3939168.0
Huaral,Peru,Lima region,3939285.0
Huanta,Peru,Ayacucho,3939386.0
Huancayo,Peru,Junín,3939459.0
Huancavelica,Peru,Huancavelica,3939470.0
Hualmay,Peru,Lima region,3939761.0
Huacho,Peru,Lima region,3940002.0
Cusco,Peru,Cusco,3941584.0
Chosica,Peru,Lima region,3943423.0
Chincha Alta,Peru,Ica,3943789.0
Chaupimarca,Peru,Pasco,3944179.0
Chancay,Peru,Lima region,3944399.0
Cerro de Pasco,Peru,Pasco,3944797.0
Camaná,Peru,Arequipa,3945985.0
Callao,Peru,Callao,3946083.0
Barranca,Peru,Lima region,3946820.0
Ayaviri,Peru,Puno,3946985.0
Ayacucho,Peru,Ayacucho,3947019.0
Arequipa,Peru,Arequipa,3947322.0
Andahuaylas,Peru,Apurímac,3947740.0
Abancay,Peru,Apurímac,3948642.0
La Rinconada,Peru,Puno,7626291.0
Punaauia,French Polynesia,Îles du Vent,4033779.0
Papeete,French Polynesia,Îles du Vent,4033936.0
Faaa,French Polynesia,Îles du Vent,4034561.0
Wewak,Papua New Guinea,East Sepik,2083537.0
Port Moresby,Papua New Guinea,National Capital,2088122.0
Popondetta,Papua New Guinea,Northern Province,2088163.0
Mount Hagen,Papua New Guinea,Western Highlands,2090409.0
Mendi,Papua New Guinea,Southern Highlands,2090990.0
Madang,Papua New Guinea,Madang,2091996.0
Lae,Papua New Guinea,Morobe,2092740.0
Kokopo,Papua New Guinea,East New Britain,2093685.0
Kimbe,Papua New Guinea,West New Britain,2093967.0
Goroka,Papua New Guinea,Eastern Highlands,2096742.0
Daru,Papua New Guinea,Western Province,2098329.0
Bulolo,Papua New Guinea,Morobe,2098869.0
Arawa,Papua New Guinea,Bougainville,2100633.0
Zamboanga,Philippines,Zamboanga Peninsula,1679432.0
Wao,Philippines,Autonomous Region in Muslim Mindanao,1679678.0
Virac,Philippines,Bicol,1679802.0
Vigan,Philippines,Ilocos,1679980.0
Victorias,Philippines,Western Visayas,1680007.0
Victoria,Philippines,Calabarzon,1680018.0
Veruela,Philippines,Caraga,1680040.0
Valencia,Philippines,Northern Mindanao,1680116.0
Urdaneta,Philippines,Ilocos,1680197.0
Ualog,Philippines,Western Visayas,1680505.0
Tupi,Philippines,Davao,1680613.0
Tuguegarao City,Philippines,Cagayan Valley,1680932.0
Trento,Philippines,Caraga,1681333.0
Toledo,Philippines,Central Visayas,1681602.0
Tiwi,Philippines,Bicol,1681676.0
Ternate,Philippines,Calabarzon,1682472.0
Teresa,Philippines,Calabarzon,1682478.0
Telabastagan,Philippines,Central Luzon,1682537.0
Taytay,Philippines,Calabarzon,1682598.0
Tayabas,Philippines,Calabarzon,1682659.0
Tarlac City,Philippines,Central Luzon,1682812.0
Tanza,Philippines,Metro Manila,1683013.0
Tanjay,Philippines,Central Visayas,1683088.0
Tangub,Philippines,Northern Mindanao,1683116.0
Tandag,Philippines,Caraga,1683302.0
Tanay,Philippines,Calabarzon,1683319.0
Tanauan,Philippines,Calabarzon,1683340.0
Tanauan,Philippines,Eastern Visayas,1683342.0
Taloc,Philippines,Western Visayas,1683800.0
Talisay,Philippines,Calabarzon,1683860.0
Talisay,Philippines,Western Visayas,1683877.0
Talisay,Philippines,Central Visayas,1683881.0
Talavera,Philippines,Central Luzon,1684016.0
Talacogon,Philippines,Caraga,1684137.0
Tagum,Philippines,Davao,1684269.0
Taguig,Philippines,Calabarzon,1684308.0
Tagudin,Philippines,Ilocos,1684320.0
Tagoloan,Philippines,Northern Mindanao,1684379.0
Tagbilaran City,Philippines,Central Visayas,1684497.0
Tagas,Philippines,Bicol,1684577.0
Tacurong,Philippines,Soccsksargen,1684681.0
Tabuk,Philippines,Cordillera,1684803.0
Tabaco,Philippines,Bicol,1685117.0
Taal,Philippines,Calabarzon,1685146.0
Surigao,Philippines,Caraga,1685218.0
Surallah,Philippines,Soccsksargen,1685230.0
Subic,Philippines,Central Luzon,1685577.0
Suay,Philippines,Western Visayas,1685622.0
Sorsogon,Philippines,Bicol,1685755.0
Solano,Philippines,Cagayan Valley,1685875.0
Solana,Philippines,Cagayan Valley,1685880.0
Sitangkai,Philippines,Autonomous Region in Muslim Mindanao,1686004.0
Sipalay,Philippines,Western Visayas,1686102.0
Silang,Philippines,Calabarzon,1686547.0
Sibulan,Philippines,Central Visayas,1686728.0
Sexmoan,Philippines,Central Luzon,1686933.0
Sebu,Philippines,Soccsksargen,1687029.0
Sariaya,Philippines,Calabarzon,1687164.0
San Vicente,Philippines,Central Luzon,1687409.0
Santo Tomas,Philippines,Calabarzon,1687534.0
Santol,Philippines,Central Luzon,1687687.0
Santiago,Philippines,Cagayan Valley,1687801.0
Santa Rosa,Philippines,Calabarzon,1687894.0
Santa Maria,Philippines,Ilocos,1688017.0
Santa Maria,Philippines,Davao,1688058.0
Santa Cruz,Philippines,Central Luzon,1688232.0
Santa Cruz,Philippines,Central Luzon,1688248.0
Santa Cruz,Philippines,Calabarzon,1688253.0
Santa Catalina,Philippines,Central Visayas,1688363.0
Santa Barbara,Philippines,Ilocos,1688372.0
Santa Ana,Philippines,Central Luzon,1688398.0
San Simon,Philippines,Central Luzon,1688425.0
San Pedro,Philippines,Calabarzon,1688749.0
San Pascual,Philippines,Calabarzon,1688795.0
San Pablo,Philippines,Calabarzon,1688830.0
San Nicolas,Philippines,Ilocos,1688859.0
San Narciso,Philippines,Central Luzon,1688912.0
San Miguel,Philippines,Central Luzon,1688949.0
San Miguel,Philippines,Central Luzon,1688954.0
San Mateo,Philippines,Cagayan Valley,1689052.0
San Mateo,Philippines,Calabarzon,1689056.0
San Mariano,Philippines,Davao,1689087.0
San Marcelino,Philippines,Central Luzon,1689099.0
San Luis,Philippines,Central Luzon,1689129.0
San Leonardo,Philippines,Central Luzon,1689171.0
San Juan,Philippines,Metro Manila,1689286.0
San Jose del Monte,Philippines,Central Luzon,1689395.0
San Jose,Philippines,Bicol,1689498.0
San Jose,Philippines,Mimaropa,1689510.0
San Ildefonso,Philippines,Central Luzon,1689832.0
San Francisco,Philippines,Central Luzon,1689973.0
Aurora,Philippines,Calabarzon,1689994.0
San Francisco,Philippines,Caraga,1690019.0
San Fernando,Philippines,Ilocos,1690033.0
San Fernando,Philippines,Central Luzon,1690039.0
San Fernando,Philippines,Central Visayas,1690060.0
San Antonio,Philippines,Central Luzon,1690313.0
San Antonio,Philippines,Central Luzon,1690315.0
San Antonio,Philippines,Central Luzon,1690321.0
Sampaloc,Philippines,Calabarzon,1690570.0
Samal,Philippines,Central Luzon,1690664.0
Samal,Philippines,Davao,1690666.0
Sagay,Philippines,Western Visayas,1691150.0
Sablayan,Philippines,Mimaropa,1691280.0
Roxas,Philippines,Cagayan Valley,1691441.0
Roxas City,Philippines,Western Visayas,1691444.0
Roxas,Philippines,Mimaropa,1691446.0
Romblon,Philippines,Mimaropa,1691538.0
Rizal,Philippines,Central Luzon,1691606.0
Recodo,Philippines,Zamboanga Peninsula,1691804.0
Ramos,Philippines,Central Luzon,1691904.0
Ramon,Philippines,Cagayan Valley,1691911.0
Quiapo,Philippines,Metro Manila,1692184.0
Quezon City,Philippines,Metro Manila,1692192.0
Quezon,Philippines,Central Luzon,1692199.0
Quezon,Philippines,Northern Mindanao,1692214.0
Pulupandan,Philippines,Western Visayas,1692489.0
Pulong Santa Cruz,Philippines,Calabarzon,1692520.0
Pulilan,Philippines,Central Luzon,1692565.0
Puerto Princesa,Philippines,Mimaropa,1692685.0
Port Area,Philippines,Metro Manila,1692872.0
Porac,Philippines,Central Luzon,1692914.0
Polomolok,Philippines,Davao,1693077.0
Polangui,Philippines,Bicol,1693136.0
Plaridel,Philippines,Central Luzon,1693239.0
Pio,Philippines,Central Luzon,1693401.0
Pinamungahan,Philippines,Central Visayas,1693574.0
Pinamalayan,Philippines,Mimaropa,1693618.0
Pililla,Philippines,Calabarzon,1693778.0
Pilar,Philippines,Central Luzon,1693839.0
Pila,Philippines,Calabarzon,1693870.0
Peñaranda,Philippines,Central Luzon,1694075.0
Patuto,Philippines,Calabarzon,1694290.0
Passi,Philippines,Western Visayas,1694498.0
Parang,Philippines,Autonomous Region in Muslim Mindanao,1694775.0
Paraiso,Philippines,Western Visayas,1694791.0
Papaya,Philippines,Central Luzon,1694826.0
Paombong,Philippines,Central Luzon,1694861.0
Pantubig,Philippines,Central Luzon,1694914.0
Paniqui,Philippines,Central Luzon,1695097.0
Pangil,Philippines,Calabarzon,1695283.0
Pandi,Philippines,Central Luzon,1695462.0
Pandacaqui,Philippines,Central Luzon,1695583.0
Panalanoy,Philippines,Eastern Visayas,1695743.0
Panabo,Philippines,Davao,1695804.0
Palo,Philippines,Eastern Visayas,1696041.0
Palayan City,Philippines,Central Luzon,1696165.0
Pagbilao,Philippines,Calabarzon,1696614.0
Pagaluñgan,Philippines,Autonomous Region in Muslim Mindanao,1696683.0
Pagadian,Philippines,Zamboanga Peninsula,1696710.0
Paete,Philippines,Calabarzon,1696718.0
Pacol,Philippines,Western Visayas,1696814.0
Ozamiz City,Philippines,Northern Mindanao,1696899.0
Oroquieta,Philippines,Northern Mindanao,1697006.0
Ormoc,Philippines,Eastern Visayas,1697018.0
Orion,Philippines,Central Luzon,1697023.0
Orani,Philippines,Central Luzon,1697046.0
Olongapo,Philippines,Central Luzon,1697175.0
Obando,Philippines,Central Luzon,1697376.0
Noveleta,Philippines,Calabarzon,1697486.0
Norzagaray,Philippines,Central Luzon,1697497.0
New Corella,Philippines,Davao,1697773.0
Nasugbu,Philippines,Calabarzon,1698030.0
Narra,Philippines,Mimaropa,1698103.0
Naic,Philippines,Calabarzon,1698548.0
Nagcarlan,Philippines,Calabarzon,1698740.0
Naga,Philippines,Bicol,1698829.0
Naga,Philippines,Central Visayas,1698839.0
Nabunturan,Philippines,Davao,1698887.0
Nabua,Philippines,Bicol,1698921.0
Muricay,Philippines,Zamboanga Peninsula,1699054.0
Murcia,Philippines,Western Visayas,1699060.0
Muñoz,Philippines,Central Luzon,1699088.0
Morong,Philippines,Central Luzon,1699204.0
Morong,Philippines,Calabarzon,1699205.0
Rodriguez,Philippines,Calabarzon,1699296.0
Monkayo,Philippines,Davao,1699323.0
Molave,Philippines,Zamboanga Peninsula,1699388.0
Minglanilla,Philippines,Central Visayas,1699572.0
Midsayap,Philippines,Soccsksargen,1699755.0
Meycauayan,Philippines,Central Luzon,1699802.0
Mexico,Philippines,Central Luzon,1699805.0
Mercedes,Philippines,Bicol,1699833.0
Mendez-Nuñez,Philippines,Calabarzon,1699858.0
Mauban,Philippines,Calabarzon,1700179.0
Mati,Philippines,Davao,1700360.0
Masinloc,Philippines,Central Luzon,1700665.0
Masbate,Philippines,Bicol,1700712.0
Masantol,Philippines,Central Luzon,1700753.0
Mariveles,Philippines,Central Luzon,1700868.0
Marilao,Philippines,Central Luzon,1700917.0
Mariano,Philippines,Northern Mindanao,1700980.0
Marawi City,Philippines,Autonomous Region in Muslim Mindanao,1701053.0
Maramag,Philippines,Northern Mindanao,1701124.0
Maragondon,Philippines,Calabarzon,1701149.0
Mantampay,Philippines,Northern Mindanao,1701472.0
Mansilingan,Philippines,Western Visayas,1701500.0
Mansalay,Philippines,Mimaropa,1701516.0
Manolo Fortich,Philippines,Northern Mindanao,1701537.0
Manila,Philippines,Metro Manila,1701668.0
Manibaug Pasig,Philippines,Central Luzon,1701692.0
Mangaldan,Philippines,Ilocos,1701872.0
Mandaue City,Philippines,Central Visayas,1701947.0
Mandaluyong City,Philippines,Metro Manila,1701966.0
Mankayan,Philippines,Cordillera,1702002.0
Manay,Philippines,Davao,1702032.0
Manapla,Philippines,Western Visayas,1702077.0
Manaoag,Philippines,Ilocos,1702096.0
Mamburao,Philippines,Mimaropa,1702263.0
Mamatid,Philippines,Calabarzon,1702372.0
Malvar,Philippines,Calabarzon,1702413.0
Maluso,Philippines,Autonomous Region in Muslim Mindanao,1702425.0
Maluñgun,Philippines,Soccsksargen,1702442.0
Malolos,Philippines,Central Luzon,1702540.0
Malita,Philippines,Davao,1702649.0
Malilipot,Philippines,Bicol,1702763.0
Malaybalay,Philippines,Northern Mindanao,1702934.0
Malapatan,Philippines,Soccsksargen,1703051.0
Malanday,Philippines,Calabarzon,1703116.0
Malabanban Norte,Philippines,Calabarzon,1703355.0
Makati City,Philippines,Metro Manila,1703417.0
Mahayag,Philippines,Zamboanga Peninsula,1703598.0
Magsaysay,Philippines,Davao,1703773.0
Magarao,Philippines,Bicol,1704002.0
Maganoy,Philippines,Autonomous Region in Muslim Mindanao,1704021.0
Magalang,Philippines,Central Luzon,1704067.0
Mabalacat City,Philippines,Central Luzon,1704703.0
Maasin,Philippines,Eastern Visayas,1704758.0
Maao,Philippines,Western Visayas,1704781.0
Lupon,Philippines,Davao,1704968.0
Lumbang,Philippines,Calabarzon,1705190.0
Lucena,Philippines,Calabarzon,1705357.0
Lucban,Philippines,Calabarzon,1705367.0
Lubao,Philippines,Central Luzon,1705440.0
Los Baños,Philippines,Calabarzon,1705536.0
Lopez,Philippines,Calabarzon,1705572.0
Loma de Gato,Philippines,Central Luzon,1705771.0
Loboc,Philippines,Central Visayas,1705871.0
Lipa City,Philippines,Calabarzon,1706090.0
Lingayen,Philippines,Ilocos,1706188.0
Limay,Philippines,Central Luzon,1706361.0
Liloan,Philippines,Central Visayas,1706393.0
Lilio,Philippines,Calabarzon,1706402.0
Libon,Philippines,Bicol,1706609.0
Libertad,Philippines,Caraga,1706684.0
Legaspi,Philippines,Bicol,1706889.0
Laur,Philippines,Central Luzon,1707049.0
La Trinidad,Philippines,Cordillera,1707123.0
Lapu-Lapu City,Philippines,Central Visayas,1707267.0
La Paz,Philippines,Central Luzon,1707324.0
Laoang,Philippines,Eastern Visayas,1707398.0
Laoag,Philippines,Ilocos,1707404.0
Lala,Philippines,Northern Mindanao,1707944.0
Laguilayan,Philippines,Soccsksargen,1708056.0
La Castellana,Philippines,Western Visayas,1708217.0
La Carlota,Philippines,Western Visayas,1708226.0
Labo,Philippines,Bicol,1708291.0
Koronadal,Philippines,Soccsksargen,1708522.0
Kidapawan,Philippines,Soccsksargen,1708824.0
Kawit,Philippines,Calabarzon,1709003.0
Kalibo (poblacion),Philippines,Western Visayas,1709632.0
Kabankalan,Philippines,Western Visayas,1709968.0
Kabacan,Philippines,Soccsksargen,1710011.0
Jose Pañganiban,Philippines,Bicol,1710103.0
Jolo,Philippines,Autonomous Region in Muslim Mindanao,1710141.0
Jasaan,Philippines,Northern Mindanao,1710258.0
Jalajala,Philippines,Calabarzon,1710357.0
Jagna,Philippines,Central Visayas,1710378.0
Jaen,Philippines,Central Luzon,1710389.0
Itogon,Philippines,Cordillera,1710441.0
Isulan,Philippines,Soccsksargen,1710470.0
Isabela,Philippines,Western Visayas,1710518.0
City of Isabela,Philippines,Autonomous Region in Muslim Mindanao,1710519.0
Irosin,Philippines,Bicol,1710531.0
Iriga City,Philippines,Bicol,1710544.0
Ipil,Philippines,Zamboanga Peninsula,1710612.0
Indang,Philippines,Calabarzon,1710770.0
Imus,Philippines,Calabarzon,1710914.0
Iloilo,Philippines,Western Visayas,1711005.0
Iligan City,Philippines,Soccsksargen,1711082.0
Ilagan,Philippines,Cagayan Valley,1711146.0
Iba,Philippines,Central Luzon,1711437.0
Hinigaran,Philippines,Western Visayas,1711621.0
Himamaylan,Philippines,Western Visayas,1711718.0
Hermosa,Philippines,Central Luzon,1711829.0
Hagonoy,Philippines,Central Luzon,1711982.0
Guyong,Philippines,Central Luzon,1712051.0
Gumaca,Philippines,Calabarzon,1712162.0
Guiset East,Philippines,Ilocos,1712232.0
Guimba,Philippines,Central Luzon,1712488.0
Guihulñgan,Philippines,Central Visayas,1712520.0
Guiguinto,Philippines,Central Luzon,1712531.0
Goa,Philippines,Bicol,1712808.0
Glan,Philippines,Soccsksargen,1712819.0
Gerona,Philippines,Central Luzon,1713004.0
General Trias,Philippines,Calabarzon,1713014.0
General Tinio,Philippines,Central Luzon,1713018.0
General Santos,Philippines,Soccsksargen,1713022.0
General Mamerto Natividad,Philippines,Central Luzon,1713027.0
Gapan,Philippines,Central Luzon,1713226.0
Escalante,Philippines,Western Visayas,1713818.0
Saravia,Philippines,Western Visayas,1713857.0
Dumaguete,Philippines,Central Visayas,1714201.0
Don Carlos,Philippines,Northern Mindanao,1714441.0
Domalanoan,Philippines,Ilocos,1714482.0
Dologon,Philippines,Northern Mindanao,1714519.0
Dipolog,Philippines,Zamboanga Peninsula,1714674.0
Dinalupihan,Philippines,Central Luzon,1714766.0
Digos,Philippines,Davao,1714956.0
Diadi,Philippines,Cagayan Valley,1715094.0
Del Pilar,Philippines,Central Luzon,1715169.0
Davao,Philippines,Davao,1715348.0
Dasmariñas,Philippines,Calabarzon,1715430.0
Dapitan,Philippines,Zamboanga Peninsula,1715542.0
Danao,Philippines,Central Visayas,1715804.0
Danao,Philippines,Central Visayas,1715812.0
Daet,Philippines,Bicol,1716287.0
Cuenca,Philippines,Calabarzon,1716618.0
Cotabato,Philippines,Autonomous Region in Muslim Mindanao,1716771.0
Cordova,Philippines,Central Visayas,1716858.0
Consolacion,Philippines,Central Visayas,1716924.0
Concepcion,Philippines,Central Luzon,1716995.0
Concepcion Ibaba,Philippines,Calabarzon,1717008.0
Compostela,Philippines,Central Visayas,1717051.0
Compostela,Philippines,Davao,1717053.0
Cebu City,Philippines,Central Visayas,1717512.0
Cavite City,Philippines,Calabarzon,1717641.0
Catbalogan,Philippines,Eastern Visayas,1717911.0
Catarman,Philippines,Eastern Visayas,1717926.0
Catanauan,Philippines,Calabarzon,1717960.0
Castillejos,Philippines,Central Luzon,1718078.0
Carmona,Philippines,Calabarzon,1718306.0
Cogan,Philippines,Central Visayas,1718328.0
Carigara,Philippines,Eastern Visayas,1718393.0
Cardona,Philippines,Calabarzon,1718426.0
Carcar,Philippines,Central Visayas,1718436.0
Capas,Philippines,Central Luzon,1718722.0
Canlaon,Philippines,Central Visayas,1719053.0
Candelaria,Philippines,Calabarzon,1719274.0
Candaba,Philippines,Central Luzon,1719329.0
Camiling,Philippines,Central Luzon,1719683.0
Calumpit,Philippines,Central Luzon,1720034.0
Calumpang,Philippines,Metro Manila,1720052.0
Calbayog City,Philippines,Eastern Visayas,1720402.0
Calauan,Philippines,Calabarzon,1720464.0
Calauag,Philippines,Calabarzon,1720472.0
Calatagan,Philippines,Calabarzon,1720499.0
Calasiao,Philippines,Ilocos,1720508.0
Calapan,Philippines,Mimaropa,1720561.0
Calamba,Philippines,Calabarzon,1720681.0
Calaca,Philippines,Calabarzon,1720751.0
Calabanga,Philippines,Bicol,1720793.0
Cainta,Philippines,Calabarzon,1720840.0
Cagayan de Oro,Philippines,Northern Mindanao,1721080.0
Cadiz,Philippines,Western Visayas,1721168.0
Cabiao,Philippines,Central Luzon,1721636.0
Cabayangan,Philippines,Davao,1721695.0
Cabanatuan City,Philippines,Central Luzon,1721906.0
Cabagan,Philippines,Cagayan Valley,1722005.0
Cabadbaran,Philippines,Caraga,1722032.0
Butuan,Philippines,Caraga,1722186.0
Bustos,Philippines,Central Luzon,1722267.0
Boroon,Philippines,Northern Mindanao,1722356.0
Burgos,Philippines,Central Luzon,1722433.0
Bunawan,Philippines,Caraga,1722731.0
Buluan,Philippines,Autonomous Region in Muslim Mindanao,1722818.0
Bulaon,Philippines,Central Luzon,1722930.0
Bulan,Philippines,Bicol,1722985.0
Bulacan,Philippines,Central Luzon,1723066.0
Buhi,Philippines,Bicol,1723166.0
Bugo,Philippines,Northern Mindanao,1723257.0
Buenavista,Philippines,Caraga,1723481.0
Budta,Philippines,Autonomous Region in Muslim Mindanao,1723510.0
Botolan,Philippines,Central Luzon,1723822.0
Borongan,Philippines,Eastern Visayas,1723893.0
Bongao,Philippines,Autonomous Region in Muslim Mindanao,1724088.0
Bongabon,Philippines,Central Luzon,1724106.0
Bogo,Philippines,Central Visayas,1724435.0
Bocaue,Philippines,Central Luzon,1724489.0
Bislig,Philippines,Caraga,1724767.0
Binonga,Philippines,Western Visayas,1724933.0
Binmaley,Philippines,Ilocos,1724956.0
Binangonan,Philippines,Calabarzon,1725094.0
Binalbagan,Philippines,Western Visayas,1725157.0
Bignay Uno,Philippines,Calabarzon,1725359.0
Bayugan,Philippines,Caraga,1725684.0
Bayombong,Philippines,Cagayan Valley,1725729.0
Baybay,Philippines,Eastern Visayas,1725799.0
Bayawan,Philippines,Central Visayas,1725804.0
Bayambang,Philippines,Ilocos,1725863.0
Bay,Philippines,Calabarzon,1725919.0
Bauang,Philippines,Ilocos,1725983.0
Bauan,Philippines,Calabarzon,1725991.0
Bato,Philippines,Bicol,1726156.0
Batangas,Philippines,Calabarzon,1726280.0
Batac City,Philippines,Ilocos,1726339.0
Baras,Philippines,Calabarzon,1726765.0
Bantayan,Philippines,Central Visayas,1727043.0
Bansalan,Philippines,Davao,1727080.0
Bañga,Philippines,Soccsksargen,1727400.0
Banaybanay,Philippines,Calabarzon,1727522.0
Bambang,Philippines,Cagayan Valley,1727663.0
Baliuag,Philippines,Central Luzon,1727995.0
Balayan,Philippines,Calabarzon,1728336.0
Balanga,Philippines,Central Luzon,1728523.0
Balamban,Philippines,Central Visayas,1728546.0
Balagtas,Philippines,Central Luzon,1728584.0
Bais,Philippines,Central Visayas,1728772.0
Bah-Bah,Philippines,Caraga,1728825.0
Baguio,Philippines,Cordillera,1728930.0
Bago City,Philippines,Western Visayas,1729085.0
Baggabag B,Philippines,Cagayan Valley,1729324.0
Bacoor,Philippines,Calabarzon,1729524.0
Bacolod City,Philippines,Western Visayas,1729564.0
Babo-Pangulo,Philippines,Central Luzon,1729734.0
Baao,Philippines,Bicol,1729814.0
Atimonan,Philippines,Calabarzon,1729987.0
Asia,Philippines,Western Visayas,1730097.0
Aringay,Philippines,Ilocos,1730171.0
Arayat,Philippines,Central Luzon,1730225.0
Aparri,Philippines,Cagayan Valley,1730398.0
Apalit,Philippines,Central Luzon,1730413.0
Antipolo,Philippines,Calabarzon,1730501.0
Angono,Philippines,Calabarzon,1730713.0
Angeles City,Philippines,Central Luzon,1730737.0
Angat,Philippines,Central Luzon,1730749.0
Amadeo,Philippines,Calabarzon,1731212.0
Alicia,Philippines,Cagayan Valley,1731486.0
Aliaga,Philippines,Central Luzon,1731528.0
Alaminos,Philippines,Calabarzon,1731686.0
Alabel,Philippines,Soccsksargen,1731744.0
Agoo,Philippines,Ilocos,1731959.0
Abuyog,Philippines,Eastern Visayas,1732312.0
Abucay,Philippines,Central Luzon,1732354.0
Bagong Pagasa,Philippines,Calabarzon,1966336.0
Malingao,Philippines,Soccsksargen,1978681.0
Pasig City,Philippines,Metro Manila,7290466.0
Pandan,Philippines,Western Visayas,8299649.0
Apas,Philippines,Central Visayas,1.0628881E7
Chuhar Jamāli,Pakistan,Sindh,1108161.0
Rāwala Kot,Pakistan,Azad Kashmir,1161983.0
Pīr jo Goth,Pakistan,Sindh,1161991.0
Khairpur,Pakistan,Sindh,1162004.0
Zhob,Pakistan,Balochistān,1162105.0
Zaida,Pakistan,Khyber Pakhtunkhwa,1162261.0
Zāhir Pīr,Pakistan,Punjab,1162275.0
Zafarwāl,Pakistan,Punjab,1162285.0
Yazman,Pakistan,Punjab,1162316.0
