Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
1868.0,0.063,57.0,1386.0,Righteous Ale,Rye Beer,46.0,16.0
1869.0,0.064,62.0,1385.0,Bengali Tiger,American IPA,46.0,16.0
1870.0,0.099,85.0,1020.0,3Beans,Baltic Porter,46.0,12.0
1871.0,0.059,47.0,778.0,Brownstone,American Brown Ale,46.0,16.0
1872.0,0.052,11.0,630.0,Apollo,American Pale Wheat Ale,46.0,16.0
1873.0,0.049,35.0,629.0,Harbinger,Saison / Farmhouse Ale,46.0,16.0
1874.0,0.091,103.0,628.0,Resin,American Double / Imperial IPA,46.0,12.0
1875.0,0.063,69.0,525.0,Diesel,American Stout,46.0,16.0
1876.0,0.06,48.0,512.0,Autumnation (2011-12) (2011),Pumpkin Ale,46.0,16.0
1877.0,0.054,42.0,425.0,The Crisp (2011),German Pilsener,46.0,16.0
1878.0,0.052,34.0,424.0,Sweet Action (2011),Cream Ale,46.0,16.0
1879.0,0.063,57.0,423.0,Righteous Ale (2011),Rye Beer,46.0,16.0
1880.0,0.064,62.0,422.0,Bengali Tiger (2011),American IPA,46.0,16.0
1881.0,0.045,NaN,1942.0,Rudie Session IPA,American IPA,264.0,12.0
1882.0,0.074,NaN,1708.0,Taster s Choice,Doppelbock,264.0,12.0
1883.0,0.068,65.0,1521.0,Modus Hoperandi,American IPA,264.0,12.0
1884.0,0.0579999999999999,15.0,1297.0,Estival Cream Stout,American Stout,264.0,12.0
1885.0,0.0579999999999999,NaN,1192.0,Vernal Minthe Stout,American Stout,264.0,12.0
1886.0,0.08,NaN,1013.0,Hibernal Vinifera Stout,Foreign / Export Stout,264.0,12.0
1887.0,NaN,NaN,774.0,Autumnal Molé Stout,American Stout,264.0,12.0
1888.0,0.042,18.0,386.0,Mexican Logger,American Pale Lager,264.0,12.0
1889.0,0.053,NaN,70.0,True Blonde Ale,American Blonde Ale,264.0,12.0
1890.0,0.061,NaN,69.0,Euphoria Pale Ale,American Pale Ale (APA),264.0,12.0
1891.0,0.057,58.0,68.0,ESB Special Ale,Extra Special / Strong Bitter (ESB),264.0,12.0
1892.0,0.068,65.0,67.0,Modus Hoperandi,American IPA,264.0,12.0
1893.0,0.0579999999999999,39.0,1792.0,Iron Butt Red Ale,American Amber / Red Ale,313.0,12.0
1894.0,0.071,92.0,1609.0,Initial Point India Pale Ale,American IPA,313.0,12.0
1895.0,0.085,NaN,2537.0,Monkey Dancing On A Razor Blade,Belgian IPA,64.0,24.0
1896.0,0.0819999999999999,NaN,2536.0,Tripel Deke,Tripel,64.0,24.0
1897.0,0.049,NaN,30.0,Urban Wilderness Pale Ale,English Pale Ale,557.0,12.0
1898.0,0.06,70.0,2305.0,Homefront IPA,American IPA,163.0,12.0
1899.0,0.055,16.0,1588.0,Sly Fox Christmas Ale 2013,Winter Warmer,371.0,12.0
1900.0,0.0559999999999999,25.0,1363.0,Grisette,Grisette,371.0,12.0
1901.0,0.062,NaN,1211.0,360° India Pale Ale,American IPA,371.0,12.0
1902.0,0.049,18.0,1123.0,Helles Golden Lager,Munich Helles Lager,371.0,12.0
1903.0,0.055,16.0,926.0,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371.0,12.0
1904.0,0.084,90.0,894.0,Odyssey Imperial IPA,American Double / Imperial IPA,371.0,12.0
1905.0,0.0579999999999999,25.0,166.0,Oktoberfest Lager,Märzen / Oktoberfest,371.0,12.0
1906.0,0.07,113.0,24.0,113 IPA,American IPA,371.0,12.0
1907.0,0.053,21.0,23.0,Dunkel Lager,Munich Dunkel Lager,371.0,12.0
1908.0,0.0559999999999999,11.0,22.0,Royal Weisse Ale,Hefeweizen,371.0,12.0
1909.0,0.049,44.0,21.0,Pikeland Pils,German Pilsener,371.0,12.0
1910.0,0.051,40.0,20.0,Phoenix Pale Ale,American Pale Ale (APA),371.0,12.0
1911.0,0.07,88.0,2407.0,Rule G IPA,American IPA,115.0,12.0
1912.0,0.0579999999999999,35.0,2406.0,Murphy s Law,American Amber / Red Ale,115.0,12.0
1913.0,0.062,33.0,2405.0,Alter Ego ,Saison / Farmhouse Ale,115.0,12.0
1914.0,0.05,NaN,2234.0,Monarch Pilsner,American Pilsner,191.0,12.0
1915.0,0.06,55.0,1606.0,Snow King Pale Ale,American Pale Ale (APA),191.0,12.0
1916.0,0.054,36.0,617.0,Zonker Stout,Foreign / Export Stout,191.0,12.0
1917.0,0.05,22.0,407.0,OB-1 Organic Ale,English Brown Ale,191.0,12.0
1918.0,0.05,18.0,406.0,Snake River Lager,Vienna Lager,191.0,12.0
1919.0,0.052,32.0,402.0,Snake River Pale Ale,American Pale Ale (APA),191.0,12.0
1920.0,0.068,60.0,393.0,Pako’s EyePA,American IPA,191.0,12.0
1921.0,0.05,NaN,1798.0,Thanksgiving Ale,Kölsch,309.0,12.0
1922.0,0.092,NaN,1655.0,Double Dagger Imperial IPA,American Double / Imperial IPA,309.0,12.0
1923.0,0.063,100.0,1596.0,Dagger Falls IPA,American IPA,309.0,12.0
1924.0,0.063,100.0,1595.0,Dagger Falls IPA,American IPA,309.0,12.0
1925.0,0.06,NaN,1482.0,Socktoberfest,Märzen / Oktoberfest,309.0,16.0
1926.0,0.079,NaN,1447.0,Hopnoxious Imperial IPA,American Double / Imperial IPA,309.0,12.0
1927.0,0.099,NaN,1425.0,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309.0,12.0
1928.0,0.055,NaN,1424.0,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309.0,16.0
1929.0,0.05,NaN,1298.0,Sockeye Belgian Style Summer Ale,Witbier,309.0,16.0
1930.0,0.064,NaN,1181.0,Sockeye Maibock,Maibock / Helles Bock,309.0,12.0
1931.0,0.099,100.0,1160.0,Old Devil s Tooth,American Barleywine,309.0,12.0
1932.0,0.043,NaN,1152.0,Galena Golden,American Blonde Ale,309.0,12.0
1933.0,0.052,32.0,1151.0,Hell-Diver Pale Ale,American Pale Ale (APA),309.0,12.0
1934.0,0.046,12.0,1150.0,Woolybugger Wheat,American Pale Wheat Ale,309.0,12.0
1935.0,0.057,NaN,1076.0,Power House Porter,American Porter,309.0,12.0
1936.0,0.084,90.0,995.0,Winterfest,American Strong Ale,309.0,16.0
1937.0,0.063,100.0,879.0,Dagger Falls IPA,American IPA,309.0,12.0
1938.0,0.07,18.0,1972.0,LuckenBock,Bock,257.0,16.0
1939.0,0.055,40.0,1971.0,Texas Pale Ale (TPA),American IPA,257.0,16.0
1940.0,0.08,NaN,1970.0,6 String Saison,Saison / Farmhouse Ale,257.0,16.0
1941.0,0.05,22.0,1969.0,Kol  Beer,Kölsch,257.0,16.0
1942.0,0.035,NaN,2024.0,Montauk Light,Light Lager,249.0,12.0
1943.0,0.048,32.0,1283.0,Na Zdraví Pilsner,Czech Pilsener,436.0,16.0
1944.0,0.055,65.0,1282.0,Nice Rack IPA,American IPA,436.0,16.0
1945.0,0.075,72.0,2362.0,2014 IPA Cicada Series,American IPA,133.0,16.0
1946.0,0.077,65.0,2346.0,Sinister Minister Black IPA,American IPA,133.0,16.0
1947.0,0.053,45.0,2320.0,Jack the Sipper,Extra Special / Strong Bitter (ESB),133.0,12.0
1948.0,0.0579999999999999,60.0,2297.0,Devil s Harvest Extra Pale Ale,American Pale Ale (APA),133.0,12.0
1949.0,0.05,20.0,2296.0,Suzy B Dirty Blonde Ale,American Blonde Ale,133.0,12.0
1950.0,0.08,80.0,1745.0,Mississippi Fire Ant,American Amber / Red Ale,133.0,16.0
1951.0,0.0579999999999999,40.0,1120.0,Hipster Breakfast,Oatmeal Stout,133.0,16.0
1952.0,0.05,20.0,1118.0,Suzy B Dirty Blonde Ale,American Blonde Ale,133.0,16.0
1953.0,0.0579999999999999,60.0,1117.0,Devil s Harvest Extra Pale Ale,American Pale Ale (APA),133.0,16.0
1954.0,0.065,45.0,2387.0,Pine Belt Pale Ale,American Pale Ale (APA),118.0,12.0
1955.0,0.055,NaN,2267.0,Walloon,Saison / Farmhouse Ale,118.0,12.0
1956.0,0.069,23.0,1740.0,Le Mort Vivant,Bière de Garde,118.0,12.0
1957.0,0.085,110.0,1728.0,Red Cockaded Ale,American Double / Imperial IPA,118.0,12.0
1958.0,0.092,100.0,1497.0,Valkyrie Double IPA,American Double / Imperial IPA,118.0,12.0
1959.0,0.085,110.0,1011.0,Red Cockaded Ale (2013),American Double / Imperial IPA,118.0,12.0
1960.0,0.072,40.0,1010.0,Old Potentate,Old Ale,118.0,12.0
1961.0,0.05,20.0,856.0,Bombshell Blonde,American Blonde Ale,118.0,16.0
1962.0,0.099,100.0,853.0,PRO-AM (2012) (2012),American Double / Imperial IPA,118.0,12.0
1963.0,0.055,NaN,691.0,Walloon (2014),Saison / Farmhouse Ale,118.0,12.0
1964.0,0.069,23.0,555.0,Le Mort Vivant (2011),Bière de Garde,118.0,12.0
1965.0,0.083,50.0,46.0,Buried Hatchet Stout,Foreign / Export Stout,118.0,12.0
1966.0,0.065,45.0,45.0,Pine Belt Pale Ale,American Pale Ale (APA),118.0,16.0
1967.0,0.05,20.0,44.0,Bombshell Blonde,American Blonde Ale,118.0,12.0
1968.0,0.047,35.0,2486.0,Baby Daddy Session IPA,American IPA,78.0,12.0
1969.0,NaN,NaN,763.0,Hopluia (2004),English India Pale Ale (IPA),508.0,16.0
1970.0,0.0579999999999999,NaN,2271.0,Ball & Chain (2014),American Pale Ale (APA),175.0,16.0
1971.0,0.096,NaN,2206.0,Bitter Biker Double IPA,American Double / Imperial IPA,175.0,16.0
1972.0,0.0819999999999999,NaN,2136.0,God Damn Pigeon Porter,American Porter,175.0,16.0
1973.0,0.079,NaN,2135.0,Working for the Weekend,American Double / Imperial IPA,175.0,16.0
1974.0,0.06,NaN,2134.0,Angry Adam,American Amber / Red Ale,175.0,16.0
1975.0,0.055,NaN,2109.0,Freedom Fries,American Stout,175.0,16.0
1976.0,0.096,NaN,1821.0,Bitter Biker Double IPA,American Double / Imperial IPA,175.0,12.0
1977.0,0.073,NaN,1820.0,Ghost Bike Pale Ale,American Pale Ale (APA),175.0,16.0
1978.0,0.062,NaN,1819.0,Spiteful IPA,American IPA,175.0,12.0
1979.0,0.06,NaN,1634.0,Alley Time,American Pale Ale (APA),175.0,12.0
1980.0,0.0579999999999999,NaN,1633.0,Fat Badger,Irish Red Ale,175.0,12.0
1981.0,0.055,NaN,1632.0,In the Weeds,American Pale Wheat Ale,175.0,12.0
1982.0,0.05,22.0,855.0,Special Amber,Vienna Lager,498.0,12.0
1983.0,0.05,22.0,445.0,Special Amber,Vienna Lager,498.0,12.0
1984.0,0.0559999999999999,NaN,1587.0,Seven Gates Pale Ale,American Pale Ale (APA),372.0,12.0
1985.0,0.052,NaN,2242.0,Gunga Din,Cider,186.0,16.0
1986.0,0.042,20.0,1544.0,Starr Pils,German Pilsener,383.0,12.0
1987.0,0.065,52.0,1205.0,Northern Lights India Pale Ale,American IPA,383.0,16.0
1988.0,0.048,12.0,369.0,Festie,Märzen / Oktoberfest,383.0,12.0
1989.0,0.065,52.0,368.0,Northern Lights India Pale Ale,American IPA,383.0,12.0
1990.0,0.065,65.0,2386.0,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119.0,12.0
1991.0,0.049,17.0,92.0,Colorado Kölsch,Kölsch,119.0,12.0
1992.0,0.057,25.0,91.0,Steam Engine Lager,American Amber / Red Lager,119.0,12.0
1993.0,0.065,65.0,90.0,Third Eye Pale Ale,American IPA,119.0,12.0
1994.0,0.047,9.0,2366.0,Point Special (Current),American Adjunct Lager,131.0,12.0
1995.0,0.047,9.0,2365.0,Point Special,American Adjunct Lager,131.0,12.0
1996.0,0.054,33.0,2270.0,Point Cascade Pale Ale (2013),American Pale Ale (APA),131.0,12.0
1997.0,0.047,9.0,2228.0,Point Special,American Adjunct Lager,131.0,12.0
1998.0,0.052,9.0,2151.0,Onyx Black Ale,American Black Ale,131.0,12.0
1999.0,0.063,64.0,2150.0,Beyond The Pale IPA,American IPA,131.0,12.0
2000.0,0.047,9.0,2122.0,Point Special (2013),American Adjunct Lager,131.0,12.0
2001.0,0.047,9.0,2121.0,Point Special (2012),American Adjunct Lager,131.0,12.0
2002.0,0.047,9.0,2115.0,Point Special Lager,American Adjunct Lager,131.0,16.0
2003.0,0.062,NaN,1450.0,St. Benedict s Winter Ale,Winter Warmer,131.0,12.0
2004.0,0.057,15.0,1357.0,Point Oktoberfest,Märzen / Oktoberfest,131.0,16.0
2005.0,0.052,7.0,1225.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131.0,16.0
2006.0,0.05,7.0,816.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131.0,12.0
2007.0,0.05,7.0,772.0,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131.0,12.0
2008.0,0.035,NaN,684.0,Drop Dead Blonde,American Blonde Ale,131.0,12.0
2009.0,0.049,13.0,650.0,Three Kings Ale,Kölsch,131.0,12.0
2010.0,0.057,15.0,456.0,Point Oktoberfest,Märzen / Oktoberfest,131.0,12.0
2011.0,0.054,32.0,357.0,2012 Black Ale,American Brown Ale,131.0,12.0
2012.0,0.05,7.0,141.0,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131.0,12.0
2013.0,0.054,33.0,140.0,Point Cascade Pale Ale,American Pale Ale (APA),131.0,12.0
2014.0,0.047,14.0,139.0,Point Amber Classic,American Amber / Red Lager,131.0,12.0
2015.0,0.047,9.0,138.0,Point Special Lager,American Adjunct Lager,131.0,12.0
2016.0,0.051,31.0,953.0,Wisco Disco,American Amber / Red Ale,486.0,16.0
2017.0,0.05,NaN,1983.0,Brontide,American Black Ale,255.0,12.0
2018.0,0.05,NaN,1631.0,Brontide,American Black Ale,255.0,12.0
2019.0,0.045,NaN,1344.0,Classique,Saison / Farmhouse Ale,255.0,12.0
2020.0,0.045,NaN,922.0,Sunsplash Golden Ale (2004),American Blonde Ale,492.0,12.0
2021.0,0.051,25.0,1410.0,Sand Island Lighthouse,Kölsch,412.0,12.0
2022.0,0.05,30.0,925.0,Lily Flagg Milk Stout,Milk / Sweet Stout,412.0,12.0
2023.0,0.072,70.0,637.0,Monkeynaut IPA,American IPA,412.0,12.0
2024.0,0.05,NaN,2369.0,Straub Beer (Current),American Adjunct Lager,129.0,12.0
2025.0,0.0409999999999999,8.0,2233.0,American Lager,American Adjunct Lager,129.0,12.0
2026.0,0.0409999999999999,8.0,2232.0,American Amber,American Amber / Red Lager,129.0,12.0
2027.0,0.032,13.0,2231.0,American Light,Light Lager,129.0,12.0
2028.0,0.053,49.0,2352.0,Extra Pale Ale,American Pale Ale (APA),138.0,12.0
2029.0,0.053,40.0,2549.0,Make It So,Extra Special / Strong Bitter (ESB),58.0,12.0
2030.0,0.047,55.0,2473.0,Hopvale Organic Ale,American Pale Ale (APA),58.0,16.0
2031.0,0.083,100.0,2415.0,Unchained #18 Hop Silo,American Double / Imperial IPA,58.0,16.0
2032.0,0.052,29.0,2605.0,Tip Off,Altbier,25.0,16.0
2033.0,0.054,NaN,2215.0,Java Mac,Scottish Ale,25.0,16.0
2034.0,0.054,23.0,2164.0,Cowbell,American Porter,25.0,16.0
2035.0,0.0579999999999999,20.0,2085.0,Hop Up Offa That Brett (2014),Belgian Pale Ale,25.0,16.0
2036.0,0.083,23.0,2084.0,PV Muckle (2013),Scotch Ale / Wee Heavy,25.0,16.0
2037.0,0.099,36.0,2083.0,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25.0,16.0
2038.0,0.09,30.0,2082.0,Whip Fight,Scotch Ale / Wee Heavy,25.0,16.0
2039.0,0.053,23.0,2081.0,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25.0,16.0
2040.0,0.064,75.0,2001.0,Fistful Of Hops Red,American IPA,25.0,16.0
2041.0,0.063,75.0,2000.0,Fistful of Hops Orange,American IPA,25.0,16.0
2042.0,0.064,75.0,1999.0,Fistful Of Hops Blue,American IPA,25.0,16.0
2043.0,0.064,75.0,1996.0,Fistful of Hops Green,American IPA,25.0,16.0
2044.0,NaN,NaN,1948.0,30 Min Coma,Belgian IPA,25.0,16.0
2045.0,0.09,30.0,1656.0,Wee Muckle,Scotch Ale / Wee Heavy,25.0,16.0
2046.0,0.065,55.0,1599.0,Royal Brat,Extra Special / Strong Bitter (ESB),25.0,16.0
2047.0,0.075,77.0,1420.0,Grapefruit Jungle (GFJ),American IPA,25.0,16.0
2048.0,0.0559999999999999,50.0,1389.0,Osiris Pale Ale,American Pale Ale (APA),25.0,16.0
2049.0,0.099,75.0,1367.0,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25.0,16.0
2050.0,0.063,23.0,1366.0,Stupid Sexy Flanders,Flanders Oud Bruin,25.0,16.0
2051.0,NaN,NaN,1347.0,Bourbon Barrel Cowbell,American Porter,25.0,16.0
2052.0,0.054,NaN,1314.0,Popcorn Pilsner,German Pilsener,25.0,16.0
2053.0,0.071,27.0,1128.0,Ring of Dingle,Irish Dry Stout,25.0,16.0
2054.0,0.054,23.0,1127.0,Bourbon Barrel Wee Mac,Scottish Ale,25.0,16.0
2055.0,0.099,60.0,1049.0,Bourbon Barrel Johan,English Barleywine,25.0,16.0
2056.0,0.07,NaN,934.0,The Deuce,American Brown Ale,25.0,16.0
2057.0,0.09,24.0,923.0,The Velvet Fog,Quadrupel (Quad),25.0,16.0
2058.0,0.055,23.0,874.0,Sun King Oktoberfest,Märzen / Oktoberfest,25.0,16.0
2059.0,0.052,24.0,739.0,Indianapolis Indians Lager,Dortmunder / Export Lager,25.0,16.0
2060.0,0.052,24.0,698.0,Indians Victory Lager (2012),Dortmunder / Export Lager,25.0,16.0
2061.0,0.08,NaN,660.0,Chaka,Belgian Strong Pale Ale,25.0,16.0
2062.0,0.091,91.0,651.0,Isis,American Double / Imperial IPA,25.0,16.0
2063.0,0.09,30.0,584.0,Wee Muckle (2011),Scotch Ale / Wee Heavy,25.0,16.0
2064.0,0.075,77.0,532.0,Grapefruit Jungle (GFJ) (2011),American IPA,25.0,16.0
2065.0,0.055,23.0,526.0,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25.0,16.0
2066.0,0.099,60.0,394.0,Johan the Barleywine,English Barleywine,25.0,16.0
2067.0,0.054,23.0,213.0,Wee Mac Scottish-Style Ale,Scottish Ale,25.0,16.0
2068.0,0.053,20.0,55.0,Sunlight Cream Ale,Cream Ale,25.0,16.0
2069.0,0.0559999999999999,50.0,54.0,Osiris Pale Ale (2010),American Pale Ale (APA),25.0,16.0
2070.0,0.045,NaN,1207.0,Dam Lager,American Amber / Red Lager,455.0,12.0
2071.0,0.07,NaN,1206.0,Red Clay IPA,American IPA,455.0,12.0
2072.0,0.072,NaN,2543.0,Todd the Axe Man,American IPA,61.0,16.0
2073.0,0.057,NaN,2409.0,Doomtree,Extra Special / Strong Bitter (ESB),61.0,16.0
2074.0,0.099,85.0,1739.0,BLAKKR,American Black Ale,61.0,16.0
2075.0,0.073,69.0,1112.0,Overrated! West Coast Style IPA,American IPA,61.0,16.0
2076.0,0.075,90.0,329.0,WET,American IPA,61.0,16.0
2077.0,0.04,37.0,19.0,Bitter Brewer,English Bitter,61.0,16.0
2078.0,0.055,34.0,18.0,SurlyFest,Rye Beer,61.0,16.0
2079.0,0.051,45.0,17.0,Coffee Bender,American Brown Ale,61.0,16.0
2080.0,0.051,45.0,16.0,Bender,American Brown Ale,61.0,16.0
2081.0,0.0969999999999999,120.0,15.0,Abrasive Ale,American Double / Imperial IPA,61.0,16.0
2082.0,0.051,20.0,14.0,Hell,Keller Bier / Zwickel Bier,61.0,16.0
2083.0,0.067,33.0,13.0,CynicAle,Saison / Farmhouse Ale,61.0,16.0
2084.0,0.062,99.0,12.0,Furious,American IPA,61.0,16.0
2085.0,0.073,50.0,1242.0,Big Nose,American IPA,447.0,12.0
2086.0,0.05,10.0,1241.0,Cotton Mouth,Witbier,447.0,12.0
2087.0,0.0559999999999999,35.0,1240.0,Stump Knocker Pale Ale,American Pale Ale (APA),447.0,12.0
2088.0,0.05,38.0,1239.0,Midnight Oil,Oatmeal Stout,447.0,12.0
2089.0,0.059,18.0,1238.0,Wild Night,Cream Ale,447.0,12.0
2090.0,0.045,NaN,1554.0,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381.0,12.0
2091.0,0.055,35.0,2568.0,Take Two Pils,German Pilsener,49.0,12.0
2092.0,0.057,NaN,2551.0,Waterkeeper,Hefeweizen,49.0,12.0
2093.0,0.064,NaN,1710.0,SweetWater IPA,American IPA,49.0,12.0
2094.0,0.054,NaN,1709.0,420 Extra Pale Ale,American Pale Ale (APA),49.0,12.0
2095.0,0.08,95.0,1229.0,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449.0,12.0
2096.0,0.05,NaN,1164.0,TailGate Saison,Saison / Farmhouse Ale,449.0,12.0
2097.0,0.05,44.0,663.0,TailGate IPA,American IPA,449.0,24.0
2098.0,0.05,44.0,662.0,TailGate IPA,American IPA,449.0,12.0
2099.0,0.049,28.0,623.0,TailGate Hefeweizen,Hefeweizen,449.0,24.0
2100.0,0.05,19.0,622.0,Blacktop Blonde,American Blonde Ale,449.0,24.0
2101.0,0.05,19.0,362.0,Blacktop Blonde,American Blonde Ale,449.0,12.0
2102.0,0.049,28.0,361.0,TailGate Hefeweizen,Hefeweizen,449.0,12.0
2103.0,0.085,34.0,2575.0,Wooden Rooster,Tripel,45.0,16.9
2104.0,0.048,20.0,2555.0,Ginger Peach Saison,Saison / Farmhouse Ale,45.0,16.0
2105.0,0.062,35.0,1736.0,Zombie Monkie,American Porter,45.0,16.0
2106.0,0.0559999999999999,20.0,1196.0,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45.0,16.0
2107.0,0.05,20.0,1063.0,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45.0,16.0
2108.0,0.068,110.0,1017.0,Ethos IPA,American IPA,45.0,16.0
2109.0,0.044,12.0,1009.0,Tallgrass Pub Ale,American Brown Ale,45.0,16.0
2110.0,0.072,93.0,912.0,Oasis,Extra Special / Strong Bitter (ESB),45.0,16.0
2111.0,0.05,20.0,765.0,Buffalo Sweat,Milk / Sweet Stout,45.0,16.0
2112.0,0.05,20.0,676.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45.0,16.0
2113.0,0.052,NaN,595.0,8-Bit Pale Ale,American Pale Ale (APA),45.0,16.0
2114.0,0.085,NaN,537.0,Velvet Rooster,Tripel,45.0,16.0
2115.0,0.05,20.0,412.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45.0,12.0
2116.0,0.05,16.0,105.0,Köld Lager (2010),German Pilsener,45.0,16.0
2117.0,0.072,93.0,104.0,Oasis (2010),American Double / Imperial IPA,45.0,16.0
2118.0,0.044,22.0,103.0,Tallgrass Ale,American Brown Ale,45.0,16.0
2119.0,0.05,20.0,102.0,Buffalo Sweat (2010),Milk / Sweet Stout,45.0,16.0
2120.0,0.063,60.0,101.0,Tallgrass IPA,American IPA,45.0,16.0
2121.0,0.068,NaN,1433.0,Hat Trick Hop IPA,American IPA,409.0,16.0
2122.0,0.0559999999999999,NaN,1432.0,Yard Sale Amber Ale,American Amber / Red Ale,409.0,16.0
2123.0,0.055,NaN,936.0,Loafin Bräu,Altbier,490.0,16.0
2124.0,0.07,80.0,544.0,Old Elephant Foot IPA,American IPA,490.0,16.0
2125.0,0.065,35.0,2640.0,Peck s Porter,American Porter,7.0,16.0
2126.0,0.07,NaN,2448.0,Reactor,American IPA,7.0,16.0
2127.0,0.057,NaN,2447.0,Mr. Orange,Witbier,7.0,16.0
2128.0,0.08,22.0,2601.0,Deduction,Dubbel,28.0,12.0
2129.0,0.057,NaN,973.0,Face Down Brown Ale,American Brown Ale,480.0,12.0
2130.0,0.064,NaN,827.0,Tempter IPA,American IPA,480.0,12.0
2131.0,0.055,NaN,589.0,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480.0,12.0
2132.0,0.048,NaN,2155.0,Smittytown,Extra Special / Strong Bitter (ESB),210.0,12.0
2133.0,0.04,NaN,1982.0,Greenwood Beach,Fruit / Vegetable Beer,210.0,12.0
2134.0,0.066,NaN,1939.0,Gatecrasher,English India Pale Ale (IPA),210.0,12.0
2135.0,0.047,42.0,1082.0,RecreationAle,American Pale Ale (APA),469.0,12.0
2136.0,0.055,35.0,2119.0,First Stand,Saison / Farmhouse Ale,215.0,12.0
2137.0,0.063,23.0,2118.0,Battle LIne,American Brown Ale,215.0,12.0
2138.0,0.0559999999999999,12.0,2117.0,Broken Bridge,Dunkelweizen,215.0,12.0
2139.0,0.071,69.0,2116.0,Brutus,English India Pale Ale (IPA),215.0,12.0
2140.0,0.06,NaN,1916.0,Petit Mutant,American Wild Ale,272.0,16.0
2141.0,0.096,NaN,1915.0,The Crusher,American Double / Imperial IPA,272.0,16.0
2142.0,0.08,NaN,1914.0,Beelzebub,American Double / Imperial Stout,272.0,16.0
2143.0,0.07,NaN,1810.0,Focal Banger,American IPA,272.0,16.0
2144.0,0.08,120.0,1111.0,Heady Topper,American Double / Imperial IPA,272.0,16.0
2145.0,0.08,120.0,379.0,Heady Topper,American Double / Imperial IPA,272.0,16.0
2146.0,0.046,20.0,1200.0,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457.0,12.0
2147.0,0.07,75.0,1199.0,Indian Paintbrush IPA,American IPA,457.0,12.0
2148.0,0.048,16.0,1198.0,Saddle Bronc Brown Ale (2013),English Brown Ale,457.0,12.0
2149.0,0.059,15.0,1197.0,Wagon Box Wheat Beer,American Pale Wheat Ale,457.0,12.0
2150.0,0.05,NaN,1945.0,Birdhouse Pale Ale,Belgian Pale Ale,262.0,12.0
2151.0,0.073,NaN,1079.0,Ozzy,Belgian Pale Ale,262.0,12.0
2152.0,0.07,NaN,94.0,Resurrection,Dubbel,262.0,12.0
2153.0,0.052,16.0,1748.0,Bronx Summer Pale Ale,American Pale Ale (APA),329.0,16.0
2154.0,0.057,46.0,1747.0,Bronx Black Pale Ale,American Black Ale,329.0,16.0
2155.0,0.063,50.0,1037.0,Bronx Pale Ale,American Pale Ale (APA),329.0,16.0
2156.0,0.052,35.0,2594.0,Surfrider,American Pale Ale (APA),33.0,16.0
2157.0,0.055,NaN,2035.0,Kolschtal Eddy,Kölsch,33.0,16.0
2158.0,0.05,NaN,2034.0,South Bay Session IPA,American IPA,33.0,16.0
2159.0,0.069,34.0,1562.0,Grandma s Pecan,English Brown Ale,33.0,16.0
2160.0,0.099,101.0,1561.0,Double Trunk,American Double / Imperial IPA,33.0,16.0
2161.0,0.046,45.0,1749.0,Just IPA,American IPA,328.0,12.0
2162.0,0.045,NaN,2455.0,Lionshead,American Pilsner,90.0,12.0
2163.0,NaN,NaN,963.0,Manhattan Gold Lager (1990),American Amber / Red Lager,484.0,12.0
2164.0,0.052,NaN,2638.0,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9.0,16.0
2165.0,0.0579999999999999,NaN,1278.0,Northern Hawk Owl Amber,American Amber / Red Ale,438.0,12.0
2166.0,0.059,NaN,1277.0,CEO Stout,American Stout,438.0,16.0
2167.0,0.047,NaN,1276.0,Will Power Pale Ale,American Pale Ale (APA),438.0,16.0
2168.0,0.044,NaN,1732.0,Curious Traveler Shandy,Shandy,334.0,12.0
2169.0,0.048,18.0,2347.0,Hunny Do Wheat,American Pale Wheat Ale,142.0,12.0
2170.0,0.052,NaN,1781.0,Three Way Pale Ale,American Pale Ale (APA),142.0,12.0
2171.0,0.0409999999999999,NaN,1780.0,Rise to the Top,Cream Ale,142.0,12.0
2172.0,0.049,NaN,1779.0,Lost Trout Brown Ale,American Brown Ale,142.0,12.0
2173.0,0.051,11.0,2421.0,Watermelon Ale,Fruit / Vegetable Beer,108.0,12.0
