REG_ADM,ANNEE,MOIS,TYPE,NOMBRE
17-CENTRE-DU-QUEBEC,2014.0,2.0,02 - Nombre d'avis de non-conformité,12
17-CENTRE-DU-QUEBEC,2014.0,2.0,03 - Nombre d'infractions constatées,15
17-CENTRE-DU-QUEBEC,2014.0,2.0,08 - Nombre d'échantillons prélevés,14
17-CENTRE-DU-QUEBEC,2014.0,2.0,09 - Nombre d'analyses,59
17-CENTRE-DU-QUEBEC,2014.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),30
17-CENTRE-DU-QUEBEC,2014.0,3.0,01 - Nombre d'inspections,73
16-MONTEREGIE,2014.0,2.0,01 - Nombre d'inspections,384
16-MONTEREGIE,2014.0,2.0,02 - Nombre d'avis de non-conformité,62
16-MONTEREGIE,2014.0,2.0,03 - Nombre d'infractions constatées,97
16-MONTEREGIE,2014.0,2.0,07 - Montant des amendes imposées,10500
16-MONTEREGIE,2014.0,2.0,08 - Nombre d'échantillons prélevés,91
16-MONTEREGIE,2014.0,2.0,09 - Nombre d'analyses,336
16-MONTEREGIE,2014.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),130
16-MONTEREGIE,2014.0,2.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),147
16-MONTEREGIE,2014.0,2.0,18 - Nombre de suspensions de permis,1
16-MONTEREGIE,2014.0,3.0,01 - Nombre d'inspections,382
16-MONTEREGIE,2014.0,3.0,02 - Nombre d'avis de non-conformité,45
16-MONTEREGIE,2014.0,3.0,03 - Nombre d'infractions constatées,61
16-MONTEREGIE,2014.0,3.0,07 - Montant des amendes imposées,4000
16-MONTEREGIE,2014.0,3.0,08 - Nombre d'échantillons prélevés,85
16-MONTEREGIE,2014.0,3.0,09 - Nombre d'analyses,291
16-MONTEREGIE,2014.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),116
16-MONTEREGIE,2014.0,3.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),52
16-MONTEREGIE,2014.0,3.0,18 - Nombre de suspensions de permis,2
16-MONTEREGIE,2014.0,3.0,23 - Nombre d'avis administratifs émis par la direction,3
16-MONTEREGIE,2014.0,4.0,01 - Nombre d'inspections,445
16-MONTEREGIE,2014.0,4.0,02 - Nombre d'avis de non-conformité,69
16-MONTEREGIE,2014.0,4.0,03 - Nombre d'infractions constatées,95
16-MONTEREGIE,2014.0,4.0,07 - Montant des amendes imposées,8250
16-MONTEREGIE,2014.0,4.0,08 - Nombre d'échantillons prélevés,66
16-MONTEREGIE,2014.0,4.0,09 - Nombre d'analyses,246
16-MONTEREGIE,2014.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),41
16-MONTEREGIE,2014.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),9
16-MONTEREGIE,2014.0,4.0,16 - Nombre d'ordonnances de cesser les opérations,2
16-MONTEREGIE,2014.0,5.0,01 - Nombre d'inspections,424
16-MONTEREGIE,2014.0,5.0,02 - Nombre d'avis de non-conformité,72
16-MONTEREGIE,2014.0,5.0,03 - Nombre d'infractions constatées,102
16-MONTEREGIE,2014.0,5.0,07 - Montant des amendes imposées,10250
16-MONTEREGIE,2014.0,5.0,08 - Nombre d'échantillons prélevés,136
16-MONTEREGIE,2014.0,5.0,09 - Nombre d'analyses,478
16-MONTEREGIE,2014.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),172
16-MONTEREGIE,2014.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),273
16-MONTEREGIE,2014.0,5.0,23 - Nombre d'avis administratifs émis par la direction,1
16-MONTEREGIE,2014.0,6.0,01 - Nombre d'inspections,425
16-MONTEREGIE,2014.0,6.0,02 - Nombre d'avis de non-conformité,69
16-MONTEREGIE,2014.0,6.0,03 - Nombre d'infractions constatées,90
16-MONTEREGIE,2014.0,6.0,07 - Montant des amendes imposées,18000
16-MONTEREGIE,2014.0,6.0,08 - Nombre d'échantillons prélevés,143
16-MONTEREGIE,2014.0,6.0,09 - Nombre d'analyses,562
16-MONTEREGIE,2014.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),124
16-MONTEREGIE,2014.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),23
16-MONTEREGIE,2014.0,6.0,16 - Nombre d'ordonnances de cesser les opérations,2
16-MONTEREGIE,2014.0,6.0,23 - Nombre d'avis administratifs émis par la direction,2
16-MONTEREGIE,2014.0,7.0,01 - Nombre d'inspections,472
16-MONTEREGIE,2014.0,7.0,02 - Nombre d'avis de non-conformité,92
16-MONTEREGIE,2014.0,7.0,03 - Nombre d'infractions constatées,122
16-MONTEREGIE,2014.0,7.0,07 - Montant des amendes imposées,6750
16-MONTEREGIE,2014.0,7.0,08 - Nombre d'échantillons prélevés,122
16-MONTEREGIE,2014.0,7.0,09 - Nombre d'analyses,396
16-MONTEREGIE,2014.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),544
16-MONTEREGIE,2014.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),204
16-MONTEREGIE,2014.0,7.0,16 - Nombre d'ordonnances de cesser les opérations,3
16-MONTEREGIE,2014.0,7.0,23 - Nombre d'avis administratifs émis par la direction,1
16-MONTEREGIE,2014.0,8.0,01 - Nombre d'inspections,363
16-MONTEREGIE,2014.0,8.0,02 - Nombre d'avis de non-conformité,43
16-MONTEREGIE,2014.0,8.0,03 - Nombre d'infractions constatées,57
16-MONTEREGIE,2014.0,8.0,07 - Montant des amendes imposées,4250
16-MONTEREGIE,2014.0,8.0,08 - Nombre d'échantillons prélevés,120
16-MONTEREGIE,2014.0,8.0,09 - Nombre d'analyses,387
16-MONTEREGIE,2014.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),205
15-LAURENTIDES,2014.0,7.0,08 - Nombre d'échantillons prélevés,43
15-LAURENTIDES,2014.0,7.0,09 - Nombre d'analyses,205
15-LAURENTIDES,2014.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),56
15-LAURENTIDES,2014.0,8.0,01 - Nombre d'inspections,147
15-LAURENTIDES,2014.0,8.0,02 - Nombre d'avis de non-conformité,31
15-LAURENTIDES,2014.0,8.0,03 - Nombre d'infractions constatées,44
15-LAURENTIDES,2014.0,8.0,07 - Montant des amendes imposées,3250
15-LAURENTIDES,2014.0,8.0,08 - Nombre d'échantillons prélevés,38
15-LAURENTIDES,2014.0,8.0,09 - Nombre d'analyses,141
15-LAURENTIDES,2014.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),8
15-LAURENTIDES,2014.0,9.0,01 - Nombre d'inspections,231
15-LAURENTIDES,2014.0,9.0,02 - Nombre d'avis de non-conformité,32
15-LAURENTIDES,2014.0,9.0,03 - Nombre d'infractions constatées,52
15-LAURENTIDES,2014.0,9.0,07 - Montant des amendes imposées,4750
15-LAURENTIDES,2014.0,9.0,08 - Nombre d'échantillons prélevés,77
15-LAURENTIDES,2014.0,9.0,09 - Nombre d'analyses,258
15-LAURENTIDES,2014.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
15-LAURENTIDES,2014.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),63
15-LAURENTIDES,2014.0,10.0,01 - Nombre d'inspections,178
15-LAURENTIDES,2014.0,10.0,02 - Nombre d'avis de non-conformité,29
15-LAURENTIDES,2014.0,10.0,03 - Nombre d'infractions constatées,40
15-LAURENTIDES,2014.0,10.0,07 - Montant des amendes imposées,500
15-LAURENTIDES,2014.0,10.0,08 - Nombre d'échantillons prélevés,60
15-LAURENTIDES,2014.0,10.0,09 - Nombre d'analyses,320
15-LAURENTIDES,2014.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),2
15-LAURENTIDES,2014.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),31
15-LAURENTIDES,2014.0,11.0,01 - Nombre d'inspections,165
15-LAURENTIDES,2014.0,11.0,02 - Nombre d'avis de non-conformité,40
15-LAURENTIDES,2014.0,11.0,03 - Nombre d'infractions constatées,52
15-LAURENTIDES,2014.0,11.0,07 - Montant des amendes imposées,1750
15-LAURENTIDES,2014.0,11.0,08 - Nombre d'échantillons prélevés,40
15-LAURENTIDES,2014.0,11.0,09 - Nombre d'analyses,174
15-LAURENTIDES,2014.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),20
15-LAURENTIDES,2014.0,11.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),130
15-LAURENTIDES,2014.0,12.0,01 - Nombre d'inspections,146
15-LAURENTIDES,2014.0,12.0,02 - Nombre d'avis de non-conformité,25
15-LAURENTIDES,2014.0,12.0,03 - Nombre d'infractions constatées,28
15-LAURENTIDES,2014.0,12.0,07 - Montant des amendes imposées,3000
15-LAURENTIDES,2014.0,12.0,08 - Nombre d'échantillons prélevés,36
15-LAURENTIDES,2014.0,12.0,09 - Nombre d'analyses,65
15-LAURENTIDES,2014.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
15-LAURENTIDES,2014.0,12.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),256
16-MONTEREGIE,2014.0,1.0,12 - Nombre de plaintes enregistrées,45
16-MONTEREGIE,2014.0,2.0,12 - Nombre de plaintes enregistrées,64
16-MONTEREGIE,2014.0,3.0,12 - Nombre de plaintes enregistrées,62
16-MONTEREGIE,2014.0,4.0,12 - Nombre de plaintes enregistrées,62
16-MONTEREGIE,2014.0,5.0,12 - Nombre de plaintes enregistrées,60
16-MONTEREGIE,2014.0,6.0,12 - Nombre de plaintes enregistrées,59
16-MONTEREGIE,2014.0,7.0,12 - Nombre de plaintes enregistrées,75
16-MONTEREGIE,2014.0,8.0,12 - Nombre de plaintes enregistrées,52
16-MONTEREGIE,2014.0,9.0,12 - Nombre de plaintes enregistrées,64
16-MONTEREGIE,2014.0,10.0,12 - Nombre de plaintes enregistrées,49
16-MONTEREGIE,2014.0,11.0,12 - Nombre de plaintes enregistrées,58
16-MONTEREGIE,2014.0,12.0,12 - Nombre de plaintes enregistrées,56
16-MONTEREGIE,2014.0,1.0,01 - Nombre d'inspections,414
16-MONTEREGIE,2014.0,1.0,02 - Nombre d'avis de non-conformité,48
16-MONTEREGIE,2014.0,1.0,03 - Nombre d'infractions constatées,61
16-MONTEREGIE,2014.0,1.0,07 - Montant des amendes imposées,35740
16-MONTEREGIE,2014.0,1.0,08 - Nombre d'échantillons prélevés,89
16-MONTEREGIE,2014.0,1.0,09 - Nombre d'analyses,315
16-MONTEREGIE,2014.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),56
16-MONTEREGIE,2014.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),96
16-MONTEREGIE,2014.0,1.0,16 - Nombre d'ordonnances de cesser les opérations,1
16-MONTEREGIE,2014.0,1.0,23 - Nombre d'avis administratifs émis par la direction,2
15-LAURENTIDES,2014.0,2.0,12 - Nombre de plaintes enregistrées,33
15-LAURENTIDES,2014.0,3.0,12 - Nombre de plaintes enregistrées,31
15-LAURENTIDES,2014.0,4.0,12 - Nombre de plaintes enregistrées,40
15-LAURENTIDES,2014.0,5.0,12 - Nombre de plaintes enregistrées,22
15-LAURENTIDES,2014.0,6.0,12 - Nombre de plaintes enregistrées,30
15-LAURENTIDES,2014.0,7.0,12 - Nombre de plaintes enregistrées,42
15-LAURENTIDES,2014.0,8.0,12 - Nombre de plaintes enregistrées,24
15-LAURENTIDES,2014.0,9.0,12 - Nombre de plaintes enregistrées,20
15-LAURENTIDES,2014.0,10.0,12 - Nombre de plaintes enregistrées,24
15-LAURENTIDES,2014.0,11.0,12 - Nombre de plaintes enregistrées,30
15-LAURENTIDES,2014.0,12.0,12 - Nombre de plaintes enregistrées,28
15-LAURENTIDES,2014.0,1.0,01 - Nombre d'inspections,218
15-LAURENTIDES,2014.0,1.0,02 - Nombre d'avis de non-conformité,33
15-LAURENTIDES,2014.0,1.0,03 - Nombre d'infractions constatées,40
15-LAURENTIDES,2014.0,1.0,07 - Montant des amendes imposées,998
15-LAURENTIDES,2014.0,1.0,08 - Nombre d'échantillons prélevés,52
15-LAURENTIDES,2014.0,1.0,09 - Nombre d'analyses,186
15-LAURENTIDES,2014.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),50
15-LAURENTIDES,2014.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),61
15-LAURENTIDES,2014.0,2.0,01 - Nombre d'inspections,174
15-LAURENTIDES,2014.0,2.0,02 - Nombre d'avis de non-conformité,31
15-LAURENTIDES,2014.0,2.0,03 - Nombre d'infractions constatées,42
15-LAURENTIDES,2014.0,2.0,08 - Nombre d'échantillons prélevés,55
15-LAURENTIDES,2014.0,2.0,09 - Nombre d'analyses,220
15-LAURENTIDES,2014.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1040
15-LAURENTIDES,2014.0,2.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),11
15-LAURENTIDES,2014.0,3.0,01 - Nombre d'inspections,170
15-LAURENTIDES,2014.0,3.0,02 - Nombre d'avis de non-conformité,40
15-LAURENTIDES,2014.0,3.0,03 - Nombre d'infractions constatées,52
15-LAURENTIDES,2014.0,3.0,07 - Montant des amendes imposées,4996
15-LAURENTIDES,2014.0,3.0,08 - Nombre d'échantillons prélevés,64
15-LAURENTIDES,2014.0,3.0,09 - Nombre d'analyses,175
15-LAURENTIDES,2014.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),14
15-LAURENTIDES,2014.0,4.0,01 - Nombre d'inspections,202
15-LAURENTIDES,2014.0,4.0,02 - Nombre d'avis de non-conformité,41
15-LAURENTIDES,2014.0,4.0,03 - Nombre d'infractions constatées,60
15-LAURENTIDES,2014.0,4.0,07 - Montant des amendes imposées,4748
15-LAURENTIDES,2014.0,4.0,08 - Nombre d'échantillons prélevés,34
15-LAURENTIDES,2014.0,4.0,09 - Nombre d'analyses,115
15-LAURENTIDES,2014.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),18
15-LAURENTIDES,2014.0,4.0,15 - Nombre d'ordonnances de restreindre les opérations,1
15-LAURENTIDES,2014.0,4.0,18 - Nombre de suspensions de permis,1
15-LAURENTIDES,2014.0,5.0,01 - Nombre d'inspections,213
15-LAURENTIDES,2014.0,5.0,02 - Nombre d'avis de non-conformité,38
15-LAURENTIDES,2014.0,5.0,03 - Nombre d'infractions constatées,45
15-LAURENTIDES,2014.0,5.0,07 - Montant des amendes imposées,5250
15-LAURENTIDES,2014.0,5.0,08 - Nombre d'échantillons prélevés,20
15-LAURENTIDES,2014.0,5.0,09 - Nombre d'analyses,69
15-LAURENTIDES,2014.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),33
15-LAURENTIDES,2014.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),5
15-LAURENTIDES,2014.0,6.0,01 - Nombre d'inspections,180
15-LAURENTIDES,2014.0,6.0,02 - Nombre d'avis de non-conformité,42
15-LAURENTIDES,2014.0,6.0,03 - Nombre d'infractions constatées,51
15-LAURENTIDES,2014.0,6.0,07 - Montant des amendes imposées,6750
15-LAURENTIDES,2014.0,6.0,08 - Nombre d'échantillons prélevés,71
15-LAURENTIDES,2014.0,6.0,09 - Nombre d'analyses,274
15-LAURENTIDES,2014.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),85
15-LAURENTIDES,2014.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),23
15-LAURENTIDES,2014.0,6.0,18 - Nombre de suspensions de permis,1
15-LAURENTIDES,2014.0,6.0,23 - Nombre d'avis administratifs émis par la direction,1
15-LAURENTIDES,2014.0,7.0,01 - Nombre d'inspections,171
15-LAURENTIDES,2014.0,7.0,02 - Nombre d'avis de non-conformité,55
15-LAURENTIDES,2014.0,7.0,03 - Nombre d'infractions constatées,81
15-LAURENTIDES,2014.0,7.0,07 - Montant des amendes imposées,3500
14-LANAUDIERE,2014.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),17
14-LANAUDIERE,2014.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),1
14-LANAUDIERE,2014.0,5.0,15 - Nombre d'ordonnances de restreindre les opérations,1
14-LANAUDIERE,2014.0,6.0,01 - Nombre d'inspections,134
14-LANAUDIERE,2014.0,6.0,02 - Nombre d'avis de non-conformité,22
14-LANAUDIERE,2014.0,6.0,03 - Nombre d'infractions constatées,39
14-LANAUDIERE,2014.0,6.0,07 - Montant des amendes imposées,9000
14-LANAUDIERE,2014.0,6.0,08 - Nombre d'échantillons prélevés,72
14-LANAUDIERE,2014.0,6.0,09 - Nombre d'analyses,293
14-LANAUDIERE,2014.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),2
14-LANAUDIERE,2014.0,7.0,01 - Nombre d'inspections,146
14-LANAUDIERE,2014.0,7.0,02 - Nombre d'avis de non-conformité,23
14-LANAUDIERE,2014.0,7.0,03 - Nombre d'infractions constatées,35
14-LANAUDIERE,2014.0,7.0,08 - Nombre d'échantillons prélevés,52
14-LANAUDIERE,2014.0,7.0,09 - Nombre d'analyses,273
14-LANAUDIERE,2014.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),75
14-LANAUDIERE,2014.0,7.0,16 - Nombre d'ordonnances de cesser les opérations,1
14-LANAUDIERE,2014.0,8.0,01 - Nombre d'inspections,122
14-LANAUDIERE,2014.0,8.0,02 - Nombre d'avis de non-conformité,22
14-LANAUDIERE,2014.0,8.0,03 - Nombre d'infractions constatées,30
14-LANAUDIERE,2014.0,8.0,07 - Montant des amendes imposées,2000
14-LANAUDIERE,2014.0,8.0,08 - Nombre d'échantillons prélevés,39
14-LANAUDIERE,2014.0,8.0,09 - Nombre d'analyses,157
14-LANAUDIERE,2014.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),30
14-LANAUDIERE,2014.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),19
14-LANAUDIERE,2014.0,9.0,01 - Nombre d'inspections,196
14-LANAUDIERE,2014.0,9.0,02 - Nombre d'avis de non-conformité,23
14-LANAUDIERE,2014.0,9.0,03 - Nombre d'infractions constatées,27
14-LANAUDIERE,2014.0,9.0,07 - Montant des amendes imposées,6750
14-LANAUDIERE,2014.0,9.0,08 - Nombre d'échantillons prélevés,48
14-LANAUDIERE,2014.0,9.0,09 - Nombre d'analyses,188
14-LANAUDIERE,2014.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),15
14-LANAUDIERE,2014.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),60
14-LANAUDIERE,2014.0,9.0,23 - Nombre d'avis administratifs émis par la direction,1
14-LANAUDIERE,2014.0,10.0,01 - Nombre d'inspections,198
14-LANAUDIERE,2014.0,10.0,02 - Nombre d'avis de non-conformité,36
14-LANAUDIERE,2014.0,10.0,03 - Nombre d'infractions constatées,50
14-LANAUDIERE,2014.0,10.0,08 - Nombre d'échantillons prélevés,39
14-LANAUDIERE,2014.0,10.0,09 - Nombre d'analyses,115
14-LANAUDIERE,2014.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),188
14-LANAUDIERE,2014.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),30
14-LANAUDIERE,2014.0,10.0,16 - Nombre d'ordonnances de cesser les opérations,1
14-LANAUDIERE,2014.0,11.0,01 - Nombre d'inspections,145
14-LANAUDIERE,2014.0,11.0,02 - Nombre d'avis de non-conformité,21
14-LANAUDIERE,2014.0,11.0,03 - Nombre d'infractions constatées,31
14-LANAUDIERE,2014.0,11.0,07 - Montant des amendes imposées,1250
14-LANAUDIERE,2014.0,11.0,08 - Nombre d'échantillons prélevés,97
14-LANAUDIERE,2014.0,11.0,09 - Nombre d'analyses,414
14-LANAUDIERE,2014.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),38
14-LANAUDIERE,2014.0,11.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),40
14-LANAUDIERE,2014.0,11.0,16 - Nombre d'ordonnances de cesser les opérations,1
14-LANAUDIERE,2014.0,11.0,23 - Nombre d'avis administratifs émis par la direction,1
14-LANAUDIERE,2014.0,12.0,01 - Nombre d'inspections,119
14-LANAUDIERE,2014.0,12.0,02 - Nombre d'avis de non-conformité,15
14-LANAUDIERE,2014.0,12.0,03 - Nombre d'infractions constatées,17
14-LANAUDIERE,2014.0,12.0,07 - Montant des amendes imposées,2500
14-LANAUDIERE,2014.0,12.0,08 - Nombre d'échantillons prélevés,45
14-LANAUDIERE,2014.0,12.0,09 - Nombre d'analyses,140
14-LANAUDIERE,2014.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),11
14-LANAUDIERE,2014.0,12.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),60
14-LANAUDIERE,2014.0,12.0,16 - Nombre d'ordonnances de cesser les opérations,2
14-LANAUDIERE,2014.0,12.0,18 - Nombre de suspensions de permis,1
14-LANAUDIERE,2014.0,12.0,23 - Nombre d'avis administratifs émis par la direction,1
15-LAURENTIDES,2014.0,1.0,12 - Nombre de plaintes enregistrées,19
13-LAVAL,2014.0,10.0,08 - Nombre d'échantillons prélevés,91
13-LAVAL,2014.0,10.0,09 - Nombre d'analyses,379
13-LAVAL,2014.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
13-LAVAL,2014.0,10.0,23 - Nombre d'avis administratifs émis par la direction,3
13-LAVAL,2014.0,11.0,01 - Nombre d'inspections,97
13-LAVAL,2014.0,11.0,02 - Nombre d'avis de non-conformité,27
13-LAVAL,2014.0,11.0,03 - Nombre d'infractions constatées,37
13-LAVAL,2014.0,11.0,07 - Montant des amendes imposées,11000
13-LAVAL,2014.0,11.0,08 - Nombre d'échantillons prélevés,22
13-LAVAL,2014.0,11.0,09 - Nombre d'analyses,90
13-LAVAL,2014.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
13-LAVAL,2014.0,12.0,01 - Nombre d'inspections,130
13-LAVAL,2014.0,12.0,02 - Nombre d'avis de non-conformité,40
13-LAVAL,2014.0,12.0,03 - Nombre d'infractions constatées,60
13-LAVAL,2014.0,12.0,07 - Montant des amendes imposées,7750
13-LAVAL,2014.0,12.0,08 - Nombre d'échantillons prélevés,29
13-LAVAL,2014.0,12.0,09 - Nombre d'analyses,91
13-LAVAL,2014.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
14-LANAUDIERE,2014.0,1.0,12 - Nombre de plaintes enregistrées,18
14-LANAUDIERE,2014.0,2.0,12 - Nombre de plaintes enregistrées,16
14-LANAUDIERE,2014.0,3.0,12 - Nombre de plaintes enregistrées,20
14-LANAUDIERE,2014.0,4.0,12 - Nombre de plaintes enregistrées,27
14-LANAUDIERE,2014.0,5.0,12 - Nombre de plaintes enregistrées,22
14-LANAUDIERE,2014.0,6.0,12 - Nombre de plaintes enregistrées,26
14-LANAUDIERE,2014.0,7.0,12 - Nombre de plaintes enregistrées,29
14-LANAUDIERE,2014.0,8.0,12 - Nombre de plaintes enregistrées,28
14-LANAUDIERE,2014.0,9.0,12 - Nombre de plaintes enregistrées,24
14-LANAUDIERE,2014.0,10.0,12 - Nombre de plaintes enregistrées,20
14-LANAUDIERE,2014.0,11.0,12 - Nombre de plaintes enregistrées,12
14-LANAUDIERE,2014.0,12.0,12 - Nombre de plaintes enregistrées,16
14-LANAUDIERE,2014.0,1.0,01 - Nombre d'inspections,153
14-LANAUDIERE,2014.0,1.0,02 - Nombre d'avis de non-conformité,16
14-LANAUDIERE,2014.0,1.0,03 - Nombre d'infractions constatées,21
14-LANAUDIERE,2014.0,1.0,07 - Montant des amendes imposées,2998
14-LANAUDIERE,2014.0,1.0,08 - Nombre d'échantillons prélevés,65
14-LANAUDIERE,2014.0,1.0,09 - Nombre d'analyses,251
14-LANAUDIERE,2014.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),12
14-LANAUDIERE,2014.0,2.0,01 - Nombre d'inspections,108
14-LANAUDIERE,2014.0,2.0,02 - Nombre d'avis de non-conformité,19
14-LANAUDIERE,2014.0,2.0,03 - Nombre d'infractions constatées,28
14-LANAUDIERE,2014.0,2.0,07 - Montant des amendes imposées,750
14-LANAUDIERE,2014.0,2.0,08 - Nombre d'échantillons prélevés,65
14-LANAUDIERE,2014.0,2.0,09 - Nombre d'analyses,219
14-LANAUDIERE,2014.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),3
14-LANAUDIERE,2014.0,2.0,23 - Nombre d'avis administratifs émis par la direction,2
14-LANAUDIERE,2014.0,3.0,01 - Nombre d'inspections,177
14-LANAUDIERE,2014.0,3.0,02 - Nombre d'avis de non-conformité,26
14-LANAUDIERE,2014.0,3.0,03 - Nombre d'infractions constatées,33
14-LANAUDIERE,2014.0,3.0,07 - Montant des amendes imposées,18250
14-LANAUDIERE,2014.0,3.0,08 - Nombre d'échantillons prélevés,76
14-LANAUDIERE,2014.0,3.0,09 - Nombre d'analyses,308
14-LANAUDIERE,2014.0,4.0,01 - Nombre d'inspections,151
14-LANAUDIERE,2014.0,4.0,02 - Nombre d'avis de non-conformité,24
14-LANAUDIERE,2014.0,4.0,03 - Nombre d'infractions constatées,37
14-LANAUDIERE,2014.0,4.0,07 - Montant des amendes imposées,2500
14-LANAUDIERE,2014.0,4.0,08 - Nombre d'échantillons prélevés,78
14-LANAUDIERE,2014.0,4.0,09 - Nombre d'analyses,338
14-LANAUDIERE,2014.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),100
14-LANAUDIERE,2014.0,5.0,01 - Nombre d'inspections,168
14-LANAUDIERE,2014.0,5.0,02 - Nombre d'avis de non-conformité,35
14-LANAUDIERE,2014.0,5.0,03 - Nombre d'infractions constatées,56
14-LANAUDIERE,2014.0,5.0,07 - Montant des amendes imposées,1000
14-LANAUDIERE,2014.0,5.0,08 - Nombre d'échantillons prélevés,57
14-LANAUDIERE,2014.0,5.0,09 - Nombre d'analyses,241
13-LAVAL,2014.0,2.0,07 - Montant des amendes imposées,500
13-LAVAL,2014.0,2.0,08 - Nombre d'échantillons prélevés,57
13-LAVAL,2014.0,2.0,09 - Nombre d'analyses,214
13-LAVAL,2014.0,3.0,01 - Nombre d'inspections,124
13-LAVAL,2014.0,3.0,02 - Nombre d'avis de non-conformité,23
13-LAVAL,2014.0,3.0,03 - Nombre d'infractions constatées,30
