reporting_period,line_number,member_name,province,role,meeting_hours,other_hours,remuneration,travel_expenses,notes_en,notes_fr,owner_org,owner_org_title
2019-2020-Q2,3,Alan Pelman,BC,M-M,25.0,47.5,"$11,600.00","$2,796.54","2 day DAC meeting in July and 1 day in September 2019 DAC Meeting. The total remuneration includes time spent at meetings, preparation time and travel time.","2 jours de réunion du CMV en juillet et une journée de réunion en septembre 2019.  La rémunération totale comprend le temps passé en réunions, le temps de préparation et le temps de déplacement.",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q2,4,Angeline Gillis,NS,M-M,24.0,59.5,"$13,360.00","$2,454.58","2 day DAC meeting in July and 1 day in September 2019 DAC Meeting. The total remuneration includes time spent at meetings, preparation time and travel time.","2 jours de réunion du CMV en juillet et une journée de réunion en septembre 2019.  La rémunération totale comprend le temps passé en réunions, le temps de préparation et le temps de déplacement.",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q3,1,Rick Smith,ON,C-P,3.5,11.5,"$3,000.00",$0.00,Number of hours spent at meetings includes attendance at the SBDA Meeting and DAC Symposium. The December DAC Meeting was postoned to January 2020.,Nombre d’heures consacrées à des réunions comprend la participation à la réunion des MOVS et au Symposium des CMV . La réunion du CMV en décembre a été reportée à janvier 2020. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q3,2,Alan Pelman,BC,M-M,3.5,12.0,"$2,480.00",$826.43,"Number of hours spent at meetings includes attendance at the SBDA Meeting and DAC Symposium. The December DAC Meeting was postoned to January 2020. The total remuneration includes time spent at meetings, preparation time and travel time. Member sits on two DACs; travel expenses and time (remuneration) for SBDA and DAC Symposium were cost shared with AAFC. ","Nombre d’heures consacrées à des réunions comprend la participation à la réunion des MOVS et au Symposium des CMV . La réunion du CMV en décembre a été reportée à janvier 2020. La rémunération totale comprend le temps consacré aux réunions, le temps de préparation et le temps de déplacement. Le membre siège à deux comités ministériels de vérification; les frais de déplacement et le temps (rémunération) pour les MOVS et le symposium  des CMV ont été partagés avec AAC. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q3,3,Monica Norminton,AB,M-M,0.0,0.0,$0.00,$0.00,Unable to attend the SBDA Meeting and DAC Symposium. The December DAC Meeting was postoned to January 2020.,N'a pas assisté à la réunion des MOVS et du Symposium des CMV . La réunion du CMV en décembre a été postoned à janvier 2020. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q3,4,Angeline Gillis,NS,M-M,0.0,0.0,$0.00,$0.00,Unable to attend the SBDA Meeting and DAC Symposium. The December DAC Meeting was postoned to January 2020.,N'a pas assisté à la réunion des MOVS et du Symposium des CMV . La réunion du CMV en décembre a été reportée à janvier 2020. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q4,1,Rick Smith,ON,C-P,8.75,8.5,"$3,450.00",$0.00,January 2020 DAC meeting rescheduled from December.  March 2020 meeting was postponed to April then cancelled due to Covid19. The total remuneration includes time spent at meetings and preparation time.,"La réunion du CMV de décembre a été reportée à janvier 2020 . La réunion de mars 2020 a été reportée à avril 2020, puis annulée en raison de Covid-19. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q4,2,Alan Pelman,BC,M-M,8.5,22.0,"$4,880.00","$1,215.32","January 2020 DAC meeting rescheduled from December.  March 2020 meeting was postponed to April then cancelled due to Covid19. The total remuneration includes time spent at meetings, preparation time and travel time.","La réunion du CMV de décembre 2019 a été reportée à janvier 2020 . La réunion de mars 2020 a été reportée à avril 2020, puis annulée en raison de Covid-19. La rémunération totale comprend le temps consacré aux réunions, le temps de préparation et le temps de déplacement. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q4,3,Monica Norminton,AB,M-M,9.0,18.0,"$4,320.00","$1,196.06","January 2020 DAC meeting rescheduled from December.  March 2020 meeting was postponed to April then cancelled due to Covid19. The total remuneration includes time spent at meetings, preparation time and travel time.","La réunion du CMV de décembre 2019 a été reportée à janvier 2020 . La réunion de mars 2020 a été reportée à avril 2020, puis annulée en raison de Covid-19. La rémunération totale comprend le temps consacré aux réunions, le temps de préparation et le temps de déplacement. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2019-2020-Q4,4,Angeline Gillis,NS,M-M,8.75,20.5,"$4,680.00",$993.58,"January 2020 DAC meeting rescheduled from December.  March 2020 meeting was postponed to April then cancelled due to Covid19. The total remuneration includes time spent at meetings, preparation time and travel time.","La réunion du CMV de décembre 2019 a été reportée à janvier 2020 . La réunion de mars 2020 a été reportée à avril 2020, puis annulée en raison de Covid-19. La rémunération totale comprend le temps consacré aux réunions, le temps de préparation et le temps de déplacement. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q1,1,Rick Smith,ON,C-P,7.5,4.25,"$2,350.00",$0.00,"DAC meeting held on June 30, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 30 juin 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q1,2,Alan Pelman,BC,M-M,3.0,3.0,$960.00,$0.00,"DAC meeting held on June 30, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 30 juin 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q1,3,Monica Norminton,AB,M-M,3.5,7.0,"$1,680.00",$0.00,"DAC meeting held on June 30, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 30 juin 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q1,4,Angeline Gillis,NS,M-M,3.25,6.5,"$1,560.00",$0.00,"DAC meeting held on June 30, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 30 juin 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q2,1,Rick Smith,ON,C-P,4.0,18.0,"$4,400.00",$0.00,"DAC meeting held on September 29, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 29 septembre 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q2,2,Alan Pelman,BC,M-M,4.0,5.0,"$1,440.00",$0.00,"DAC meeting held on September 29, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 29 septembre 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q2,3,Monica Norminton,AB,M-M,4.0,11.5,"$2,480.00",$0.00,"DAC meeting held on September 29, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 29 septembre 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q2,4,Angeline Gillis,NS,M-M,4.0,10.5,"$2,320.00",$0.00,"DAC meeting held on September 29, 2020, via teleconference. The total remuneration includes time spent at meetings and preparation time. ",La réunion du CMV a eu lieu le 29 septembre 2020 par téléconférence. La rémunération totale comprend le temps consacré aux réunions et le temps de préparation. ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q3,1,Rick Smith,ON,C-P,7.5,20.5,"$5,600.00",$0.00,"Virtual DAC meeting held on December 15, 2020. The total remuneration includes time spent at meetings and preparation time, including the DAC Symposium and the Science-based Departments & Agencies DAC meeting. ","La réunion virtuelle du CMV a eu lieu le 15 décembre 2020. La rémunération totale comprend le temps consacré aux réunions et au préparation, 
incluant le symposium des CMV et la réunion des CMV des ministères et agences à vocation scientifique. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q3,2,Monica Norminton,AB,M-M,7.5,12.75,"$3,240.00",$0.00,"Virtual DAC meeting held on December 15, 2020. The total remuneration includes time spent at meetings and preparation time.",La réunion virtuelle du CMV a eu lieu le 15 décembre 2020. La rémunération totale comprend le temps consacré aux réunions et au préparation.  ,nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q3,3,Angeline Gillis,NS,M-M,7.5,16.25,"$3,800.00",$0.00,"Virtual DAC meeting held on December 15, 2020. The total remuneration includes time spent at meetings and preparation time, including the DAC Symposium and the Science-based Departments & Agencies DAC meeting. ","La réunion virtuelle du CMV a eu lieu le 15 décembre 2020. La rémunération totale comprend le temps consacré aux réunions et au préparation, 
incluant le symposium des CMV et la réunion des CMV des ministères et agences à vocation scientifique. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
2020-2021-Q3,4,Alan Pelman,BC,M-M,7.5,15.5,"$3,680.00",$0.00,"Virtual DAC meeting held on December 15, 2020. The total remuneration includes time spent at meetings and preparation time, including the DAC Symposium and the Science-based Departments & Agencies DAC meeting. ","La réunion virtuelle du CMV a eu lieu le 15 décembre 2020. La rémunération totale comprend le temps consacré aux réunions et au préparation, 
incluant le symposium des CMV et la réunion des CMV des ministères et agences à vocation scientifique. ",nrcan-rncan,Natural Resources Canada | Ressources naturelles Canada
