CODE_REGION,REGION_ADMIN,VILLE,INTERVENANT_NOM,INTERVENANT_NUMERO,SITE_NOM,SITE_NUMERO,SITE_ADRESSE_COMPLETE,PERMIS_DATE_EMISSION,PERMIS_DATE_EXPIRATION,NO_PERMIS,CAPACITE_AUTORISE,NOMBRE_RESERVOIR_AUTORISE,DATE_PROCHAINE_VERIFICATION
12.0,Chaudière-Appalaches,Thetford Mines,9386-5772 Québec inc.,5780-3959,Super Soir - Gaz Bar Robertson,1-5212124293,5339 BOULEVARD FRONTENAC EST THETFORD MINES QC CANADA G6H 4H2,2020-07-01,2022-06-30,1018850,47583,2,2024-06-30
8.0,Abitibi-Témiscamingue,Amos,Office municipal d'habitation d'Amos,8238-9198,AÉROPORT D'AMOS,1-5212124547,789 ROUTE 395 SUD AMOS QC CANADA J9T 3A2,2019-12-01,2021-11-30,1014049,45453,3,2023-11-30
15.0,Laurentides,Mirabel,9195-6045 QUÉBEC INC.,5667-0235,DÉPANNEUR DAOUST,1-5212124674,9190 BOULEVARD DE SAINT-CANUT MIRABEL QC CANADA J7N 1P3,2020-11-13,2022-11-12,1010996,115000,2,2022-11-12
15.0,Laurentides,Oka,9317-5222 Québec inc.,5778-8226,YACHT CLUB POINTE-AUX-ANGLAIS,1-5212124801,85 RUE DE LA MARINA OKA QC CANADA J0N 1E0,2020-06-01,2022-05-31,1016430,67730,2,2022-05-31
12.0,Chaudière-Appalaches,Lévis,9056-4097 Québec inc.,5666-4428,DÉPANNEUR 167,1-5212124918,167A ROUTE DU PRÉSIDENT-KENNEDY LÉVIS QC CANADA G6V 6E2,2020-09-15,2022-09-14,1010280,115000,2,2022-09-14
2.0,Saguenay--Lac-Saint-Jean,Saint-Bruno-Lac-Saint-Jean,Transport Morneau inc.,5780-8560,TRANSPORT MORNEAU INC.,1-5212125045,525 AVENUE INDUSTRIELLE SAINT-BRUNO-LAC-SAINT-JEAN QC CANADA G0W 2L0,2021-09-03,2023-09-02,1014726,50000,1,2023-09-02
14.0,Lanaudière,Saint-Côme,OPÉRATIONS FORESTIÈRES G.V. INC,5605-3663,GARAGE G. V.,1-5212125172,2891 ROUTE 343 SAINT-CÔME QC CANADA J0K 2B0,2020-04-01,2022-03-31,1014120,44044,1,2022-03-31
13.0,Laval,Laval,Ville de Laval,1342-8156,STATION DE POMPAGE HÔTEL DE VILLE,1-5212125289,1081 BOULEVARD DE L'HÔTEL-DE-VILLE LAVAL QC CANADA H7X 3N8,2020-10-01,2022-09-30,1017811,2530,2,2024-09-30
11.0,Gaspésie--Îles-de-la-Madeleine,Cap Aux Meules,Pétroles Crevier inc.,5780-6663,CREVIER  #9080,1-5212125416,181 CHEMIN PRINCIPALE CAP AUX MEULES QC CANADA G0B 1B0,2020-03-16,2022-03-15,1016239,50000,1,2024-03-15
12.0,Chaudière-Appalaches,Saint-Georges,9307-8731 Québec inc.,5778-7905,ACCOMODATION M'AS-TU VU,1-5212125543,500 139E RUE SAINT-GEORGES QC CANADA G5Y 5X6,2020-07-27,2022-07-26,1012454,64136,1,2022-07-26
9.0,Côte-Nord,Natashquan,Marc-Antoine Ishpatao,5778-7939,Épicerie Nutashkuan,1-5212125670,159 CHEMIN D'EN HAUT NATASHQUAN QC CANADA G0G 2E0,2021-02-11,2023-02-10,1013564,50000,1,2025-02-10
9.0,Côte-Nord,Uashat,Ronald Fontaine,5780-0328,STATION INNU,1-5212125787,100 BOULEVARD DES MONTAGNAIS UASHAT QC CANADA G4R 5P9,2021-09-21,2023-09-20,1011515,85163,2,2023-09-20
14.0,Lanaudière,Terrebonne,Lallier automobile Repentigny inc.,5778-7962,LALLIER AUTOMOBILE REPENTIGNY INC.,1-5212125914,215 RUE DES MIGRATEURS TERREBONNE QC CANADA J6V 0A8,2020-10-12,2022-10-11,1015629,4633,1,2022-10-11
14.0,Lanaudière,Terrebonne,Corporation Parkland,5781-7900,ULTRAMAR #41781,1-5212126041,376 RUE SAINT-LOUIS TERREBONNE QC CANADA J6W 1H3,2021-06-29,2023-06-28,1010099,101928,3,2025-06-28
9.0,Côte-Nord,Sept-Îles,9322-8450 Québec inc.,5778-8366,DÉPANNEUR KIATOU,1-5212126168,60 RUE SAINT-LAURENT SEPT-ÎLES QC CANADA G4R 5K4,2019-12-01,2021-11-30,1011516,30000,2,2021-11-30
15.0,Laurentides,Sainte-Lucie-des-Laurentides,PAVAGES MULTIPRO INC,5781-6969,USINE SAINTE-LUCIE-DES-LAURENTIDES,1-5212126539,600 CHEMIN DE SAINTE-LUCIE SAINTE-LUCIE-DES-LAURENTIDES QC CANADA J0T 2J0,2020-10-17,2022-10-16,1014513,22700,1,2024-10-17
8.0,Abitibi-Témiscamingue,Poularies,Centre de gestion de l'équipement roulant (CGER),5780-0203,SC1731 - ATELIER VILLE-MARIE,1-5212126656,17 AVENUE DU PARC POULARIES QC CANADA J0Z 3E0,2020-06-01,2022-05-31,1011639,13800,1,2024-05-31
7.0,Outaouais,Gatineau,Corporation Parkland,5781-7900,DÉPANNEUR DU COIN #95,1-5212126783,700 MONTÉE PAIEMENT GATINEAU QC CANADA J8R 1L3,2020-02-01,2022-01-31,1013737,135000,4,2022-01-31
4.0,Mauricie,La Tuque,Rébec inc.,5780-5939,LES FORESTIERS RÉBEC INC.,1-5212126910,  LAC KAWAIE KAMAC CANTON HUG LA TUQUE CANADA X0X 0X0,2020-02-01,2022-01-31,1013428,102295,3,2026-01-31
10.0,Nord-du-Québec,Lebel-sur-Quévillon,9017-1232 Québec inc.,5778-8283,ACCOMMODATION D.M.,1-5212127037,996 BOULEVARD QUÉVILLON LEBEL-SUR-QUÉVILLON QC CANADA J0Y 1X0,2020-02-01,2022-01-31,1013644,93100,3,2022-01-31
16.0,Montérégie,Lacolle,8788472 Canada inc.,5778-8325,MARINA ROSE DES VENTS,1-5212127164,204 CHEMIN MCGEE LACOLLE QC CANADA J0J 1J0,2020-05-22,2022-05-21,1017077,6452,2,2026-05-21
6.0,Montréal,Montréal,Société du Parc Jean-Drapeau,8008-4551,PAVILLON DES SERVICES SP JD,1-5212127281,226 CHEMIN DU CHENAL LE MOYNE MONTRÉAL QC CANADA H3C 1A9,2021-05-12,2023-05-11,1015708,14835,1,2023-05-11
10.0,Nord-du-Québec,Baie-d'Hudson,Glencore Canada Corporation,5785-8391,GLENCORE CANADA CORPORATION - MINE RAGLAN,1-5212127408,  SITE DONALDSON BAIE-D'HUDSON CANADA X0X 0X0,2020-04-01,2022-03-31,1016273,1709471,6,2022-03-31
16.0,Montérégie,Longueuil,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #12972",1-5212127535,767 RUE SAINT-LAURENT OUEST LONGUEUIL QC CANADA J4K 1C1,2021-08-23,2023-08-22,1009546,95000,3,2025-08-22
11.0,Gaspésie--Îles-de-la-Madeleine,Saint-André-de-Restigouche,Magasin CO-OP de Saint-André; Coopérative de solidarité,5778-8358,MAGASIN CO-OP SAINT-ANDRÉ-DE- RESTIGOUCHE,1-5212127662,143 ROUTE PRINCIPALE SAINT-ANDRÉ-DE-RESTIGOUCHE QC CANADA G0J 2G0,2021-02-01,2023-01-31,1010063,10000,2,2025-01-31
3.0,Capitale-Nationale,Stoneham-et-Tewkesbury,9160-0890 Québec inc.,5781-4196,STATION SERVICE L'ÉTAPE,1-5212127779,10001 ROUTE 175 STONEHAM-ET-TEWKESBURY QC CANADA G0A 4P0,2020-10-28,2022-10-27,1015427,105000,1,2022-10-27
16.0,Montérégie,Saint-Rémi,Agrégats Ste-Clotilde inc.,5780-3470,AGRÉGATS STE-CLOTILDE INC.,1-5212128160,104 BOULEVARD SAINT-RÉMI SAINT-RÉMI QC CANADA J0L 2L0,2021-07-01,2023-06-30,1013196,99000,2,2025-06-30
4.0,Mauricie,La Tuque,Les Entreprises Claude Mondou inc.,5666-3578,LES ENTREPRISES CLAUDE MONDOU INC.,1-5212128277,1445 BOULEVARD DUCHARME LA TUQUE QC CANADA G9X 3N8,2019-10-21,2021-10-20,1010946,70000,2,2021-10-20
10.0,Nord-du-Québec,Akulivik,Centre de services scolaire Kativik,8242-1900,ÉCOLE TUKISINIARVIK,1-5212128404,AKULIVIK QC CANADA J0M 1V0,2020-11-30,2022-11-29,1018799,14000,2,2024-11-29
9.0,Côte-Nord,La Tabatière,2958-7136 Québec inc.,5778-8390,REALM MAGASIN GENERAL,1-5212128531,2 CHEMIN GALLICHAN LA TABATIÈRE QC CANADA G0G 1T0,2020-07-07,2022-07-06,1014631,23725,1,2022-07-06
2.0,Saguenay--Lac-Saint-Jean,Saguenay,Services Sanitaires Rodrigue Bonneau inc.,5781-4998,SERVICES SANITAIRES R. BONNEAU INC.,1-5212128775,3522 RUE DU PARC-INDUSTRIEL SAGUENAY QC CANADA G7X 9J3,2020-07-22,2022-07-21,1015616,45460,1,2022-07-21
13.0,Laval,Laval,Transport S & L inc.,5780-1573,TRANSPORT S & L INC.,1-5212128902,30 RUE JACQUES-CARTIER LAVAL QC CANADA H7L 1B1,2019-12-10,2021-12-09,1015135,13800,1,2023-12-09
10.0,Nord-du-Québec,Lebel-sur-Quévillon,PF RESOLU CANADA INC.,5587-6361,CAMP MAÏCASAGI,1-5212129019, CHEMIN N-818 LEBEL-SUR-QUÉVILLON CANADA X0X 0X0,2020-02-01,2022-01-31,1013501,82660,4,2026-01-31
9.0,Côte-Nord,Fermont,Rénald Côté 2007 inc.,8352-6533,GARAGE RCI,1-5212129136,661 ROUTE 389 FERMONT QC CANADA G0G 1J0,2020-02-22,2022-02-21,1015157,115000,3,2024-02-21
1.0,Bas-Saint-Laurent,Rimouski,Dépanneur Martin Lepage inc.,5778-7616,DÉPANNEUR MARTIN LEPAGE INC.,1-5212129263,561 ROUTE DES PIONNIERS RIMOUSKI QC CANADA G5N 5N6,2021-07-31,2023-07-30,1009368,33640,2,2023-07-30
2.0,Saguenay--Lac-Saint-Jean,Saguenay,Inter-Cité Construction Ltée,2643-9703,INTER-CITÉ CONSTRUCTION LTÉE,1-5212129380,SAGUENAY QC CANADA G7H 5B5,2021-09-05,2023-09-04,1012840,145216,4,2025-09-05
6.0,Montréal,Montréal-Est,Vopak Terminaux de l'Est du Canada,5781-0483,TERMINAL K-5,1-5212129507,10005 RUE NOTRE-DAME EST MONTRÉAL-EST QC CANADA H1B 2T7,2020-11-07,2022-11-06,1015575,71550000,3,2022-11-06
14.0,Lanaudière,Berthierville,9416-0298 Québec inc.,5801-2972,Port de Plaisance de Berthierville,1-5212129624,541 RUE FRONTENAC BERTHIERVILLE QC CANADA J0K 1A0,2021-02-01,2023-01-31,1013970,13638,1,2025-01-31
16.0,Montérégie,Kahnawake,Walter Horne,5806-9972,REZ GAS,1-5212129751,32 ROAD OLD CHATEAUGUAY KAHNAWAKE QC CANADA J0L 1B0,2021-02-01,2023-01-31,1014694,86340,3,2023-01-31
3.0,Capitale-Nationale,Baie-Saint-Paul,Centre de Services Scolaire de Charlevoix,8229-6880,Centre Éducatif Saint-Aubin,1-5212129868,1 RUE RACINE BUREAU 50 BAIE-SAINT-PAUL QC CANADA G3Z 2R2,2020-07-01,2022-06-30,1017010,22700,1,2024-06-30
8.0,Abitibi-Témiscamingue,Senneterre,Pointe-Nor inc.,5778-8416,POINTE-NOR INC.,1-5212129995,335 CHEMIN PARC INDUSTRIEL SENNETERRE QC CANADA J0Y 2M0,2020-02-01,2022-01-31,1012263,50000,1,2022-01-31
16.0,Montérégie,Boucherville,Les Immeubles CAFCAD inc.,5781-3248,LES IMMEUBLES CAFCAD INC.,1-5212130112,1240 RUE VOLTA BOUCHERVILLE QC CANADA J4B 7A2,2021-02-07,2023-02-06,1014616,4682,1,2023-02-06
3.0,Capitale-Nationale,Pont-Rouge,Garage Beaupré et Laroche inc.,5778-8424,GARAGE BEAUPRÉ LAROCHE INC.,1-5212130346,160 RUE DU COLLÈGE PONT-ROUGE QC CANADA G3H 3B5,2020-12-01,2022-11-30,1012493,15000,1,2024-11-30
5.0,Estrie,Sherbrooke,9340-0513 Québec inc.,5779-4828,PÉTRO CANADA,1-5212130463,3815 RUE DU COLLÈGE SHERBROOKE QC CANADA J1M 0C8,2019-12-14,2021-12-13,1015771,150000,2,2021-12-13
1.0,Bas-Saint-Laurent,Saint-Gabriel-de-Rimouski,2844-9528 QUÉBEC INC.,5666-7942,STÉPHANE GAUTHIER #088,1-5212130580,285 RUE PRINCIPALE SAINT-GABRIEL-DE-RIMOUSKI QC CANADA G0K 1M0,2020-10-01,2022-09-30,1009606,68100,3,2022-09-30
2.0,Saguenay--Lac-Saint-Jean,L'Anse-Saint-Jean,Municipalité de l'Anse-Saint-Jean,8302-9231,"POSTE DE MARINA, QUAI DE L'ANSE SAINT-JEAN",1-5212130697,"  MARINA, QUAI DE L'ANSE SAINT-JEAN L'ANSE-SAINT-JEAN QC CANADA G0V 1J0",2021-01-07,2023-01-06,1017998,19400,2,2023-01-06
16.0,Montérégie,Vaudreuil-Dorion,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13080",1-5212130814,600 BOULEVARD SAINT-CHARLES VAUDREUIL-DORION QC CANADA J7V 8G5,2019-10-01,2021-09-30,1009566,160000,5,2021-09-30
6.0,Montréal,Saint-Léonard,Ville de Montréal - Permis Équipements pétroliers,5804-0577,VILLE DE MONTRÉAL - ARRONDISSEMENT SAINT-LÉONARD,1-5212130931,6025 BOULEVARD MÉTROPOLITAIN EST SAINT-LÉONARD QC CANADA H1P 1X5,2020-06-19,2022-06-18,1016561,47950,2,2024-06-18
5.0,Estrie,Sherbrooke,9279-4775 Québec inc.,5680-4479,EXCAVATION MV INC.,1-5212131048,9931 BOULEVARD BOURQUE SHERBROOKE QC CANADA J1N 0G2,2020-09-27,2022-09-26,1015906,15101,1,2024-09-26
9.0,Côte-Nord,Port-Cartier,Rébec inc.,5780-5939,CAMP FORESTIER BROOCH,1-5212131282,  150 KM AU NORD DE PORT-CARTIER PORT-CARTIER CANADA X0X 0X0,2020-11-08,2022-11-07,1017483,265200,8,2022-11-07
4.0,Mauricie,Grandes-Piles,Pépinière de Grandes-Piles,5778-8580,PÉPINIÈRE PROVINCIALE DE GRANDES-PILES,1-5212131399,210 ROUTE 155 GRANDES-PILES QC CANADA G0X 1H0,2020-06-01,2022-05-31,1016398,9100,1,2024-05-31
12.0,Chaudière-Appalaches,Lévis,Pétroles Cadeko inc.,5666-7801,SPRINT St-Nicolas #531,1-5212131516,1440 ROUTE DES RIVIÈRES LÉVIS QC CANADA G7A 2T9,2020-03-17,2022-03-16,1015786,100000,2,2022-03-16
14.0,Lanaudière,Repentigny,Les Entreprises Nassim inc.,5734-2271,LES ENTREPRISES NASSIM INC.,1-5212131633,248 BOULEVARD J.-A.-PARÉ REPENTIGNY QC CANADA J5Z 4M6,2020-02-15,2022-02-14,1011152,70000,2,2024-02-14
12.0,Chaudière-Appalaches,Saint-Jean-Port-Joli,Centre de gestion de l'équipement roulant (CGER),5780-0203,SC0422 - ATELIER SAINT-JEAN-PORT-JOLI,1-5212131750,124 AVENUE DE GASPÉ OUEST SAINT-JEAN-PORT-JOLI QC CANADA G0R 3G0,2020-05-12,2022-05-11,1014180,15000,2,2024-05-11
9.0,Côte-Nord,Baie-Comeau,Fabrique de la Paroisse de Saint-Jean-Eudes,5778-8614,FABRIQUE DE LA PAROISSE SAINT-JEAN-EUDES,1-5212131867,987 BOULEVARD JOLLIET BAIE-COMEAU QC CANADA G5C 1P7,2020-06-01,2022-05-31,1011655,9000,1,2024-05-31
16.0,Montérégie,Sherrington,Les Excavations St-Patrice Ltee,1148-8814,LES EXCAVATIONS ST-PATRICE LTÉE,1-5212131984,215  SAINT-PATRICE SHERRINGTON QC CANADA J0L 2N0,2020-07-01,2022-06-30,1019545,25000,1,2024-06-30
10.0,Nord-du-Québec,Baie-d'Hudson,Glencore Canada Corporation,5785-8391,GLENCORE CANADA CORPORATION - MINE RAGLAN,1-5212132101,  MINE 3 BAIE-D'HUDSON CANADA X0X 0X0,2021-01-29,2023-01-28,1017938,54056,6,2027-01-28
16.0,Montérégie,Saint-Louis-de-Gonzague,André Lacroix et fils inc.,5778-8630,ANDRÉ LACROIX ET FILS INC.,1-5212132218,21 RANG DU QUARANTE SAINT-LOUIS-DE-GONZAGUE QC CANADA J0S 1T0,2019-11-07,2021-11-06,1015691,13600,1,2023-11-06
16.0,Montérégie,Saint-Louis-de-Gonzague,André Lacroix et fils inc.,5778-8630,ANDRÉ LACROIX ET FILS INC.,1-5212132218,21 RANG DU QUARANTE SAINT-LOUIS-DE-GONZAGUE QC CANADA J0S 1T0,2021-11-07,2023-11-06,1015691,13600,1,2023-11-06
6.0,Montréal,Montréal,9052-1170 Québec inc.,8105-0742,9052-1170 QUÉBEC INC.,1-5212132452,17 BOULEVARD SAINT-JOSEPH (LACHINE) MONTRÉAL QC CANADA H8S 2K9,2021-05-22,2023-05-21,1019333,99600,2,2027-05-21
6.0,Montréal,Montréal,"Transport TFI 2, S.E.C.",5668-4251,TRANSFORCE TERMINAL,1-5212132803,6600 CHEMIN SAINT-FRANÇOIS MONTRÉAL QC CANADA H4S 1B7,2019-11-11,2021-11-10,1010483,49949,1,2021-11-10
6.0,Montréal,Montréal,"Transport TFI 2, S.E.C.",5668-4251,TRANSFORCE TERMINAL,1-5212132803,6600 CHEMIN SAINT-FRANÇOIS MONTRÉAL QC CANADA H4S 1B7,2021-11-11,2023-11-10,1010483,49949,1,2025-11-10
,,La Malbaie,Construction DJL inc.,8115-6291,CONSTRUCTION DJL INC.,1-5212133037,100 RANG SAINTE-CHRISTINE LA MALBAIE QC CANADA G5A 0H5,2020-12-01,2022-11-30,1012404,110527,4,2024-12-01
15.0,Laurentides,Boisbriand,7727623 Canada inc.,5781-4444,ÉVOLUTION STRUCTURES,1-5212133154,4220 RUE MARCEL-LACASSE BOISBRIAND QC CANADA J7H 1N3,2020-09-09,2022-09-08,1013875,22500,1,2024-09-08
11.0,Gaspésie--Îles-de-la-Madeleine,New Richmond,Sylvain Poirier,5778-8663,DÉPANNEUR DE LA PETITE-RIVIÈRE,1-5212133271,338 CHEMIN DE SAINT-EDGAR NEW RICHMOND QC CANADA G0C 2B0,2021-07-01,2023-06-30,1011190,30000,3,2023-06-30
6.0,Montréal,Montréal,Ville de Montréal - Permis Équipements pétroliers,5804-0577,CENTRE TECHNIQUE,1-5212133505,2200 RUE SAINT-ANTOINE (LACHINE) MONTRÉAL QC CANADA H8S 1V6,2021-06-23,2022-06-30,1012009,50000,2,2022-06-30
3.0,Capitale-Nationale,Québec,La Compagnie Américaine de fer & métaux inc.,8192-8095,AIM QUÉBEC,1-5212133856,1 BOULEVARD HENRI-BOURASSA QUÉBEC QC CANADA G1J 1W8,2021-05-01,2023-04-30,1014961,50000,1,2027-04-30
6.0,Montréal,Dorval,Innotech Aviation Services,5778-8887,INNOTECH AVIATION SERVICES,1-5212133973,10175 AVENUE RYAN DORVAL QC CANADA H9P 1A2,2021-10-01,2023-09-30,1011400,272960,3,2023-09-30
3.0,Capitale-Nationale,Sainte-Anne-de-Beaupré,Ville de Sainte-Anne de Beaupré,8276-0422,STATION DE POMPAGE SAB-3,1-5212134090,9735 BOULEVARD SAINT-ANNE SAINTE-ANNE-DE-BEAUPRÉ QC CANADA G0A 3C0,2020-04-01,2022-03-31,1013765,2722,2,2022-03-31
12.0,Chaudière-Appalaches,Lévis,Centre de services scolaire des Navigateurs,8229-7334,C.E.A. DES BATELIERS LÉVIS,1-5212134207,23 RUE PIE-X LÉVIS QC CANADA G6V 4W5,2021-10-01,2023-09-30,1013133,9711,1,2025-09-30
13.0,Laval,Laval,Le Dépôt Pétrolier Bélanger inc.,5781-5094,LE DÉPÔT PÉTROLIER BÉLANGER INC.,1-5212134324,390 RUE LARRY-BALL LAVAL QC CANADA H7Y 4N5,2020-02-01,2022-01-31,1013713,966328,5,2022-01-31
11.0,Gaspésie--Îles-de-la-Madeleine,Gaspé,Ville de Gaspé,8100-9284,GARAGE DE L'ENTRETIEN DES VÉHICULES ET POSTE D'AÉRONEFS,1-5212134441,60 RUE DE L'AÉROPORT GASPÉ QC CANADA G4X 2R2,2020-07-01,2022-06-30,1018249,75281,3,2024-06-30
7.0,Outaouais,Gatineau,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13015",1-5212134558,744 BOULEVARD SAINT-JOSEPH GATINEAU QC CANADA J8Y 4A8,2019-10-01,2021-09-30,1009952,125000,3,2021-09-30
9.0,Côte-Nord,Rivière-Mouchalagane,Pourvoirie Normandin,5779-6534,POURVOIRIE NORMANDIN,1-5212134675,  NORD - ANCIENNE PISTE D'AVIATION RIVIÈRE-MOUCHALAGANE CANADA X0X 0X0,2021-07-25,2023-07-24,1013402,39328,3,2025-07-24
4.0,Mauricie,Shawinigan,Bel Air Laurentien Aviation inc.,5778-7046,BEL AIR LAURENTIEN AVIATION INC.,1-5212134792,1340 CHEMIN DE LA VIGILANCE SHAWINIGAN QC CANADA G0X 1L0,2019-12-01,2021-11-30,1011276,22700,1,2021-11-30
4.0,Mauricie,Saint-Maurice,"Télébec, Société en commandite",5790-8410,POSTE LANGLADE (TB1070),1-5212134909,  POSTE LANGLADE (HAUTE-MAURICIE) SAINT-MAURICE CANADA,2020-07-06,2022-07-05,1017032,23168,2,2026-07-05
15.0,Laurentides,Saint-Eustache,Robert Paquette autobus et fils inc.,5780-7992,GROUPE PAQUETTE INC.,1-5212135026,275 25E AVENUE SAINT-EUSTACHE QC CANADA J7P 4Y1,2021-09-13,2023-09-12,1015115,50000,1,2023-09-12
6.0,Montréal,Kirkland,Harnois Énergies inc.,5666-1994,Esso St-Charles Kirkland,1-5212135143,3035 BOULEVARD SAINT-CHARLES KIRKLAND QC CANADA H9H 3B5,2021-07-03,2023-07-02,1019734,150000,3,2025-07-02
16.0,Montérégie,Longueuil,Tuyaux et matériel de fondation ltée,5778-8952,TUYAUX ET MATÉRIEL DE FONDATION LTÉE,1-5212135260,5025 RUE RAMSAY LONGUEUIL QC CANADA J3Y 2S3,2019-10-11,2021-10-10,1012120,4895,1,2023-10-10
16.0,Montérégie,Longueuil,Tuyaux et matériel de fondation ltée,5778-8952,TUYAUX ET MATÉRIEL DE FONDATION LTÉE,1-5212135260,5025 RUE RAMSAY LONGUEUIL QC CANADA J3Y 2S3,2021-10-11,2023-10-10,1012120,4895,1,2023-10-10
4.0,Mauricie,Trois-Rivières,Arno Électrique ltée,1166-6229,ARNO ÉLECTRIQUE LTÉE,1-5212135377,2300 BOULEVARD DES RÉCOLLETS TROIS-RIVIÈRES QC CANADA G8Z 3X5,2020-08-25,2022-08-24,1016757,22700,1,2022-08-24
7.0,Outaouais,Gatineau,Equinix (Ottawa) Government Ltd,5796-1864,EQUINIX (OTTAWA) GOVERNMENT LTD,1-5212135494,200 AVENUE LÉPINE GATINEAU QC CANADA J8L 0B4,2021-08-14,2023-08-13,1020005,103756,6,2025-08-13
16.0,Montérégie,Saint-Hyacinthe,9063-1375 Québec inc.,5665-9030,CREVIER #9089,1-5212135728,15430 RANG GRAND RANG SAINT-FRANÇOIS SAINT-HYACINTHE QC CANADA J2S 7B8,2019-10-01,2021-09-30,1011227,110000,4,2021-09-30
9.0,Côte-Nord,Forestville,Hydro-Québec,5781-7462,HYDRO-QUÉBEC,1-5212135845,200 ROUTE 138 EST FORESTVILLE QC CANADA G0T 1E0,2020-04-01,2022-03-31,1016254,15120,1,2026-03-31
16.0,Montérégie,Vaudreuil-Dorion,Videotron Ltée,5732-6084,TDL MD,1-5212136079,2476  HENRY FORD VAUDREUIL-DORION QC CANADA J7V 9H5,2020-05-10,2022-05-09,1016363,21589,4,2024-05-09
16.0,Montérégie,La Prairie,Bell Canada,5780-4247,BELL CANADA (LOCATIF K73224),1-5212136196,425 RUE SAINT-HENRI LA PRAIRIE QC CANADA J5R 2S7,2021-04-01,2023-03-31,1012763,5000,1,2025-03-31
12.0,Chaudière-Appalaches,Saint-Joseph-de-Beauce,Sintra inc. Division Est,5780-1060,BÉTON ST-JOSEPH - DIVISION SINTRA,1-5212136313,362 ROUTE 276 LOCAL A SAINT-JOSEPH-DE-BEAUCE QC CANADA G0S 2V0,2021-07-03,2023-07-02,1015501,25000,1,2027-07-02
6.0,Montréal,Montréal,9109-2353 Québec inc.,5781-5607,ZAC TRANZ,1-5212136664,5600 CHEMIN SAINT-FRANÇOIS MONTRÉAL QC CANADA H4S 1B4,2019-11-17,2021-11-16,1015763,25000,1,2023-11-16
15.0,Laurentides,Mont-Tremblant,Immobilière Canadian Tire Limitée,5676-8823,Sonicarte Mont-Tremblant,1-5212136781,240 ROUTE 117 MONT-TREMBLANT QC CANADA J8E 1A1,2020-02-01,2022-01-31,1013927,45000,1,2022-01-31
17.0,Centre-du-Québec,Drummondville,Labranche Transport inc.,5778-8309,LABRANCHE TRANSPORT INC.,1-5212136898,2725 RUE THÉRÈSE-CASGRAIN DRUMMONDVILLE QC CANADA J2A 4J5,2020-12-05,2022-12-04,1015457,50000,1,2026-12-04
9.0,Côte-Nord,Forestville,Couche-Tard inc.,5615-0667,COUCHE-TARD #952,1-5212137132,14 ROUTE 138 FORESTVILLE QC CANADA G0T 1E0,2020-07-06,2022-07-05,1016800,65000,1,2022-07-05
6.0,Montréal,Pointe-aux-Trembles,Produits Suncor Énergie S.E.N.C.,5781-6753,RAFFINERIE SUNCOR ÉNERGIE,1-5212137249,11530 RUE ONTARIO EST POINTE-AUX-TREMBLES QC CANADA H1B 1K3,2020-04-01,2022-03-31,1016274,44071279,5,2022-03-31
3.0,Capitale-Nationale,Québec,Harnois Énergies inc.,5666-1994,GL #4127/PBL #302415,1-5212137483,1515 BOULEVARD LEBOURGNEUF QUÉBEC QC CANADA G2J 1C3,2019-12-01,2021-11-30,1011325,128000,4,2021-11-30
10.0,Nord-du-Québec,Chapais,Barrette-Chapais ltée,5778-7004,BARRETTE-CHAPAIS LTÉE,1-5212137600,"0  KM 346, ROUTE 113 CHAPAIS QC CANADA G0W 1H0",2021-06-01,2023-05-31,1012992,112700,3,2023-05-31
10.0,Nord-du-Québec,Salluit,La Fédération Des Coopératives Du Nouveau-Québec,1159-0551,F C N Q PETRO - DÉPOT MARIN,1-5212137717,  SALLUIT SALLUIT QC CANADA J0M 1S0,2021-09-01,2023-08-31,1020160,7757639,8,2023-08-31
10.0,Nord-du-Québec,Salluit,La Fédération Des Coopératives Du Nouveau-Québec,1159-0551,FCNQ PETRO - POSTE D'AÉROPORT,1-5212137834,  SALLUIT SALLUIT QC CANADA J0M 1S0,2021-09-01,2023-08-31,1014000,22700,1,2025-08-31
5.0,Estrie,Sherbrooke,Les Pétroles Sherbrooke Inc.,8225-2016,LES PÉTROLES SHERBROOKE INC.,1-5212137951,125 RUE DES QUATRE-PINS SHERBROOKE QC CANADA J1J 2L5,2021-02-01,2023-01-31,1010159,1188518,6,2023-01-31
2.0,Saguenay--Lac-Saint-Jean,Saint-Nazaire,Polycor inc.,5779-3911,POLYCOR INC.,1-5212138068,1292 CHEMIN CARREAU-GERVAIS SAINT-NAZAIRE QC CANADA G0W 2V0,2019-12-11,2021-12-10,1013977,22750,1,2021-12-10
9.0,Côte-Nord,Longue-Pointe-de-Mingan,9152-4389 Québec inc.,5779-1162,LES BLEUETS DU 50 IÈME PARALLÈLE,1-5212138185,  CANTON MINGAN LONGUE-POINTE-DE-MINGAN QC CANADA G0G 1V0,2020-05-28,2022-05-27,1014775,22959,1,2024-05-27
