Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2017,1086,Labatt Brewing Company Ltd,Labatt Brewing Company Ltd,London,312120,28549.482,0.0,11.739,154.69,0.0,0.0,0.0,0.0,28716,28716.0,28716.0,Internat Energy Solutions Canada
2017,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,749730.295,4451.0,242.13,856.53,0.0,0.0,0.0,0.0,755280,750829.0,750722.0,RWDI Air Inc.
2017,1090,London Health Sciences Centre,Victoria Hospital,London,622111,41338.583,0.0,176.043,311.24,0.0,0.0,0.0,0.0,41826,41826.0,41826.0,GHD
2017,1091,"Rothsay, a Division of Darling International Canada Inc.",Moorefield,Moorefield,311614,23608.63,0.0,9.765,128.65,0.0,0.0,0.0,0.0,23748,23748.0,23748.0,Internat Energy Solutions Canada
2017,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms,Brampton,311615,28799.0,0.0,11.907,156.86,0.0,0.0,0.0,0.0,28968,28968.0,28968.0,GHD Limited
2017,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,24243.8995,0.0,10.0317,131.967,0.0,0.0,0.0,0.0,24386,24386.0,24386.0,PricewaterhouseCoopers LLP
2017,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,57881.0,2449.0,23.9484,315.084,0.0,0.0,0.0,0.0,60670,58221.0,58221.0,GHD
2017,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,5.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,6.0,GHD Limited
2017,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,19697.931,0.0,105.966,158.41,0.0,0.0,0.0,0.0,19963,19963.0,19963.0,GHD Limited
2017,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,21698.6,0.0,118.8663,175.4693,0.0,0.0,0.0,0.0,21993,21993.0,21993.0,GHD Limited
2017,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,244936.583,171045.368,2468.025,4232.12,0.0,0.0,0.0,0.0,422683,251637.0,251637.0,GHD Limited
2017,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,53793.438,0.0,291.732,433.38,0.0,0.0,0.0,0.0,54519,54519.0,54519.0,GHD Limited
2017,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,818745.567,0.0,7425.285,2998.94,0.0,0.0,0.0,0.0,829170,829170.0,829170.0,GHD Limited
2017,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,94804.566,0.0,50.484,490.11,0.0,0.0,0.0,0.0,95346,95346.0,95346.0,GHD Limited
2017,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,72598.048,0.0,50.442,372.31,0.0,0.0,0.0,0.0,73021,73021.0,73021.0,GHD Limited
2017,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,73327.0,0.0,23.541,309.69,0.0,0.0,0.0,0.0,73661,73661.0,73661.0,ENVIRO-ACCES INC.
2017,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221119,14564.0,169313.0,1159.83,2244.4,0.0,0.0,0.0,0.0,187282,17969.0,17969.0,GHD Limited
2017,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,129101.0,0.0,206.43,840.1,0.0,0.0,0.0,0.0,130148,130148.0,130148.0,GHD Limited
2017,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221119,804.83,5013.0,60.795,121.83,0.0,0.0,0.0,0.0,6001,988.0,988.0,GHD Limited
2017,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,31353.0,0.0,12.978,170.81,0.0,0.0,0.0,0.0,31537,31537.0,31537.0,Stantec Consulting Ltd.
2017,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,446272.1794,0.0,941.0037,2308.043,0.0,0.0,0.0,0.0,449522,449522.0,449522.0,Ruby Canyon Engineering
2017,1113,Plains Midstream Canada,Sarnia Fractionation Plant,Sarnia,211113,139344.0,0.0,229.2129,763.592,0.0,0.0,0.0,0.0,140337,140337.0,140337.0,GHD
2017,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,185795.0,0.0,1000.86,1494.2,0.0,0.0,0.0,0.0,188291,188291.0,188291.0,Stantec
2017,1117,Queen's University at Kingston,Queen's University - Kingston Main Campus,Kingston,611310,45425.3883,0.0,18.805,263.1448,0.0,0.0,0.0,0.0,45708,45708.0,45708.0,Internat Energy Solutions Canada
2017,1118,Redpath Sugar Ltd,Toronto Refinery,Toronto,311310,65375.16,0.0,27.207,365.7876,0.0,0.0,0.0,0.0,65769,65769.0,65769.0,GHD Limited
2017,1120,Produits forestiers Résolu,Resolute Forest Products - Thunder Bay Operations,Thunder Bay,322112,178039.0,1242945.0,8411.7684,19422.089,0.0,0.0,0.0,0.0,1448818,205873.0,205873.0,Enviro-access
2017,1121,ROXUL Inc.,ROXUL Inc.,Milton,327990,86942.8,0.0,18.27,198.4,0.0,0.0,0.0,0.0,87160,87160.0,87160.0,Stantec Consulting Ltd
2017,1122,Safety-Kleen Canada Inc.,Oil Recovery Division,Breslau,324190,45796.1344,0.0,6.7037,164.1645,0.0,0.0,0.0,0.0,45968,45968.0,45968.0,Stantec Consulting Ltd
2017,1123,Sanofi Pasteur Limited,Sanofi Pasteur Limited,Toronto,325410,50158.0,0.0,262.416,404.86,0.0,0.0,0.0,0.0,50918,50918.0,50918.0,GHD Limited
2017,1124,City of Sault Ste. Marie,West End Water Pollution Control Plant,Sault Ste. Marie,221320,222.9834,0.0,0.0898,594.4532,0.0,0.0,0.0,0.0,818,818.0,818.0,
2017,1125,Shell Canada Products,Sarnia Manufacturing Centre,Corunna,324110,765657.6519,0.0,2783.6067,2712.252,0.0,0.0,0.0,0.0,771154,771154.0,771154.0,Stantec
2017,1126,Sonoco Canada Corporation,Sonoco Brantford,Brantford,322130,25040.0,0.0,10.353,136.4,0.0,0.0,0.0,0.0,25187,25187.0,25187.0,GHD Limited
2017,1127,Sonoco Canada Corporation,Sonoco - Trent Valley Mill,Trenton,322130,42457.0,0.0,17.556,231.26,0.0,0.0,0.0,0.0,42706,42706.0,42706.0,GHD Limited
2017,1128,"St. Clair Power, LP",St. Clair Energy Center,Corunna,221112,97807.8217,0.0,535.7982,790.934,0.0,0.0,0.0,0.0,99135,99135.0,99135.0,RWDI
2017,1129,St. Marys Cement Inc.,Bowmanville Cement Plant,Bowmanville,327310,1483695.597,422.7744,212.3754,1296.9944,0.0,0.0,0.0,0.0,1485628,1485205.0,1485205.0,Enviro-Acces Inc.
2017,1130,St. Marys Cement Inc.,St. Marys Cement Plant,St. Marys,327310,565619.5304,0.0,117.0153,423.2638,0.0,0.0,0.0,0.0,566160,566160.0,566155.0,Internat Energy Solutions Canada
2017,1131,Strathcona Paper GP Inc.,Strathcona Paper LP,Napanee,322130,32376.383,0.0,13.398,176.39,0.0,0.0,0.0,0.0,32567,32567.0,32567.0,GHD Limited
2017,1132,INEOS Styrolution Canada Ltd.,INEOS Styrolution,Sarnia,325110,341762.7701,0.0,233.9526,1766.008,0.0,0.0,0.0,0.0,343763,343763.0,343763.0,SAI Global
2017,1133,Suncor Energy Products Partnership,Sarnia Refinery,Sarnia,324110,752391.0,0.0,8001.798,3950.02,0.0,0.0,0.0,0.0,764343,764343.0,764343.0,ERM Certification and Verification Services
2017,1134,Suncor Energy Inc.,St. Clair Ethanol Plant,Mooretown,325190,159268.5106,1128.11,65.8959,867.039,0.0,0.0,0.0,0.0,161330,160202.0,160202.0,ERM CVS
2017,1135,Tembec,Kapuskasing Operations,Kapuskasing,322122,30978.633,218128.031,1479.429,3055.05,0.0,0.0,0.0,0.0,253642,35514.0,35514.0,Enviro-access
2017,1136,Algoma Tubes Inc.,Tenaris Algoma Tubes,Sault Ste. Marie,331210,71852.0,0.0,29.736,391.22,0.0,0.0,0.0,0.0,72273,72273.0,72273.0,GHD
2017,1137,Terra International (Canada) Inc.,CF Industries Courtright Nitrogen Complex,Courtright,325313,691127.4446,0.0,1345.3839,38902.21,0.0,0.0,0.0,0.0,731376,731376.0,731376.0,GHD Limited
2017,1138,AV Terrace Bay Inc.,AV Terrace Bay,Terrace Bay,322112,122068.092,1055957.1,7099.911,16954.52,0.0,0.0,0.0,0.0,1202080,146123.0,146123.0,Enviro-access Inc
2017,1139,The International Group Inc.,Agincourt Plant,Toronto,324190,35764.797,0.0,14.9835,194.9807,0.0,0.0,0.0,0.0,35975,35975.0,35975.0,GHG Limited
2017,1140,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada Inc. (Cambridge),Cambridge,336110,92995.111,0.0,38.514,508.71,0.0,0.0,0.0,0.0,93543,93543.0,93481.0,Stantec Consulting Ltd.
2017,1141,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada Inc. (Woodstock),Woodstock,336110,35273.228,0.0,14.6076,193.44,0.0,0.0,0.0,0.0,35482,35482.0,35447.0,Stantec Consulting Ltd.
2017,1142,TransAlta Generation Partnership,Mississauga Cogeneration Plant,Mississauga,221112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,GHD
2017,1143,TransAlta Generation Partnership,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ottawa,221112,26742.3731,0.0,18.7299,171.74,0.0,0.0,0.0,0.0,26933,26933.0,26933.0,GHD
2017,1144,TransAlta Generation Partnership,Sarnia Regional Cogeneration Facility,Sarnia,221112,121842.6584,0.0,667.464,985.304,0.0,0.0,0.0,0.0,123496,123496.0,123496.0,GHD
2017,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,7677.0034,0.0,10.6323,59.613,0.0,0.0,0.0,0.0,7748,7748.0,7748.0,GHD
2017,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,421847.1456,0.0,2310.9093,3411.333,0.0,0.0,0.0,0.0,427570,427570.0,427570.0,Ernst & Young LLP
2017,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",Kenora,486210,501428.0139,0.0,243728.2743,4135.896,0.0,0.0,0.0,0.0,749293,749293.0,516034.0,Ernst & Young LLP
2017,1148,Stelco Inc.,Hamilton,Hamilton,331110,225316.57,8873.6245,12002.3715,664.733,0.0,0.0,0.0,0.0,246858,237984.0,226058.0,RWDI AIR Inc.
2017,1149,Stelco Inc.,Lake Erie,Haldimand County,331110,3252560.0,0.0,30119.5062,1680.448,0.0,0.0,0.0,0.0,3284360,3284360.0,3254369.0,RWDI AIR Inc.
2017,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,229998.0073,0.0,213287.9616,1889.946,0.0,0.0,0.0,0.0,445176,445176.0,235801.0,Ernst & Young LLP
2017,1151,University of Guelph,Guelph Campus,Guelph,611310,38650.7896,0.0,15.9705,222.89,0.0,0.0,0.0,0.0,38890,38890.0,38890.0,Internat Energy Solutions Canada
2017,1152,The Governing Council of the University of Toronto,St George Campus,Toronto,611310,79330.0,0.0,184.38,527.0,0.0,0.0,0.0,0.0,80323,80323.0,80323.0,SAI GLOBAL
2017,1153,The University of Western Ontario,Main Campus,London,611310,49362.41,0.0,20.517,290.78,0.0,0.0,0.0,0.0,49674,49674.0,49674.0,GHD
2017,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,218410.0,0.0,345.87,1780.95,0.0,0.0,0.0,0.0,220537,220537.0,220537.0,Stantec Consulting Ltd.
2017,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,23865.89,0.0,9.8952,130.231,0.0,0.0,0.0,0.0,24007,24007.0,24007.0,
2017,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,Falconbridge,331410,126134.1382,0.0,11.1993,147.343,0.0,0.0,0.0,0.0,126293,126293.0,126293.0,GHD Limited
2017,1159,York University,Keele Campus,Toronto,611310,54788.783,0.0,171.15,384.09,0.0,101.4,0.0,0.0,55446,55446.0,55345.0,Internat Energy Solutions
2017,1160,York Energy Centre LP,York Energy Centre,Newmarket,221112,18224.191,0.0,99.834,147.374,0.0,0.0,0.0,0.0,18472,18472.0,18472.0,GHD Limited
2017,1162,City of Hamilton,Glanbrook Landfill Site,Hamilton,562210,0.0,18718.0,7.1988,10.6268,0.0,0.0,0.0,0.0,18736,18.0,18.0,
2017,1163,Greenfield Global Inc.,Tiverton,Tiverton,325190,25852.895,0.0,10.64,140.4421,0.0,0.0,0.0,0.0,26004,26004.0,26004.0,GHD Limited
2017,1164,Magna Exteriors Inc.,POLYCON INDUSTRIES,Guelph,326193,39116.72,0.0,140.2443,277.45,0.0,0.0,0.0,0.0,39535,39535.0,39535.0,GHD Limited
2017,1165,University of Windsor,University of Windsor,Windsor,611310,24195.484,0.0,114.009,187.24,0.0,0.0,0.0,0.0,24497,24497.0,24497.0,"Ruby Canyon Engineering, Inc."
2017,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,Hamilton,325190,28544.7,0.0,11.676,153.76,0.0,0.0,0.0,0.0,28711,28711.0,28711.0,GHD Limited
2017,1167,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,Havelock,325190,41215.819,0.0,17.052,224.44,0.0,0.0,0.0,0.0,41458,41458.0,41458.0,GHD Limited
2017,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,391287.618,0.0,129.5154,1869.486,1444.038,0.0,0.0,0.0,394731,394731.0,394731.0,RWDI
2017,1169,"Magellan Aerospace Limited, Haley","Magellan Aerospace, Haley",Haley,331529,5822.029,0.0,2.4005,32.0509,27623.62,73.71,0.0,0.0,33554,33554.0,33554.0,RWDI AIR Inc.
2017,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,22941.0,0.0,16.863,137.02,0.0,0.0,0.0,0.0,23095,23095.0,23095.0,Stantec
2017,1171,Real Alloy Canada Ltd.,Real Alloy Mississauga,Mississauga,331317,14963.0,0.0,6.1824,83.2071,0.0,0.0,0.0,0.0,15053,15053.0,15053.0,GHD Limited
2017,1172,FCA Canada Inc.,Etobicoke Casting Plant,Toronto,331523,9914.48,0.0,4.2,52.7,0.0,0.0,0.0,0.0,9972,9972.0,9972.0,RWDI Inc.
2017,1174,ConAgra DMAT ULC,ConAgra DMAT ULC,Dresden,311420,9125.51,0.0,3.78,52.7,0.0,0.0,0.0,0.0,9182,9182.0,9182.0,Ruby Canyon Engineering
2017,1175,Bartek Ingredients Inc.,Plant #1,Stoney Creek,325999,11811.0,0.0,4.83,64.17,0.0,0.0,0.0,0.0,11880,11880.0,11880.0,Internat Energy Solutions
2017,1176,University of Waterloo,University of Waterloo,Waterloo,611310,32973.0,0.0,13.6313,190.3803,0.0,0.0,0.0,0.0,33178,33178.0,33178.0,GHD Limited
2017,1177,"Rothsay, a Division of Darling International Canada Inc.",Dundas,Dundas,311614,21793.127,0.0,9.009,118.73,0.0,0.0,0.0,0.0,21921,21921.0,21921.0,GHD Limited
2017,1178,Covanta Durham York Renewable Energy Limited Partnership,Durham York Energy Centre,Courtice,562210,66578.47,88538.79,1133.7354,2236.65,0.0,0.0,0.0,0.0,158488,69949.0,69949.0,GHD Limited
2017,1179,Carleton University,Carleton university,Ottawa,611310,17186.095,0.0,7.1414,99.2846,0.0,0.0,0.0,0.0,17293,17293.0,17293.0,GHD
2017,1180,"Hydro Extrusion Canada, Inc.",North York Division,Toronto,331317,19442.0,0.0,8.043,105.71,0.0,0.0,0.0,0.0,19556,19556.0,19556.0,GHD Limited
2017,1181,University of Ottawa,Physical Resources Service,Ottawa,611310,16592.24,0.0,6.867,95.79,0.0,0.0,0.0,0.0,16695,16695.0,16695.0,Internat Energy Solutions
2017,1182,Campbell Co. of Canada,PLANT 051 - Toronto,Etobicoke,311410,32494.0,0.0,13.4442,176.886,0.0,0.0,0.0,0.0,32685,32685.0,32685.0,GHD
2017,1183,Revolution VSC Acquisition GP,TONOLLI CANADA,Mississauga,331490,22606.0,0.0,45.3537,52.018,0.0,0.0,0.0,0.0,22704,22704.0,22664.0,
2017,1184,Roseburg Forest Products Canada Ltd.,Roseburg Pembroke MDF,Pembroke,321216,19569.171,56025.153,384.804,848.16,0.0,0.0,0.0,0.0,76828,20803.0,20803.0,
2017,1185,Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,London,331420,12633.88,0.0,5.2273,68.7766,0.0,0.0,0.0,0.0,12708,12708.0,12708.0,RWDI Air Inc.
2017,1186,ArcelorMittal Long Products Canada G.P.,ArcelorMittal Long Products Canada G.P.,Hamilton,331222,23304.0,0.0,9.639,126.79,0.0,0.0,0.0,0.0,23441,23441.0,23441.0,GHD
2017,1187,Hamilton Health Sciences Corporation,Juravinski Hospital and Cancer Center Cogeneration Plant,Hamilton,622111,19528.0,0.0,7.98,111.6,0.0,0.0,0.0,0.0,19648,19648.0,19648.0,GHD Limited
2017,1188,Hamilton Health Sciences Corporation,Hamilton General Hospital Cogeneration Plant,Hamilton,622111,16127.0,0.0,6.72,93.0,0.0,0.0,0.0,0.0,16227,16227.0,16227.0,GHD Limited
2017,1189,Vale Canada Limited,Port Colborne Refinery,Port Colborne,331410,17257.8,0.0,5.04,65.1,0.0,0.0,0.0,0.0,17328,17328.0,17328.0,Ernst & Young LLP
2017,1191,ARLANXEO Canada Inc.,ARLANXEO WEST,Sarnia,325210,313487.0,0.0,2065.476,2466.05,0.0,0.0,0.0,0.0,318019,318019.0,318019.0,GHD
2017,1192,"Glencore Canada Corporation, Sudbury INO",Sudbury Operations Mines Mill - Onaping Area,Onaping,212232,12401.181,0.0,5.166,68.2,0.0,0.0,0.0,0.0,12475,12475.0,12475.0,GHD Limited
2017,1193,Goldcorp Canada Limited - Red Lake Gold Mines,Red Lake Gold Mines,Balmertown,212220,16082.6656,0.0,6.638,90.9267,0.0,0.0,0.0,0.0,16181,16181.0,16181.0,GHD Limited
2017,1194,Apotex Inc.,Apotex Inc. Etobicoke site,Toronto,325410,12438.56,0.0,5.1471,67.704,0.0,0.0,0.0,0.0,12512,12512.0,12512.0,SAI Global
2017,1195,Agriville Farms Ltd,Agriville Farms Ltd,Kingsville,111419,21442.735,6395.587,51.87,208.32,0.0,0.0,0.0,0.0,28099,21703.0,21703.0,"Ruby Canyon Engineering, Inc."
2017,1196,Mucci Farms Ltd,Mucci Farms Ltd.,Kingsville,111419,29383.483,0.0,18.816,172.67,0.0,0.0,0.0,0.0,29575,29575.0,29575.0,"Ruby Canyon Engineering, Inc."
2017,1197,Southshore Greenhouses Inc.,Southshore Greenhouses Inc.,Kingsville,111419,14735.541,1606.543,16.884,106.33,0.0,0.0,0.0,0.0,16466,14859.0,14859.0,"Ruby Canyon Engineering, Inc."
2017,1198,GOLDCORP CANADA LTD,Porcupine Gold Mines,South Porcupine,212220,10318.4323,0.0,4.284,60.574,0.0,0.0,0.0,0.0,10384,10384.0,10384.0,GHD
2017,1199,Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (2),Kent Bridge,111419,28554.17,0.0,11.76,167.4,0.0,0.0,0.0,0.0,28734,28734.0,28734.0,GHD
2017,1200,LANXESS Canada Co./Cie,Elmira Facility,Elmira,325999,10074.385,0.0,4.1685,54.839,0.0,0.0,0.0,0.0,10134,10134.0,10134.0,GHD Limited
2017,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,31164.4,0.0,13.02,179.8,0.0,0.0,0.0,0.0,31358,31358.0,31358.0,GHD
2017,1203,Twin Peaks Hydroponics Inc.,Twin Peaks Hydroponics Inc.,Kingsville,111419,19181.22,0.0,7.98,111.6,0.0,0.0,0.0,0.0,19301,19301.0,19301.0,GHD
2017,1204,1808278 Ontario Inc.,1808278 Ontario Inc.,Kingsville,111419,16564.28,0.0,6.93,96.1,0.0,0.0,0.0,0.0,16668,16668.0,16668.0,GHD
2017,1205,DiCiocco Farms Eastside Inc,DiCiocco Farms Eastside Inc.,Leamington,111419,20409.11,0.0,8.4,117.8,0.0,0.0,0.0,0.0,20536,20536.0,20536.0,GHD
2017,1206,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc.,Leamington,111419,12210.35,0.0,5.04,71.3,0.0,0.0,0.0,0.0,12287,12287.0,12287.0,GHD
2017,1207,Canadian Mist Distillers Ltd.,Canadian Mist Distillers Limited,Collingwood,312140,10964.0,0.0,4.5116,59.5588,0.0,0.0,0.0,0.0,11029,11029.0,11029.0,Stantec Consulting Ltd
2017,1208,Enwave Windsor Limited Partnership,Enwave Windsor Limited Parnership,Windsor,221330,11851.955,0.0,4.9518,71.486,0.0,0.0,0.0,0.0,11929,11929.0,11929.0,Internat Energy Solutions Canada
2017,1209,"Stackpole International Powder Metal, Ltd",Stackpole PMDS,Stratford,333619,10295.9538,0.0,4.2599,56.0492,0.0,0.0,0.0,0.0,10357,10357.0,10357.0,GHD Limited
2017,1210,AMCO Farms Inc.,AMCO Farms Inc.,Leamington,111419,25715.05,0.0,10.71,148.8,0.0,0.0,0.0,0.0,25875,25875.0,25875.0,GHD
2017,1212,Imerys Talc Canada Inc.,Timmins Micronizing Plant,Timmins,212398,13439.0,0.0,5.565,73.16,0.0,0.0,0.0,0.0,13518,13518.0,13518.0,GHD Limited
2017,1213,617885 Ontario Limited,617885 Ontario Limited o/a Jem Farms,Ruthven,111419,10227.46,0.0,4.2,58.9,0.0,0.0,0.0,0.0,10291,10291.0,10291.0,GHD
2017,1214,Mastron Enterprises LTD,Mastron Enterprises LTD,Ruthven,111419,21562.88,0.0,8.82,124.0,0.0,0.0,0.0,0.0,21696,21696.0,21696.0,GHD
2017,1215,Orangeline Farms Limited,Orangeline Farms Limited,Leamington,111419,11543.0,0.0,4.83,65.1,0.0,0.0,0.0,0.0,11613,11613.0,11613.0,GHD
2017,1216,The Ottawa Hospital,The Ottawa Hospital - Civic campus,Ottawa,622111,12517.9217,0.0,5.1786,72.261,0.0,0.0,0.0,0.0,12596,12596.0,12596.0,Enviro-access GHG experts
2017,1217,1329606 Ontario Limited,1329606 Ontario Limited,Leamington,111419,13858.213,0.0,5.733,79.98,0.0,0.0,0.0,0.0,13944,13944.0,13944.0,"Ruby Canyon Engineering, Inc."
2017,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,26571.967,0.0,33.159,169.26,0.0,0.0,0.0,0.0,26775,26775.0,26775.0,"Ruby Canyon Engineering, Inc."
2017,1219,Goodyear Canada Inc.,Goodyear Canada Inc.,Napanee,326210,17893.31,0.0,7.434,98.89,0.0,0.0,0.0,0.0,18000,18000.0,18000.0,GHD
2017,1220,Kuntz Electroplating Inc.,KUNTZ ELECTROPLATING INC.,Kitchener,332810,10261.17,0.0,5.9472,56.668,0.0,0.0,0.0,0.0,10324,10324.0,10324.0,GHD Limited
2017,1221,Sunrite Greenhouses Ltd.,Sunrite Greenhouses Ltd,Kingsville,111419,16612.914,0.0,6.867,95.79,0.0,0.0,0.0,0.0,16716,16716.0,16716.0,"Ruby Canyon Engineering, Inc."
2017,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,27558.407,14996.797,112.287,360.22,0.0,0.0,0.0,0.0,43028,28031.0,28031.0,"Ruby Canyon Engineering, Inc."
2017,1223,Nature Fresh Farms,Nature Fresh Plant 2,Leamington,111419,11179.041,0.0,4.683,67.58,0.0,0.0,0.0,0.0,11252,11252.0,11252.0,"Ruby Canyon Engineering, Inc."
2017,1224,Zochem ULC,Zochem,Brampton,325189,16385.0,0.0,6.72,89.9,0.0,0.0,0.0,0.0,16482,16482.0,16482.0,GHG Limited
2017,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,29447.1681,0.0,12.1837,160.3047,0.0,0.0,0.0,0.0,29620,29620.0,29620.0,GHD
2017,1226,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,Toronto,622111,23898.9,0.0,9.8889,137.981,0.0,0.0,0.0,0.0,24047,24047.0,24047.0,Enviro-Acces
2017,1227,Ecotex Healthcare Linen Service LP,Ecotex Healthcare Linen Service LP,Mississauga,812320,10689.73,0.0,4.41,62.0,0.0,0.0,0.0,0.0,10757,10757.0,10757.0,GHD
2017,1228,Pomas Farms Inc,Pomas Farms Inc.,Staples,111419,24863.387,0.0,10.437,152.21,0.0,0.0,0.0,0.0,25027,25027.0,25027.0,"Ruby Canyon Engineering, Inc."
2017,1229,IKO Industries Ltd.,IKO Madoc,Madoc,212398,20308.95,0.0,8.4,110.67,0.0,0.0,0.0,0.0,20429,20429.0,20429.0,RWDI
2017,1230,IKO Industries Ltd.,IKO Hawkesbury,Hawkesbury,324122,12111.94,0.0,4.962,65.41,0.0,0.0,0.0,0.0,12183,12183.0,12183.0,
2017,1231,Platinum Produce Company,Platinum Produce,Blenheim,111419,18655.285,0.0,7.728,107.57,0.0,0.0,0.0,0.0,18771,18771.0,18771.0,"Ruby Canyon Engineering, Inc."
2017,1232,Kapital Produce Ltd,Kapital Produce Ltd,Ruthven,111419,14181.246,0.0,5.859,81.84,0.0,0.0,0.0,0.0,14269,14269.0,14269.0,"Ruby Canyon Engineering, Inc."
2017,1233,St. David's Hydroponics Ltd.,St. David's Hydroponics,Niagara on the Lake,111419,15399.0,0.0,6.3712,88.8925,0.0,0.0,0.0,0.0,15495,15495.0,15495.0,GHD
2017,1234,Kimberly-Clark Inc.,"Kimberly Clark, Huntsville Mill",Huntsville,322121,17146.6588,0.0,7.0917,93.3286,0.0,0.0,0.0,0.0,17248,17248.0,17248.0,GHD
2017,1235,Magna Structural Systems Inc.,FORMET INDUSTRIES,St Thomas,336390,21978.97,0.0,9.093,119.66,0.0,0.0,0.0,0.0,22108,22108.0,22108.0,GHD  Limited
2017,1236,MSSC Canada,MSSC Canada,Chatham,336330,14233.0,0.0,5.88,77.5,0.0,0.0,0.0,0.0,14317,14317.0,14317.0,RWDI Air Inc
2017,1237,ASW Steel Inc.,ASW Steel Inc.,Welland,331110,18307.3597,0.0,5.1219,67.394,0.0,0.0,0.0,0.0,18380,18380.0,18380.0,
2017,1239,J C Fresh Farms Ltd,J.C. Fresh Farms Ltd.,Kingsville,111419,13476.543,0.0,5.586,77.81,0.0,0.0,0.0,0.0,13560,13560.0,13560.0,"Ruby Canyon Engineering, Inc."
2017,1240,BIOX Canada Limited,BIOX Canada Limited,Hamilton,325190,12707.5,0.0,5.2578,69.1765,0.0,0.0,0.0,0.0,12782,12782.0,12782.0,GHD Limited
2017,1241,Sun Gro Farms Inc.,Sun Gro Farms Inc.,Kingsville,111419,12180.584,0.0,5.04,70.37,0.0,0.0,0.0,0.0,12256,12256.0,12256.0,"Ruby Canyon Engineering, Inc."
2017,1242,Hendrickson Canada ULC,Hendrickson Springs,Stratford,332611,11919.0,0.0,4.9319,64.8901,0.0,0.0,0.0,0.0,11989,11989.0,11989.0,
