Authority Name,Fiscal Year End Date,Bonds,Recipient Name,Recipient City,Recipient State,Recipient Postal Code,Amount Issued,Date Issued,Interest Rate,Expected Year Retired,Principal Retired During Year,Principal Retired at Start of Fiscal Year,Amount Outstanding,Bond Purpose,New Jobs,Jobs Planned,Jobs Created,Fully Retired
Monroe County Industrial Development Corporation,12/31/2015,?,Jewish Home of Rochester Enriched Housing, Inc. (d/b/a Wolk Manor Enriched Living Center,ROCHESTER,NY,14618.0,3395430.0,12/10/2015,3.42,2032.0,0.0,NaN,3395430.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2015,?,Rochester Friendly Home,ROCHESTER,NY,14618.0,1.683876371E7,05/07/2015,4.77,2038.0,596423.0,NaN,1.624234071E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2015,?,University of Rochester,ROCHESTER,NY,14611.0,2.9632E8,06/24/2015,3.8,2045.0,0.0,NaN,2.9632E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2015,?,Wesley Gardens Corporation,ROCHESTER,NY,14607.0,5725000.0,06/30/2015,4.0,2027.0,154560.0,NaN,5570440.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2015,?,The Young Men s Christian Association of Greater Rochester,ROCHESTER,NY,14604.0,2.268E7,08/26/2015,2.89,2031.0,536341.0,NaN,2.2143659E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,DePaul Properties, Inc.,ROCHESTER,NY,14624.0,8080000.0,10/22/2015,4.0,2045.0,227000.0,0.0,7853000.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Highland Hospital of Rochester,ROCHESTER,NY,14620.0,3.8645E7,09/24/2015,3.0,2045.0,770000.0,0.0,3.7875E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,SJH Community Services, Inc.,ROCHESTER,NY,14618.0,3.4586755E7,07/29/2015,3.4,2045.0,674668.0,233150.0,3.3678937E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Community Facilities, Inc.,ROCHESTER,NY,14624.0,3900000.0,12/17/2012,1.87,2029.0,243750.0,710937.0,2945313.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,1000 Lee Road LLC,ROCHESTER,NY,14615.0,8375000.0,12/15/2010,3.2,2031.0,322916.0,1434584.0,6617500.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,50.0,50.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,Easter Seals New York,ROCHESTER,NY,14623.0,5250000.0,12/29/2010,0.0,2040.0,131960.0,489840.0,4628200.0,Residential Property Construction/Acquisition/Rehabilitation/Improvement,Yes,109.0,109.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,The Unity Hospital of Rochester,ROCHESTER,NY,14611.0,2.0525E8,11/05/2010,0.0,2032.0,3895000.0,4530000.0,1.96825E8,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Gates Volunteer Ambulance Service Inc.,ROCHESTER,NY,14624.0,3600000.0,09/02/2010,0.0,2030.0,144693.0,617566.0,2837741.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Heritage Christian Services Inc.,EAST ROCHESTER,NY,14445.0,2500000.0,11/19/2010,3.91,2035.0,2049000.0,451000.0,0.0,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,NaN,NaN,Yes
Monroe County Industrial Development Corporation,12/31/2016,?,University of Rochester,ROCHESTER,NY,14627.0,1.6166E8,09/01/2011,4.11,2041.0,5915000.0,1.73E7,1.38445E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,142.0,142.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,Park Ridge Housing Inc.,ROCHESTER,NY,14626.0,3.0E7,04/28/2011,4.34,2041.0,630000.0,1875000.0,2.7495E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,St. John Fisher College,ROCHESTER,NY,14618.0,1.3855E7,01/01/2011,0.5,2043.0,390000.0,1580000.0,1.1885E7,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Gates Volunteer Ambulance Service Inc.,ROCHESTER,NY,14624.0,250000.0,06/23/2011,4.86,2031.0,9359.0,36341.0,204300.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Nazareth College of Rochester,ROCHESTER,NY,14618.0,2.3765E7,08/04/2011,5.0,2041.0,895000.0,3990000.0,1.888E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,St. John Fisher College,ROCHESTER,NY,14618.0,2.368E7,06/01/2012,3.1,2025.0,1760000.0,4920000.0,1.7E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,ABVI - Goodwill Industries of Greater Rochester, Inc.,ROCHESTER,NY,14620.0,6516000.0,02/08/2013,1.51,2018.0,162064.0,507193.0,5846743.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Rochester General Hospital,ROCHESTER,NY,14621.0,1.0152E8,02/27/2013,1.5,2042.0,1215000.0,1.088E7,8.9425E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Nazareth College of Rochester,ROCHESTER,NY,14618.0,1.82E7,06/13/2013,3.0,2031.0,1265000.0,3585000.0,1.335E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,University of Rochester,ROCHESTER,NY,14611.0,2.6449E8,09/10/2013,3.0,2043.0,5075000.0,6005000.0,2.5341E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,0.0,0.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,Monroe Community College Association, Inc.,ROCHESTER,NY,14623.0,3.4335E7,04/10/2014,4.43,2038.0,800000.0,1100000.0,3.2435E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,St. Ann s of Greater Rochester, Inc.,ROCHESTER,NY,14621.0,7.4609414E7,10/01/2014,2.85,2045.0,1876367.0,2855751.0,6.9877296E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Roberts Wesleyan College,ROCHESTER,NY,14624.0,2.6E7,03/14/2014,3.75,2034.0,6174471.0,0.0,1.9825529E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,4.0,4.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,St. John Fisher College,ROCHESTER,NY,14618.0,1.7E7,03/26/2014,4.81,2044.0,520000.0,0.0,1.648E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,65.0,65.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,Jewish Home of Rochester Enriched Housing, Inc. (d/b/a Wolk Manor Enriched Living Center,ROCHESTER,NY,14618.0,3395430.0,12/10/2015,3.42,2032.0,156710.0,0.0,3238720.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Rochester Friendly Home,ROCHESTER,NY,14618.0,1.683876371E7,05/07/2015,4.77,2038.0,198260.71,596423.0,1.604408E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,University of Rochester,ROCHESTER,NY,14611.0,2.9632E8,06/24/2015,3.8,2045.0,875000.0,0.0,2.95445E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Wesley Gardens Corporation,ROCHESTER,NY,14607.0,5725000.0,06/30/2015,4.0,2027.0,384144.0,154560.0,5186296.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2018,?,Park Ridge Housing Inc.,ROCHESTER,NY,14626.0,3.0E7,04/28/2011,4.34,2041.0,2.685E7,3150000.0,0.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,Yes
Monroe County Industrial Development Corporation,12/31/2016,?,The Young Men s Christian Association of Greater Rochester,ROCHESTER,NY,14604.0,2.268E7,08/26/2015,2.89,2031.0,1445000.0,536341.0,2.0698659E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Heritage Christian Services, Inc.,EAST ROCHESTER,NY,14445.0,4144000.0,06/23/2016,2.17,2041.0,81825.0,NaN,4062175.0,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,28.0,0.0,No
Monroe County Industrial Development Corporation,12/31/2016,?,GRHS Foundation, Inc.,ROCHESTER,NY,14621.0,2.0285E7,06/22/2016,2.12,2041.0,305000.0,NaN,1.998E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2016,?,Jewish Home of Rochester,ROCHESTER,NY,14618.0,5.5775E7,10/13/2016,1.6,2046.0,0.0,NaN,5.5775E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,DePaul Properties, Inc.,ROCHESTER,NY,14624.0,8080000.0,10/22/2015,4.0,2045.0,220387.0,227000.0,7632613.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Highland Hospital of Rochester,ROCHESTER,NY,14620.0,3.8645E7,09/24/2015,3.0,2045.0,1030000.0,770000.0,3.6845E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,SJH Community Services, Inc.,ROCHESTER,NY,14618.0,3.4586755E7,07/29/2015,3.4,2045.0,701484.0,907818.0,3.2977453E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Community Facilities, Inc.,ROCHESTER,NY,14624.0,3900000.0,12/17/2012,1.87,2029.0,243750.0,954687.0,2701563.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,1000 Lee Road LLC,ROCHESTER,NY,14615.0,8375000.0,12/15/2010,3.2,2031.0,383750.0,1757500.0,6233750.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,50.0,50.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,Easter Seals New York,ROCHESTER,NY,14623.0,5250000.0,12/29/2010,0.0,2040.0,124190.0,621800.0,4504010.0,Residential Property Construction/Acquisition/Rehabilitation/Improvement,Yes,109.0,85.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,The Unity Hospital of Rochester,ROCHESTER,NY,14611.0,2.0525E8,11/05/2010,0.0,2032.0,4085000.0,8425000.0,1.9274E8,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Gates Volunteer Ambulance Service Inc.,ROCHESTER,NY,14624.0,3600000.0,09/02/2010,0.0,2030.0,151890.0,762259.0,2685851.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,University of Rochester,ROCHESTER,NY,14627.0,1.6166E8,09/01/2011,4.11,2041.0,1.0965E8,2.3215E7,2.8795E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,142.0,4659.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,Park Ridge Housing Inc.,ROCHESTER,NY,14626.0,3.0E7,04/28/2011,4.34,2041.0,645000.0,2505000.0,2.685E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,St. John Fisher College,ROCHESTER,NY,14618.0,1.3855E7,01/01/2011,0.5,2043.0,405000.0,1970000.0,1.148E7,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Gates Volunteer Ambulance Service Inc.,ROCHESTER,NY,14624.0,250000.0,06/23/2011,4.86,2031.0,9858.0,45700.0,194442.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Nazareth College of Rochester,ROCHESTER,NY,14618.0,2.3765E7,08/04/2011,5.0,2041.0,1.6275E7,4885000.0,2605000.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,St. John Fisher College,ROCHESTER,NY,14618.0,2.368E7,06/01/2012,3.1,2025.0,1840000.0,6680000.0,1.516E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,ABVI - Goodwill Industries of Greater Rochester, Inc.,ROCHESTER,NY,14620.0,6516000.0,02/08/2013,1.51,2018.0,233206.0,669257.0,5613537.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Rochester General Hospital,ROCHESTER,NY,14621.0,1.0152E8,02/27/2013,1.5,2042.0,1260000.0,1.2095E7,8.8165E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Nazareth College of Rochester,ROCHESTER,NY,14618.0,1.82E7,06/13/2013,3.0,2031.0,1310000.0,4850000.0,1.204E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,University of Rochester,ROCHESTER,NY,14611.0,2.6449E8,09/10/2013,3.0,2043.0,1.70575E8,1.108E7,8.2835E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,0.0,0.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,Monroe Community College Association, Inc.,ROCHESTER,NY,14623.0,3.4335E7,04/10/2014,4.43,2038.0,1910000.0,1900000.0,3.0525E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,St. Ann s of Greater Rochester, Inc.,ROCHESTER,NY,14621.0,7.4609414E7,10/01/2014,2.85,2045.0,1947080.0,4732118.0,6.7930216E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Roberts Wesleyan College,ROCHESTER,NY,14624.0,2.6E7,03/14/2014,3.75,2034.0,712699.0,6174471.0,1.911283E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,4.0,52.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,St. John Fisher College,ROCHESTER,NY,14618.0,1.7E7,03/26/2014,4.81,2044.0,275000.0,520000.0,1.6205E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,65.0,18.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,Jewish Home of Rochester Enriched Housing, Inc. (d/b/a Wolk Manor Enriched Living Center,ROCHESTER,NY,14618.0,3395430.0,12/10/2015,3.42,2032.0,159565.0,156710.0,3079155.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Rochester Friendly Home,ROCHESTER,NY,14618.0,1.683876371E7,05/07/2015,4.77,2038.0,529407.0,794683.71,1.5514673E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,University of Rochester,ROCHESTER,NY,14611.0,2.9632E8,06/24/2015,3.8,2045.0,1735000.0,875000.0,2.9371E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Wesley Gardens Corporation,ROCHESTER,NY,14607.0,5725000.0,06/30/2015,4.0,2027.0,400647.0,538704.0,4785649.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,The Young Men s Christian Association of Greater Rochester,ROCHESTER,NY,14604.0,2.268E7,08/26/2015,2.89,2031.0,1495000.0,1981341.0,1.9203659E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Heritage Christian Services, Inc.,EAST ROCHESTER,NY,14445.0,4144000.0,06/23/2016,2.17,2041.0,207300.0,81825.0,3854875.0,Residential Property Construction/Acquisition/Rehabilitation/Improvement,No,28.0,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,GRHS Foundation, Inc.,ROCHESTER,NY,14621.0,2.0285E7,06/22/2016,2.12,2041.0,0.0,305000.0,1.998E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Jewish Home of Rochester,ROCHESTER,NY,14618.0,5.5775E7,10/13/2016,1.6,2046.0,0.0,0.0,5.5775E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,GRHS Foundation Inc.,ROCHESTER,NY,14621.0,2.4635E7,12/13/2017,3.05,2043.0,0.0,NaN,2.4635E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Jewish Home of Rochester Senior Housing, Inc.,ROCHESTER,NY,14618.0,7447000.0,07/21/2017,3.3,2033.0,0.0,NaN,7447000.0,Land Acquisition/Development /Infrastructure Costs (i.e., Water/Sewer),No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Nazareth College of Rochester,ROCHESTER,NY,14618.0,3.1645E7,12/20/2017,3.77,2048.0,0.0,NaN,3.1645E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,2.0,0.0,No
Monroe County Industrial Development Corporation,12/31/2017,?,St. John s Home for the Aging,ROCHESTER,NY,14620.0,2.85E7,12/19/2017,3.3,2048.0,0.0,NaN,2.85E7,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Harley School,ROCHESTER,NY,14618.0,7000000.0,12/14/2017,3.3,2033.0,0.0,NaN,7000000.0,Commercial Property Construction/Acquisition/Revitalization/Improvement,No,NaN,NaN,No
Monroe County Industrial Development Corporation,12/31/2017,?,Rochester General Hospital,ROCHESTER,NY,14610.0,1.51945E8,05/18/2017,4.17,2048.0,0.0,NaN,1.51945E8,Commercial Property Construction/Acquisition/Revitalization/Improvement,Yes,59.0,0.0,No
