INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,Location
NY-2013-WS-291,5,Search,12/23/2013,11:58 AM,3,M,55.0,NY,US,Hiking,Stranded,44.06639,-73.99313,2069.0,True,Assist/own power,2,True,Conservation Easement,High Peaks Wilderness,ESSEX,NEWCOMB,True,False,12/24/2013,5:30 AM,POINT (-73.99313 44.06639)
NY-2014-WS-230,5,Rescue,10/01/2014,3:01 AM,1,F,19.0,MI,US,Hiking,Illness,44.18722,-73.85113,3719.0,False,Aircraft evacuation,6,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,10/01/2014,5:00 AM,POINT (-73.85113 44.18722)
NY-2014-WS-002,5,Rescue,01/08/2014,12:40 PM,1,F,59.0,NY,US,Stranded,Injured,43.64437,-73.89143,912.0,False,Carry out by foot,5,True,Private Land,NONE,WARREN,CHESTER,True,False,01/08/2014,2:30 AM,POINT (-73.89143 43.64437)
NY-2014-WS-183,4,Search,08/18/2014,9:00 AM,2,M,16.0,NY,US,Hiking,Lost,42.1284,-74.06221,2113.0,True,Assist/own power,2,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,08/19/2014,3:00 AM,POINT (-74.06221 42.1284)
NY-2013-WS-293,5,Search,12/25/2013,10:05 AM,1,M,52.0,NY,US,Hiking,Overdue,44.18906,-73.82129,1640.0,True,Assist/own power,3,False,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,12/26/2013,12:45 PM,POINT (-73.82129 44.18906)
NY-2013-WS-210,5,Search,09/18/2013,6:44 AM,1,F,85.0,NY,US,Walking,Illness,44.87822,-73.52683,350.0,True,Vehicle/boat evacuation,5,True,Private Land,Private,CLINTON,CHAZY,True,False,09/18/2013,11:15 AM,POINT (-73.52683 44.87822)
NY-2013-WS-126,5,Recovery,08/04/2013,11:30 AM,1,M,63.0,MA,US,Hiking,Illness,44.12027,-73.9179,4333.0,False,Aircraft evacuation,6,True,Forest Preserve,High Peaks,ESSEX,KEENE,True,False,08/04/2013,4:00 AM,POINT (-73.9179 44.12027)
NY-2015-WS-212,5,Rescue,08/13/2015,12:21 PM,6,F,27.0,NY,US,Hiking,Stranded,44.10153,-73.99089,2400.0,False,Technical Rope,5,False,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,True,False,08/13/2015,8:30 AM,POINT (-73.99089 44.10153)
NY-2014-WS-100,5,Rescue,06/23/2014,8:00 AM,1,F,31.0,NY,US,Hiking,Injured,44.15701,-73.95086,2365.0,False,Vehicle/boat evacuation,1,True,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,True,False,06/23/2014,10:00 AM,POINT (-73.95086 44.15701)
NY-2014-WS-072,5,Search,05/27/2014,4:48 AM,2,M,21.0,NJ,US,Hiking,Lost,43.87365,-74.4698,2200.0,True,Assist/own power,2,False,Forest Preserve,Sargent Ponds Wild Forest,HAMILTON,INDIAN LAKE,True,False,05/27/2014,8:00 AM,POINT (-74.4698 43.87365)
NY-2013-WS-163,1,Recovery,08/19/2013,7:30 AM,1,M,43.0,NY,US,Despondent,Overdue,40.91529,-72.93799,107.0,False,Vehicle/boat evacuation,3,True,Other DEC Land,Rocky Point NRMA,SUFFOLK,BROOKHAVEN,False,False,08/20/2013,11:30 AM,POINT (-72.93799 40.91529)
NY-2014-WS-111,5,Search,07/01/2014,6:30 AM,1,M,52.0,NY,US,Hiking,Lost,44.15445,-73.72586,4000.0,True,Assist/own power,6,False,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,True,False,07/01/2014,11:12 AM,POINT (-73.72586 44.15445)
NY-2014-WS-209,8,Search,09/06/2014,4:35 AM,1,M,23.0,NY,US,Hiking,Lost,42.61535,-77.38109,1460.0,True,Assist/own power; Vehicle/boat evacuation,2,True,Wildlife Management Area,Hi Tor WMA,ONTARIO,NAPLES,False,False,09/06/2014,7:00 AM,POINT (-77.38109 42.61535)
NY-2013-WS-267,5,Search,11/18/2013,12:42 PM,1,M,70.0,NY,US,Hunting,Lost,43.78316,-73.74037,1166.0,True,Assist/own power,6,True,Forest Preserve,Pharaoh Lake Wilderness Area,WARREN,HORICON,True,False,11/18/2013,6:00 AM,POINT (-73.74037000000001 43.78316)
NY-2014-WS-162,9,Search,08/06/2014,7:00 AM,1,M,21.0,NY,US,Camping,Missing,42.22451,-78.69875,1784.0,False,,2,True,State Forests,McCarty Hill SF,CATTARAUGUS,GREAT VALLEY,False,False,08/06/2014,11:59 AM,POINT (-78.69875 42.22451)
NY-2013-WS-072,5,Search,06/23/2013,7:20 AM,2,F,11.0,NY,US,Hiking,Missing,44.29912,-74.36975,1608.0,True,Assist/own power,3,True,DEC Campground,Fish Creek Campground,FRANKLIN,SANTA CLARA,True,False,06/24/2013,9:00 AM,POINT (-74.36975 44.29912)
NY-2014-WS-023,5,Rescue,03/18/2014,1:46 AM,1,F,70.0,NY,US,Skiing,Injured,43.79023,-74.79264,1840.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Pigeon Lake Wilderness,HAMILTON,INLET,True,False,03/18/2014,3:30 AM,POINT (-74.79264 43.79023000000001)
NY-2014-WS-195,6,Search,08/27/2014,9:00 AM,4,F,6.0,NY,US,Hiking,Stranded,43.794,-74.78684,1998.0,True,Assist/own power,1,True,Forest Preserve,Pigeon Lake Wilderness,HAMILTON,INLET,True,False,08/28/2014,1:00 AM,POINT (-74.78684 43.794)
NY-2014-WS-007,4,Search,01/21/2014,1:15 AM,1,M,49.0,NY,US,Hiking,Illness,42.28328,-74.10789,2368.0,True,Assist/own power,3,True,Forest Preserve,Windham Blackhead Wilderness Area,GREENE,WINDHAM,False,True,01/21/2014,5:00 AM,POINT (-74.10789 42.28328)
NY-2014-WS-073,5,Rescue,05/29/2014,2:50 AM,1,M,21.0,NY,US,Hiking,Illness,44.17754,-74.322,1562.0,False,Vehicle/boat evacuation,2,True,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,True,False,05/29/2014,5:30 AM,POINT (-74.322 44.17754)
NY-2013-WS-140,5,Rescue,08/10/2013,6:00 AM,1,F,54.0,NY,US,Hiking,Injured,44.19939,-74.31391,1564.0,False,Assist/own power,2,False,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,True,False,08/10/2013,7:45 AM,POINT (-74.31391 44.19939)
NY-2015-WS-239,5,Rescue,08/29/2015,5:02 AM,1,F,77.0,NY,US,Hiking,Illness,44.16041,-73.85546,2220.0,True,Aircraft evacuation,3,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,08/29/2015,8:00 AM,POINT (-73.85546 44.16041)
NY-2015-WS-267,5,Rescue,09/18/2015,11:30 AM,1,F,24.0,NY,US,Hiking,Injured,44.18669,-74.01387,3500.0,True,Assist/own power; Carry out by foot,4,True,Forest Preserve,Eastern High Peaks,ESSEX,NORTH ELBA,True,False,09/18/2015,7:00 AM,POINT (-74.01387 44.18669)
NY-2013-WS-237,5,Search,10/10/2013,7:40 AM,2,F,67.0,NY,US,Hiking,Overdue,44.02581,-73.81925,2100.0,True,Assist/own power,2,True,Conservation Easement,Bloomingdale Easement,ESSEX,NORTH HUDSON,True,False,10/10/2013,10:00 AM,POINT (-73.81925 44.02581)
NY-2014-WS-130,5,Search,07/16/2014,5:25 AM,1,M,12.0,NY,US,Hiking,Lost,43.54943,-73.55607,1335.0,True,Assist/own power,5,True,Forest Preserve,Lake George WF,WASHINGTON,DRESDEN,True,False,07/16/2014,9:30 AM,POINT (-73.55607 43.54943)
NY-2015-WS-204,5,Recovery,08/09/2015,7:18 AM,3,M,68.0,NY,US,Aircraft,Overdue,44.40346,-74.19081,1656.0,True,,3,True,Private Land,Paul Smiths College Easement,FRANKLIN,HARRIETSTOWN,True,False,08/09/2015,8:30 AM,POINT (-74.19081 44.40346)
NY-2013-WS-202,5,Search,09/14/2013,1:34 AM,1,M,42.0,NY,US,Walking,Lost,42.95751,-74.38314,380.0,False,,3,True,Private Land,,HAMILTON,WELLS,True,False,09/14/2013,9:13 AM,POINT (-74.38314 42.95751)
NY-2016-WS-095,9,Search,05/25/2016,9:00 AM,1,F,20.0,NY,US,Hiking,Lost,42.24469,-79.57877,1239.0,True,Assist/own power,1,True,Private Land,,CHAUTAUQUA,CHAUTAUQUA,False,False,05/25/2016,11:55 AM,POINT (-79.57877 42.24469)
NY-2016-WS-087,9,Search,05/22/2016,10:11 AM,1,F,14.0,NY,US,Off road vehicle/ATV,Lost,42.13472,-78.20513,1847.0,True,Assist/own power,2,True,Private Land,none,ALLEGANY,CLARKSVILLE,False,False,05/23/2016,12:10 PM,POINT (-78.20513 42.13472)
NY-2013-WS-167,6,Search,08/21/2013,12:55 PM,1,M,70.0,NY,US,Walking,Lost,44.14783,-74.62821,1775.0,True,Assist/own power,8,True,Forest Preserve,Horseshoe Lake Wild Forest,ST LAWRENCE,PIERCEFIELD,True,False,08/21/2013,4:30 AM,POINT (-74.62821 44.147830000000006)
NY-2015-WS-098,7,Search,03/04/2015,6:42 AM,1,M,19.0,NY,US,Runaway,Missing,43.06353,-76.19949,401.0,False,Carry out by foot,4,True,Private Land,,ONONDAGA,GEDDES,False,False,06/28/2015,8:03 AM,POINT (-76.19949 43.06353)
NY-2015-WS-346,3,Search,12/18/2015,6:00 AM,1,F,47.0,NY,US,Hiking,Lost,42.01335,-74.3654,1964.0,True,Assist/own power,17,True,Forest Preserve,Slide Mountain Wilderness Area,ULSTER,SHANDAKEN,False,True,12/19/2015,12:00 PM,POINT (-74.3654 42.01335)
NY-2014-WS-172,5,Search,08/11/2014,2:40 AM,2,F,56.0,NY,US,Hiking,Lost,44.10118,-73.87904,997.0,False,Assist/own power,1,False,Forest Preserve,Wilcox Lake,SARATOGA,CORINTH,True,False,08/11/2014,5:00 AM,POINT (-73.87904 44.10118)
NY-2015-WS-054,6,Recovery,04/19/2015,12:56 PM,1,M,62.0,NY,US,Hiking,Overdue,43.73859,-74.91317,2336.0,True,Carry out by foot; Technical Rope,2,True,Forest Preserve,Fulton Chain Wild Forest,HERKIMER,WEBB,True,False,04/19/2015,7:30 AM,POINT (-74.91317 43.73859)
NY-2015-WS-179,5,Search,07/27/2015,11:00 AM,1,M,40.0,NY,US,Hiking,Overdue,43.23473,-73.72646,1120.0,True,Assist/own power,1,True,OPRHP State Land,Moreau State Park,SARATOGA,MOREAU,False,False,07/28/2015,1:15 AM,POINT (-73.72646 43.23473)
NY-2015-WS-242,5,Search,09/01/2015,6:10 AM,1,M,52.0,NY,US,Hiking,Lost,43.55881,-73.58478,740.0,True,Assist/own power,2,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,09/02/2015,12:00 PM,POINT (-73.58478 43.55881)
NY-2016-WS-064,5,Search,04/12/2016,12:40 PM,2,F,40.0,NY,US,Hiking,Lost,44.04585,-73.7966,2690.0,True,Assist/own power,1,True,Forest Preserve,Dix Mountain Wilderness,ESSEX,NORTH HUDSON,True,False,04/12/2016,6:15 AM,POINT (-73.7966 44.04585)
NY-2015-WS-151,5,Search,07/07/2015,3:59 AM,1,F,61.0,NY,US,Hiking,Lost,43.73705,-74.16692,1848.0,False,Assist/own power,2,True,Forest Preserve,Siamese Ponds Wilderness,WARREN,JOHNSBURG,True,False,07/07/2015,11:00 AM,POINT (-74.16692 43.73705)
NY-2015-WS-322,5,Rescue,11/03/2015,5:19 AM,3,F,25.0,NY,US,Hiking,Stranded,43.35501,-73.42323,1840.0,False,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,True,False,11/03/2015,9:00 AM,POINT (-73.42323 43.35501)
NY-2015-WS-165,5,Rescue,07/17/2015,6:22 AM,1,M,27.0,NY,US,Camping,Injured,44.00127,-74.74887,1736.0,False,Vehicle/boat evacuation,1,True,Forest Preserve,William C Whitney Wilderness,HAMILTON,LONG LAKE,True,False,07/17/2015,10:00 AM,POINT (-74.74887000000001 44.00127)
NY-2014-WS-246,4,Search,10/18/2014,2:20 AM,1,M,11.0,NY,US,Runaway,Missing,42.69616,-73.845,266.0,False,Vehicle/boat evacuation,3,True,Other DEC Land,Albany Pine Bush Preserve,ALBANY,ALBANY,False,False,10/18/2014,3:30 AM,POINT (-73.845 42.69616)
NY-2015-WS-005,5,Rescue,01/12/2015,2:53 AM,1,M,51.0,NY,US,Hiking,Illness,44.11492,-73.79874,3216.0,True,Assist/own power; Vehicle/boat evacuation,8,True,Forest Preserve,Dix Wilderness,ESSEX,KEENE,True,False,01/12/2015,10:00 AM,POINT (-73.79874 44.11492)
NY-2015-WS-148,5,Rescue,07/06/2015,12:10 PM,1,F,16.0,NY,US,Swimming,Injured,43.55305,-73.60201,415.0,False,Vehicle/boat evacuation,2,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,07/06/2015,1:45 AM,POINT (-73.60201 43.55305)
NY-2015-WS-255,5,Rescue,09/11/2015,3:02 AM,2,M,30.0,NY,US,Hiking,Injured,43.89492,-74.0841,3185.0,True,Assist/own power,4,False,Forest Preserve,Vanderwhacker Mountain Wild Forest,ESSEX,MINERVA,True,False,09/11/2015,9:00 AM,POINT (-74.0841 43.89492)
NY-2014-WS-188,5,Rescue,08/24/2014,11:45 AM,4,M,31.0,FL,US,Hiking,Lost,44.10798,-73.71605,1800.0,False,Assist/own power,2,False,Forest Preserve,Dix Wilderness,ESSEX,KEENE,True,False,08/24/2014,2:45 AM,POINT (-73.71605 44.10798)
NY-2016-WS-099,5,Rescue,05/30/2016,11:10 AM,1,F,82.0,NY,US,Fishing,Injured,44.35265,-73.86081,1259.0,True,Technical Rope,5,True,Forest Preserve,Whiteface Intensive Use,ESSEX,WILMINGTON,True,False,05/30/2016,2:41 AM,POINT (-73.86081000000001 44.35265)
NY-2016-WS-016,5,Rescue,01/31/2016,6:36 AM,1,M,40.0,NY,US,Snowmobile,Injured,43.76915,-74.71028,2057.0,True,Vehicle/boat evacuation,1,True,Forest Preserve,Moose River Plains wild forest,HAMILTON,INLET,True,False,01/31/2016,8:30 AM,POINT (-74.71028 43.76915)
NY-2015-WS-342,5,Search,12/07/2015,4:57 AM,2,F,27.0,NY,US,Hiking,Lost,44.15109,-73.75734,1821.0,True,Assist/own power,1,False,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,True,False,12/07/2015,6:20 AM,POINT (-73.75734 44.15109)
NY-2014-WS-175,9,Rescue,08/14/2014,10:35 AM,2,F,18.0,na,IL,Hiking,Stranded,42.2766,-79.55834,1100.0,True,Assist/own power; High Angle; Technical Rope,2,True,Private Land,none,CHAUTAUQUA,CHAUTAUQUA,False,False,08/15/2014,9:30 AM,POINT (-79.55834 42.2766)
NY-2014-WS-220,5,Rescue,09/18/2014,12:17 PM,1,F,59.0,NY,US,Hiking,Injured,43.42445,-73.7293,1040.0,False,Carry out by foot,2,True,Forest Preserve,Lake George Wild Forest,WARREN,LAKE GEORGE,True,False,09/18/2014,1:55 AM,POINT (-73.7293 43.42445)
NY-2016-WS-090,5,Rescue,05/23/2016,5:15 AM,1,F,47.0,NY,US,Hiking,Lost,44.13134,-73.84277,3850.0,True,Assist/own power,4,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,05/23/2016,10:30 AM,POINT (-73.84277 44.13134)
NY-2013-WS-149,5,Search,08/15/2013,9:24 AM,2,F,54.0,NY,US,Hiking,Lost,43.49858,-73.77216,745.0,True,Assist/own power,1,True,Other Municipal Land,Hackensack Mt (t/o Warrensburg),WARREN,WARRENSBURG,False,False,08/15/2013,9:59 AM,POINT (-73.77216 43.49858)
NY-2016-WS-049,5,Search,03/21/2016,7:10 AM,1,F,27.0,NY,US,Hiking,Stranded,43.59804,-73.56463,320.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Lake George Wildforest,WASHINGTON,DRESDEN,False,False,03/21/2016,9:30 AM,POINT (-73.56463 43.59804)
NY-2014-WS-096,5,Search,06/20/2014,3:00 AM,1,M,31.0,NY,US,Hiking,Lost,43.48227,-73.57604,1042.0,False,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,06/20/2014,6:45 AM,POINT (-73.57604 43.48227)
NY-2015-WS-121,3,Search,06/17/2015,5:00 AM,8,F,,NY,US,Camping,Lost,42.04389,-74.39555,3030.0,True,Assist/own power,2,True,Forest Preserve,Slide Mtn Wilderness,ULSTER,SHANDAKEN,False,True,06/17/2015,12:00 PM,POINT (-74.39555 42.04389)
NY-2015-WS-293,4,Rescue,10/10/2015,1:50 AM,1,F,52.0,NY,US,Hiking,Injured,42.21033,-74.03076,2400.0,True,Assist/own power,2,False,DEC Campground,North South Lake Campground,GREENE,HUNTER,False,True,10/10/2015,7:00 AM,POINT (-74.03076 42.21033)
NY-2014-WS-144,8,Search,07/26/2014,10:01 AM,1,M,45.0,NY,US,Walking,Missing,42.57086,-77.40215,1513.0,False,Assist/own power,3,True,Private Land,,STEUBEN,PRATTSBURGH,False,False,07/28/2014,5:38 AM,POINT (-77.40215 42.57086)
NY-2015-WS-051,5,Search,04/15/2015,12:20 PM,1,M,30.0,QC,CA,Hiking,Overdue,44.15347,-74.08117,1290.0,False,Assist/own power,8,False,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,True,False,04/15/2015,2:07 AM,POINT (-74.08117 44.15347)
NY-2015-WS-110,5,Rescue,06/09/2015,1:54 AM,1,F,76.0,NY,US,Hiking,Injured,44.18762,-73.97464,2410.0,True,Carry out by foot,6,True,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,06/09/2015,6:00 AM,POINT (-73.97464 44.18762)
NY-2014-WS-015,5,Search,02/25/2014,7:03 AM,1,M,53.0,NY,US,Climbing:Rock/Ice,Overdue,44.18825,-73.81697,1400.0,True,Assist/own power,2,False,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,True,False,03/25/2014,10:00 AM,POINT (-73.81697 44.18825)
NY-2015-WS-273,6,Search,09/23/2015,11:45 AM,1,M,54.0,NY,US,Despondent,Illness,43.01957,-74.9728,360.0,True,Assist/own power,2,True,Private Land,Private Land,HERKIMER,HERKIMER,False,False,09/24/2015,4:00 AM,POINT (-74.9728 43.01957)
NY-2015-WS-318,5,Rescue,10/30/2015,9:48 AM,1,M,59.0,NY,US,Off road vehicle/ATV,Injured,43.87324,-74.40245,3700.0,False,Assist/own power; Vehicle/boat evacuation,9,True,Forest Preserve,Blue Mt Wild Forest,HAMILTON,INDIAN LAKE,True,False,10/30/2015,2:00 AM,POINT (-74.40245 43.87324)
NY-2015-WS-198,5,Rescue,08/03/2015,8:44 AM,1,M,22.0,NY,US,Hiking,Illness,44.16077,-73.85539,2203.0,False,Carry out by foot; Vehicle/boat evacuation,4,True,Forest Preserve,Eastern High Peaks,ESSEX,KEENE,True,False,08/04/2015,3:20 AM,POINT (-73.85539 44.16077)
NY-2016-WS-067,5,Search,04/16/2016,8:10 AM,1,M,22.0,AL,US,Hiking,Lost,43.89666,-74.0875,3119.0,True,Assist/own power,1,True,Forest Preserve,Vanderwhacker Mountain Wild Forest,ESSEX,MINERVA,True,False,04/16/2016,11:59 AM,POINT (-74.0875 43.89666)
NY-2015-WS-009,5,Rescue,01/19/2015,3:00 AM,1,M,17.0,NY,US,Hiking,Injured,43.86822,-74.40926,3200.0,False,Carry out by foot; Technical Rope,5,True,Forest Preserve,Blue Mountain Wild Forest,HAMILTON,INDIAN LAKE,True,False,01/19/2015,6:15 AM,POINT (-74.40926 43.86822)
NY-2014-WS-121,4,Rescue,07/06/2014,12:45 PM,1,F,23.0,NY,US,Hiking,Injured,42.19129,-74.07047,1489.0,False,Carry out by foot,6,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,07/06/2014,1:15 AM,POINT (-74.07047 42.19129)
NY-2014-WS-138,5,Search,07/23/2014,4:06 AM,4,M,8.0,NJ,US,Hiking,Lost,43.40078,-73.74839,1060.0,True,Assist/own power; Carry out by foot,3,False,Other Municipal Land,Berry Pond Preserve/ Lake George Rec Area,WARREN,LAKE GEORGE,True,False,07/23/2014,6:00 AM,POINT (-73.74839 43.40078)
NY-2015-WS-143,5,Search,07/04/2015,11:34 AM,2,M,79.0,NY,US,Hiking,Lost,43.73128,-74.27841,1685.0,True,Assist/own power,2,False,Forest Preserve,Siamese Ponds Wilderness,HAMILTON,INDIAN LAKE,True,False,07/05/2015,6:00 AM,POINT (-74.27841 43.73128)
NY-2016-WS-044,5,Search,03/16/2016,9:20 AM,1,M,26.0,ON,CA,Hiking,Lost,44.54016,-74.49753,2140.0,True,Assist/own power,9,True,Forest Preserve,DeBar Mountain Wild Forest,FRANKLIN,WAVERLY,True,False,03/16/2016,11:59 AM,POINT (-74.49753 44.54016)
NY-2015-WS-215,5,Search,08/15/2015,8:41 AM,3,M,23.0,NY,US,Hiking,Overdue,43.58107,-73.61619,1200.0,True,Assist/own power,4,True,State Forests,Tongue Mountain Range,WARREN,BOLTON,True,False,08/16/2015,6:00 AM,POINT (-73.61619 43.58107)
NY-2013-WS-199,5,Search,09/12/2013,2:00 AM,1,M,46.0,MA,US,Despondent,Missing,44.1268,-73.72988,1760.0,True,Carry out by foot,20,True,Forest Preserve,Dix Wilderness,ESSEX,KEENE,True,False,10/14/2013,5:30 AM,POINT (-73.72988 44.1268)
NY-2013-WS-107,8,Search,07/21/2013,2:45 AM,1,M,11.0,NY,US,Runaway,Missing,42.19707,-77.40633,1074.0,True,Vehicle/boat evacuation,1,True,Private Land,Cameron State Forest,STEUBEN,CAMERON,False,False,07/21/2013,3:58 AM,POINT (-77.40633 42.19707)
NY-2014-WS-272,6,Search,11/19/2014,5:15 AM,1,M,50.0,NY,US,Hunting,Lost,44.87655,-75.14033,250.0,True,Vehicle/boat evacuation,2,True,OPRHP State Land,Coles Creek State Park,ST LAWRENCE,WADDINGTON,False,False,11/19/2014,8:00 AM,POINT (-75.14033 44.87655)
NY-2015-WS-040,5,Search,03/31/2015,10:40 AM,1,M,64.0,NY,US,Despondent,Missing,43.80022,-74.22941,1560.0,True,Swiftwater,9,True,Private Land,Private Land above Hudson River Gorge,HAMILTON,INDIAN LAKE,True,False,04/01/2015,11:30 AM,POINT (-74.22941000000002 43.80022)
NY-2015-WS-081,8,Search,05/21/2015,11:30 AM,1,M,55.0,ME,US,Hiking,Overdue,42.81178,-77.18379,1087.0,True,Assist/own power,3,True,Private Land,,ONTARIO,GORHAM,False,False,05/22/2015,7:00 AM,POINT (-77.18379 42.81178)
NY-2014-WS-159,5,Search,08/05/2014,5:55 AM,3,M,71.0,MD,US,Hiking,Lost,43.50107,-73.76803,780.0,True,Assist/own power,2,False,Other Municipal Land,Hackensack Mountain (Town Property),WARREN,WARRENSBURG,True,False,08/05/2014,8:00 AM,POINT (-73.76803 43.50107)
NY-2014-WS-115,8,Rescue,07/02/2014,7:00 AM,2,M,14.0,AL,US,Hiking,Overdue,42.71987,-77.61382,910.0,True,Vehicle/boat evacuation,2,True,State Forests,Hem-Can SF,ONTARIO,CANADICE,False,False,07/02/2014,11:00 AM,POINT (-77.61382 42.71987)
NY-2013-WS-213,5,Search,09/21/2013,1:50 AM,1,M,45.0,NY,US,Fishing,Overdue,44.643,-74.20234,1464.0,True,Carry out by foot,5,True,Forest Preserve,Debar WIl;d Forest,FRANKLIN,DUANE,True,False,09/21/2013,10:00 AM,POINT (-74.20234 44.643)
NY-2015-WS-123,5,Rescue,06/19/2015,12:00 PM,1,M,51.0,MI,US,Hiking,Injured,44.36604,-73.84131,1125.0,True,Technical Rope,1,True,Forest Preserve,Wilmington Wild Forest,ESSEX,WILMINGTON,True,False,06/19/2015,6:00 AM,POINT (-73.84131 44.36604)
NY-2015-WS-104,5,Rescue,06/03/2015,12:58 PM,1,M,15.0,NY,US,Hiking,Lost,43.70904,-74.3506,2075.0,True,Assist/own power,7,True,Forest Preserve,Jessup River Wild Forest,HAMILTON,INDIAN LAKE,True,False,06/03/2015,4:00 AM,POINT (-74.3506 43.70904000000001)
NY-2013-WS-172,5,Search,08/23/2013,9:00 AM,1,F,54.0,NY,US,Hiking,Lost,44.16264,-73.95151,2691.0,True,Assist/own power; Vehicle/boat evacuation,2,True,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,True,False,08/23/2013,10:51 AM,POINT (-73.95151 44.16264)
NY-2013-WS-279,5,Recovery,11/26/2013,11:48 AM,1,M,62.0,NY,US,Hunting,Overdue,43.55556,-74.45661,1750.0,True,Vehicle/boat evacuation,4,True,Conservation Easement,Lake Pleasant,HAMILTON,LAKE PLEASANT,True,False,11/26/2013,4:00 AM,POINT (-74.45661 43.55556)
NY-2014-WS-019,6,Rescue,03/10/2014,1:53 AM,1,F,30.0,NY,US,Hiking,Injured,43.44165,-74.54527,2322.0,True,Carry out by foot,6,True,Forest Preserve,Fulton Chain Mt Range,HERKIMER,WEBB,True,False,03/10/2014,8:45 AM,POINT (-74.54527 43.44165)
NY-2014-WS-202,5,Rescue,09/02/2014,7:14 AM,1,M,31.0,NY,US,Boating,Stranded,44.6596,-73.4015,95.0,False,Vehicle/boat evacuation,2,True,Other DEC Land,Lake Champlain,CLINTON,PLATTSBURGH,False,False,09/02/2014,9:00 AM,POINT (-73.4015 44.6596)
NY-2014-WS-254,3,Search,10/26/2014,8:00 AM,1,M,52.0,NY,US,Hunting,Overdue,41.19567,-74.68812,2198.0,True,Assist/own power,4,True,Forest Preserve,Willwemoc Wild Forest,SULLIVAN,NEVERSINK,False,True,10/26/2014,10:00 AM,POINT (-74.68812 41.19567)
NY-2013-WS-186,5,Search,09/03/2013,12:00 PM,1,F,49.0,NY,US,Hiking,Lost,43.58657,-73.69151,1665.0,True,Assist/own power,2,False,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,False,False,09/03/2013,10:00 AM,POINT (-73.69151 43.58657)
NY-2015-WS-063,5,Search,04/30/2015,6:50 AM,2,F,14.0,NY,US,Walking,Lost,44.27481,-74.01889,1780.0,True,Assist/own power,2,False,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,04/30/2015,9:15 AM,POINT (-74.01889 44.27481000000001)
NY-2013-WS-234,6,Search,10/08/2013,8:03 AM,1,F,,NY,US,Hiking,Lost,43.74312,-74.90567,2231.0,True,Assist/own power,2,True,Forest Preserve,Fulton Chain Wildforest,HERKIMER,WEBB,True,False,10/08/2013,11:17 AM,POINT (-74.90567 43.74312)
NY-2013-WS-120,5,Rescue,07/30/2013,4:43 AM,1,F,28.0,NJ,US,Hiking,Injured,44.0823,-73.7865,4800.0,False,Aircraft evacuation; Technical Rope,9,True,Forest Preserve,Dix Mountain Wilderness,ESSEX,KEENE,True,False,07/31/2013,12:00 PM,POINT (-73.7865 44.0823)
NY-2013-WS-111,4,Search,07/24/2013,7:30 AM,2,F,25.0,NY,US,Hiking,Lost,42.2197,-74.04064,2928.0,True,Assist/own power,2,True,Forest Preserve,Windham Blackhead Range Wilderness Area,GREENE,HUNTER,False,True,07/24/2013,10:00 AM,POINT (-74.04064 42.2197)
