Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Polio,,National,United States,2017-18,95.1,,,,,
Polio,,States,Rhode Island,2017-18,96.3,11025.0,100.0,*.‡.§,,Census
Polio,,States,South Carolina,2017-18,97.0,58458.0,27.0,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2017-18,96.5,12125.0,99.9,,,Census
Polio,,States,Tennessee,2017-18,96.7,78743.0,100.0,*.§,,Census
Polio,,States,Texas,2017-18,96.9,387981.0,99.4,‡.§,,Census
Polio,,National,U.S. Median,2017-18,94.4,,,,,
Polio,,States,Utah,2017-18,93.5,48827.0,100.0,*,,Census
Polio,,States,Vermont,2017-18,94.1,6255.0,100.0,*,,Census
Polio,,States,Virginia,2017-18,93.5,100581.0,4.4,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2017-18,89.9,85118.0,96.9,§,,Census
Polio,,States,West Virginia,2017-18,98.2,19519.0,79.3,¶,,Voluntary response
Polio,,States,Wisconsin,2017-18,92.4,66178.0,2.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2017-18,,,,,,Not conducted 
Polio,,States,Alabama,2018-19,90.6,77739.0,100.0,≥.*,,Census
Polio,,States,Arizona,2018-19,93.2,79981.0,100.0,*,,Census
Polio,,States,Arkansas,2018-19,93.6,39257.0,95.4,‡,,Census (public). voluntary response (private)
Polio,,States,California,2018-19,96.5,568947.0,97.7,‡,,Census
Polio,,States,Colorado,2018-19,87.2,64191.0,100.0,*,,Census
Polio,,States,Connecticut,2018-19,96.0,38230.0,100.0,*,,Census
Polio,,States,Delaware,2018-19,98.1,10798.0,9.5,,,Stratified 2-stage cluster sample
Polio,,States,Florida,2018-19,93.8,224641.0,100.0,≥.*.§,,Census
Polio,,States,Georgia,2018-19,93.6,131275.0,100.0,≥.*,,Census
Polio,,States,Hawaii,2018-19,92.8,16051.0,6.7,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2018-19,89.1,22995.0,99.0,,,Census
Polio,,States,Illinois,2018-19,94.6,143876.0,100.0,*,,Census
Polio,,States,Indiana,2018-19,91.3,82324.0,96.4,,,Census
Polio,,States,Iowa,2018-19,93.3,40624.0,100.0,≥.*,,Census
Polio,,States,Kansas,2018-19,89.3,37838.0,23.1,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2018-19,94.1,55587.0,99.0,‡.§,,Census
Polio,,States,Louisiana,2018-19,98.4,56203.0,100.0,*,,Census
Polio,,States,Maine,2018-19,94.5,13419.0,95.9,,,Census
Polio,,States,Maryland,2018-19,97.9,71431.0,100.0,‡,,Census
Polio,,States,Massachusetts,2018-19,96.9,65279.0,100.0,*.‡,,Census
Polio,,States,Michigan,2018-19,95.2,118632.0,100.0,*,,Census
Polio,,States,Minnesota,2018-19,92.8,70085.0,98.1,§,,Census
Polio,,States,Mississippi,2018-19,99.2,37775.0,100.0,≥.*,,Census
Polio,,States,Missouri,2018-19,95.0,72687.0,100.0,*,,Census
Polio,,States,Montana,2018-19,93.7,12480.0,100.0,*,,Census
Polio,,States,Nebraska,2018-19,97.5,26925.0,98.6,‡.‡‡,,Census
Polio,,States,Nevada,2018-19,95.4,37971.0,4.8,,,Stratified 2-stage cluster sample
Polio,,States,New Hampshire,2018-19,91.8,12421.0,100.0,≥,,Census
Polio,,States,New Jersey,2018-19,95.0,109161.0,100.0,≥.*,,Census
Polio,,States,New Mexico,2018-19,96.1,25269.0,99.6,,,Census
Polio,,States,New York,2018-19,96.8,220495.0,100.0,*,,Census
Polio,,States,North Carolina,2018-19,93.3,124343.0,90.9,‡.§,,Census (public). voluntary response (private)
Polio,,States,North Dakota,2018-19,93.8,10382.0,99.4,,,Census
Polio,,States,Ohio,2018-19,92.0,139679.0,94.9,,,Census (public). voluntary response (private)
Polio,,States,Oklahoma,2018-19,93.0,54806.0,92.1,§,,Census (public). voluntary response (private)
Polio,,States,Oregon,2018-19,92.7,45870.0,100.0,*.‡,,Census
Polio,,States,Pennsylvania,2018-19,96.2,143560.0,93.3,,,Census (public). voluntary response (private)
Polio,,National,United States,2018-19,94.7,,,,,
Polio,,States,Rhode Island,2018-19,97.6,10964.0,100.0,*.‡.§,,Census
Polio,,States,South Carolina,2018-19,95.0,58442.0,27.0,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2018-19,95.9,12062.0,99.9,,,Census
Polio,,States,Tennessee,2018-19,96.2,78630.0,100.0,*.§,,Census
Polio,,States,Texas,2018-19,96.9,390034.0,99.4,‡.§,,Census
Polio,,National,U.S. Median,2018-19,94.1,,,,,
Polio,,States,Utah,2018-19,92.6,50179.0,100.0,*,,Census
Polio,,States,Vermont,2018-19,92.5,6126.0,100.0,*,,Census
Polio,,States,Virginia,2018-19,93.5,100394.0,4.4,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2018-19,90.2,87510.0,96.9,§,,Census
Polio,,States,West Virginia,2018-19,98.8,19442.0,79.3,¶,,Voluntary response
Polio,,States,Wisconsin,2018-19,92.3,66344.0,2.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2018-19,95.3,7734.0,100.0,*,,Census
Polio,,States,Alabama,2019-20,86.6,59477.0,94.9,≥,,Census
Polio,,States,Alaska,2019-20,,10381.0,82.7,§,,Voluntary response
Polio,,States,Arizona,2019-20,93.1,83976.0,98.7,,,Census (public). voluntary response (private)
Polio,,States,Arkansas,2019-20,93.4,39510.0,96.2,‡,,Census (public). voluntary response (private)
Polio,,States,California,2019-20,96.6,566155.0,97.9,‡,,Census
Polio,,States,Colorado,2019-20,90.6,69088.0,98.2,,,Census
Polio,,States,Connecticut,2019-20,96.3,38888.0,100.0,*,,Census
Polio,,States,Delaware,2019-20,,,,,,Not Conducted
Polio,,States,District of Columbia,2019-20,,,,,,Not Conducted
Polio,,States,Florida,2019-20,93.5,228298.0,100.0,≥.*.§,,Census
Polio,,States,Georgia,2019-20,93.1,130102.0,100.0,≥.*,,Census
Polio,,States,Hawaii,2019-20,91.6,15695.0,8.9,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2019-20,89.1,23301.0,98.5,,,Census
Polio,,States,Illinois,2019-20,96.5,145891.0,100.0,*,,Census
Polio,,States,Indiana,2019-20,90.4,88253.0,65.7,,,Voluntary response
Polio,,States,Iowa,2019-20,93.2,40812.0,100.0,≥.*,,Census
Polio,,States,Kansas,2019-20,93.7,37865.0,34.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2019-20,94.1,59233.0,92.9,‡.§,,Census
Polio,,States,Louisiana,2019-20,98.0,59685.0,100.0,*,,Census
Polio,,States,Maine,2019-20,94.2,13450.0,99.6,,,Census 
Polio,,States,Maryland,2019-20,98.4,72443.0,98.3,‡,,Census (public). voluntary response (private)
Polio,,States,Massachusetts,2019-20,97.3,66756.0,100.0,*.‡,,Census
Polio,,States,Michigan,2019-20,95.3,120565.0,100.0,*,,Census
Polio,,States,Minnesota,2019-20,92.8,71223.0,98.7,§,,Census
Polio,,States,Mississippi,2019-20,99.1,37870.0,100.0,≥.*,,Census
Polio,,States,Missouri,2019-20,94.9,72324.0,100.0,*,,Census
Polio,,States,Montana,2019-20,93.8,12501.0,100.0,*,,Census
Polio,,States,Nebraska,2019-20,97.4,26893.0,96.7,‡.‡‡,,Census
Polio,,States,Nevada,2019-20,95.0,37724.0,99.9,,,Census
Polio,,States,New Hampshire,2019-20,91.5,12447.0,100.0,≥.*,,Census
Polio,,States,New Jersey,2019-20,95.9,107900.0,100.0,≥.*,,Census
Polio,,States,New Mexico,2019-20,96.9,23087.0,100.0,*,,Census
Polio,,States,New York,2019-20,97.2,234165.0,99.9,,,Census
Polio,,States,North Carolina,2019-20,95.5,124548.0,97.8,‡.§,,Census
Polio,,States,North Dakota,2019-20,94.6,10587.0,99.5,,,Census
Polio,,States,Ohio,2019-20,92.7,139103.0,98.8,,,Census
Polio,,States,Oklahoma,2019-20,94.1,55348.0,85.6,§,,Voluntary response
Polio,,States,Oregon,2019-20,92.8,45959.0,100.0,*.‡,,Census
Polio,,States,Pennsylvania,2019-20,96.5,140197.0,98.8,,,Census
Polio,,National,United States,2019-20,95.0,,,,,
Polio,,States,Rhode Island,2019-20,97.5,11219.0,98.5,*.‡.§,,Census
Polio,,States,South Carolina,2019-20,95.4,65938.0,27.5,†,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2019-20,96.0,12367.0,99.8,,,Census
Polio,,States,Tennessee,2019-20,96.5,80595.0,100.0,*.§,,Census
Polio,,States,Texas,2019-20,96.8,398680.0,99.6,‡.§,,Census
Polio,,National,U.S. Median,2019-20,94.4,,,,,
Polio,,States,Utah,2019-20,92.5,49208.0,100.0,*,,Census
Polio,,States,Vermont,2019-20,94.1,6293.0,100.0,*,,Census
Polio,,States,Virginia,2019-20,92.7,99399.0,1.2,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2019-20,92.8,87757.0,91.9,§,,Census
Polio,,States,West Virginia,2019-20,99.0,17114.0,49.6,¶,,Voluntary response
Polio,,States,Wisconsin,2019-20,93.7,67391.0,2.6,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2019-20,94.7,7913.0,100.0,*,,Census
Exemption,Medical Exemption,States,Alabama,2009-10,0.1,75358.0,,¶,91.0,Census
Exemption,Medical Exemption,States,Alaska,2009-10,1.7,9641.0,,,161.0,Voluntary response
Exemption,Medical Exemption,States,Arizona,2009-10,0.2,89287.0,,,185.0,Census
Exemption,Medical Exemption,States,Arkansas,2009-10,0.1,34733.0,,,28.0,Census
Exemption,Medical Exemption,States,California,2009-10,0.2,507191.0,,,998.0,Census
Exemption,Medical Exemption,States,Colorado,2009-10,,,,,,Not conducted
Exemption,Medical Exemption,States,Connecticut,2009-10,0.2,46158.0,,,108.0,Census
Exemption,Medical Exemption,States,Delaware,2009-10,0.2,11327.0,,,22.0,Random sample
Exemption,Medical Exemption,States,District of Columbia,2009-10,0.8,6092.0,,,46.0,Census
Exemption,Medical Exemption,States,Florida,2009-10,0.3,218630.0,,,697.0,Census
Exemption,Medical Exemption,States,Georgia,2009-10,0.1,141949.0,,,87.0,Random sample
Exemption,Medical Exemption,States,Hawaii,2009-10,0.1,18427.0,,,16.0,Random sample
Exemption,Medical Exemption,States,Idaho,2009-10,0.3,22624.0,,,66.0,Census
Exemption,Medical Exemption,States,Illinois,2009-10,,165845.0,,§,,Census
Exemption,Medical Exemption,States,Indiana,2009-10,0.3,84390.0,,,236.0,Census
Exemption,Medical Exemption,States,Iowa,2009-10,0.5,42698.0,,,218.0,Census
Exemption,Medical Exemption,States,Kansas,2009-10,0.2,39073.0,,,89.0,Census
Exemption,Medical Exemption,States,Kentucky,2009-10,0.3,56526.0,,,170.0,Census
Exemption,Medical Exemption,States,Louisiana,2009-10,0.3,53846.0,,,151.0,Census
Exemption,Medical Exemption,States,Maine,2009-10,0.3,14162.0,,,48.0,Voluntary response
Exemption,Medical Exemption,States,Maryland,2009-10,0.3,75061.0,,,236.0,Voluntary response
Exemption,Medical Exemption,States,Massachusetts,2009-10,0.4,74476.0,,,298.0,Census
Exemption,Medical Exemption,States,Michigan,2009-10,0.7,129810.0,,,858.0,Census
Exemption,Medical Exemption,States,Minnesota,2009-10,,70653.0,,,,Not conducted
Exemption,Medical Exemption,States,Mississippi,2009-10,0.1,46922.0,,<,12.0,Census
Exemption,Medical Exemption,States,Missouri,2009-10,,75958.0,,§,,Random sample
Exemption,Medical Exemption,States,Montana,2009-10,1.0,12335.0,,,118.0,Census
Exemption,Medical Exemption,States,Nebraska,2009-10,1.0,29607.0,,,274.0,Census
Exemption,Medical Exemption,States,Nevada,2009-10,1.0,35209.0,,,357.0,Random sample
Exemption,Medical Exemption,States,New Hampshire,2009-10,,,,,,Not conducted
Exemption,Medical Exemption,States,New Jersey,2009-10,0.1,118347.0,,,167.0,Census
Exemption,Medical Exemption,States,New Mexico,2009-10,,26318.0,,††,,Random sample
Exemption,Medical Exemption,States,New York,2009-10,0.1,229273.0,,,309.0,Census
Exemption,Medical Exemption,States,North Carolina,2009-10,0.1,116087.0,,,158.0,Census
Exemption,Medical Exemption,States,North Dakota,2009-10,,8323.0,,††,,Random sample
Exemption,Medical Exemption,States,Ohio,2009-10,0.2,131137.0,,,284.0,Census
Exemption,Medical Exemption,States,Oklahoma,2009-10,0.2,51128.0,,,119.0,Voluntary response
Exemption,Medical Exemption,States,Oregon,2009-10,0.2,44676.0,,,86.0,Census
Exemption,Medical Exemption,States,Pennsylvania,2009-10,1.2,149656.0,,,1777.0,Census
Exemption,Medical Exemption,National,United States,2009-10,0.3,,,,,
Exemption,Medical Exemption,States,Rhode Island,2009-10,0.3,11818.0,,,34.0,Random sample
Exemption,Medical Exemption,States,South Carolina,2009-10,0.3,53725.0,,,147.0,Random sample
Exemption,Medical Exemption,States,South Dakota,2009-10,0.3,11499.0,,,38.0,Census
Exemption,Medical Exemption,States,Tennessee,2009-10,,90811.0,,††,,Voluntary response
Exemption,Medical Exemption,States,Texas,2009-10,,381425.0,,§,,Census
Exemption,Medical Exemption,National,U.S. Median,2009-10,0.3,,,,,
Exemption,Medical Exemption,States,Utah,2009-10,0.2,49957.0,,,89.0,Census
Exemption,Medical Exemption,States,Vermont,2009-10,0.5,6713.0,,,35.0,Census
Exemption,Medical Exemption,States,Virginia,2009-10,0.2,100891.0,,,159.0,Random sample
Exemption,Medical Exemption,States,Washington,2009-10,0.4,81511.0,,,331.0,Census
Exemption,Medical Exemption,States,West Virginia,2009-10,1.3,22730.0,,,303.0,Voluntary response
Exemption,Medical Exemption,States,Wisconsin,2009-10,0.6,61095.0,,,391.0,Random sample
Exemption,Medical Exemption,States,Wyoming,2009-10,,,,,,Not conducted
Exemption,Medical Exemption,States,Alabama,2010-11,,,,,,
Exemption,Medical Exemption,States,Alaska,2010-11,,,,,,
Exemption,Medical Exemption,States,Arizona,2010-11,,,,,,
Exemption,Medical Exemption,States,Arkansas,2010-11,,,,,,
Exemption,Medical Exemption,States,California,2010-11,,,,,,
Exemption,Medical Exemption,States,Colorado,2010-11,,,,,,
Exemption,Medical Exemption,States,Connecticut,2010-11,,,,,,
Exemption,Medical Exemption,States,Delaware,2010-11,,,,,,
Exemption,Medical Exemption,States,District of Columbia,2010-11,,,,,,
Exemption,Medical Exemption,States,Florida,2010-11,,,,,,
Exemption,Medical Exemption,States,Georgia,2010-11,,,,,,
Exemption,Medical Exemption,States,Hawaii,2010-11,,,,,,
Exemption,Medical Exemption,States,Idaho,2010-11,,,,,,
Exemption,Medical Exemption,States,Illinois,2010-11,,,,,,
Exemption,Medical Exemption,States,Indiana,2010-11,,,,,,
Exemption,Medical Exemption,States,Iowa,2010-11,,,,,,
Exemption,Medical Exemption,States,Kansas,2010-11,,,,,,
Exemption,Medical Exemption,States,Kentucky,2010-11,,,,,,
Exemption,Medical Exemption,States,Louisiana,2010-11,,,,,,
Exemption,Medical Exemption,States,Maine,2010-11,,,,,,
Exemption,Medical Exemption,States,Maryland,2010-11,,,,,,
Exemption,Medical Exemption,States,Massachusetts,2010-11,,,,,,
Exemption,Medical Exemption,States,Michigan,2010-11,,,,,,
Exemption,Medical Exemption,States,Minnesota,2010-11,,,,,,
Exemption,Medical Exemption,States,Mississippi,2010-11,,,,,,
Exemption,Medical Exemption,States,Missouri,2010-11,,,,,,
Exemption,Medical Exemption,States,Montana,2010-11,,,,,,
Exemption,Medical Exemption,States,Nebraska,2010-11,,,,,,
Exemption,Medical Exemption,States,Nevada,2010-11,,,,,,
Exemption,Medical Exemption,States,New Hampshire,2010-11,,,,,,
Exemption,Medical Exemption,States,New Jersey,2010-11,,,,,,
Exemption,Medical Exemption,States,New Mexico,2010-11,,,,,,
Exemption,Medical Exemption,States,New York,2010-11,,,,,,
Exemption,Medical Exemption,States,North Carolina,2010-11,,,,,,
Exemption,Medical Exemption,States,North Dakota,2010-11,,,,,,
Exemption,Medical Exemption,States,Ohio,2010-11,,,,,,
Exemption,Medical Exemption,States,Oklahoma,2010-11,,,,,,
Exemption,Medical Exemption,States,Oregon,2010-11,,,,,,
Exemption,Medical Exemption,States,Pennsylvania,2010-11,,,,,,
Exemption,Medical Exemption,States,Rhode Island,2010-11,,,,,,
Exemption,Medical Exemption,States,South Carolina,2010-11,,,,,,
Exemption,Medical Exemption,States,South Dakota,2010-11,,,,,,
Exemption,Medical Exemption,States,Tennessee,2010-11,,,,,,
Exemption,Medical Exemption,States,Texas,2010-11,,,,,,
Exemption,Medical Exemption,National,U.S. Median,2010-11,,,,,,
Exemption,Medical Exemption,States,Utah,2010-11,,,,,,
Exemption,Medical Exemption,States,Vermont,2010-11,,,,,,
Exemption,Medical Exemption,States,Virginia,2010-11,,,,,,
Exemption,Medical Exemption,States,Washington,2010-11,,,,,,
Exemption,Medical Exemption,States,West Virginia,2010-11,,,,,,
Exemption,Medical Exemption,States,Wisconsin,2010-11,,,,,,
Exemption,Medical Exemption,States,Wyoming,2010-11,,,,,,
Exemption,Medical Exemption,States,Alabama,2011-12,0.1,73190.0,,¶,109.0,Census
Exemption,Medical Exemption,States,Alaska,2011-12,1.3,10286.0,,,10.0,Non-random Cluster Sample
Exemption,Medical Exemption,States,Arizona,2011-12,0.3,88293.0,,,239.0,Census
Exemption,Medical Exemption,States,Arkansas,2011-12,0.1,38754.0,,,20.0,Census
Exemption,Medical Exemption,States,California,2011-12,0.2,542544.0,,,871.0,Census
Exemption,Medical Exemption,States,Colorado,2011-12,,70142.0,,**,,Simple Random Sample
Exemption,Medical Exemption,States,Connecticut,2011-12,0.3,45695.0,,,137.0,Census
Exemption,Medical Exemption,States,Delaware,2011-12,0.2,11327.0,,,1.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Florida,2011-12,0.3,225532.0,,,724.0,Census
Exemption,Medical Exemption,States,Georgia,2011-12,0.1,143065.0,,,2.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Hawaii,2011-12,0.1,19443.0,,,2.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Idaho,2011-12,0.3,22762.0,,,61.0,Census
Exemption,Medical Exemption,States,Indiana,2011-12,0.2,83416.0,,,137.0,Voluntary Response
Exemption,Medical Exemption,States,Iowa,2011-12,0.5,40978.0,,,195.0,Census
Exemption,Medical Exemption,States,Kansas,2011-12,0.3,38402.0,,,130.0,Census
Exemption,Medical Exemption,States,Kentucky,2011-12,0.2,58185.0,,,104.0,Census
Exemption,Medical Exemption,States,Louisiana,2011-12,0.2,69013.0,,,166.0,Census
Exemption,Medical Exemption,States,Maine,2011-12,0.4,13829.0,,,47.0,Census
Exemption,Medical Exemption,States,Maryland,2011-12,0.3,72957.0,,,161.0,Voluntary Response
Exemption,Medical Exemption,States,Massachusetts,2011-12,0.4,79551.0,,,325.0,Census
Exemption,Medical Exemption,States,Michigan,2011-12,0.6,124962.0,,,767.0,Census
Exemption,Medical Exemption,States,Mississippi,2011-12,0.1,44912.0,,<,16.0,Census
Exemption,Medical Exemption,States,Montana,2011-12,0.4,12128.0,,,52.0,Census
Exemption,Medical Exemption,States,Nebraska,2011-12,0.5,26715.0,,,126.0,Census
Exemption,Medical Exemption,States,Nevada,2011-12,0.2,36557.0,,,4.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,New Hampshire,2011-12,0.3,13022.0,,,34.0,Census
Exemption,Medical Exemption,States,New Jersey,2011-12,0.2,118669.0,,,226.0,Census
Exemption,Medical Exemption,States,New Mexico,2011-12,0.1,29159.0,,<,0.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,New York,2011-12,0.1,236016.0,,,331.0,Census
Exemption,Medical Exemption,States,North Carolina,2011-12,0.2,128854.0,,,186.0,Census
Exemption,Medical Exemption,States,North Dakota,2011-12,0.1,8412.0,,<,0.0,Convenient 
Exemption,Medical Exemption,States,Ohio,2011-12,0.2,146144.0,,,275.0,Convenient 
Exemption,Medical Exemption,States,Oklahoma,2011-12,0.2,52987.0,,,74.0,Census
Exemption,Medical Exemption,States,Oregon,2011-12,0.2,45855.0,,,80.0,Census
Exemption,Medical Exemption,States,Pennsylvania,2011-12,0.4,148042.0,,,598.0,Census
Exemption,Medical Exemption,National,United States,2011-12,0.2,,,,,
Exemption,Medical Exemption,States,Rhode Island,2011-12,0.3,12552.0,,,5.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,South Carolina,2011-12,0.1,59307.0,,,5.0,1-stage Cluster Sample
Exemption,Medical Exemption,States,South Dakota,2011-12,0.2,12127.0,,,30.0,Census
Exemption,Medical Exemption,States,Tennessee,2011-12,0.2,83950.0,,,153.0,Census
Exemption,Medical Exemption,National,U.S. Median,2011-12,0.2,,,,,
Exemption,Medical Exemption,States,Utah,2011-12,0.1,53800.0,,,79.0,Census
Exemption,Medical Exemption,States,Vermont,2011-12,0.3,6548.0,,,21.0,Census
Exemption,Medical Exemption,States,Virginia,2011-12,0.3,101121.0,,,15.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Washington,2011-12,0.5,85134.0,,,376.0,Voluntary Response
Exemption,Medical Exemption,States,West Virginia,2011-12,0.2,22449.0,,,44.0,Convenient 
Exemption,Medical Exemption,States,Wisconsin,2011-12,0.4,70672.0,,,7.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Wyoming,2011-12,,,,,,Not conducted
Exemption,Medical Exemption,States,Alabama,2012-13,0.1,72929.0,,¶,64.0,Census
Exemption,Medical Exemption,States,Alaska,2012-13,1.6,10319.0,,,162.0,Census
Exemption,Medical Exemption,States,Arizona,2012-13,0.3,90054.0,,,315.0,Census
Exemption,Medical Exemption,States,Arkansas,2012-13,0.1,43212.0,,<,17.0,Census
Exemption,Medical Exemption,States,California,2012-13,0.2,535523.0,,,923.0,Census
Exemption,Medical Exemption,States,Colorado,2012-13,0.3,70657.0,,,191.0,Simple Random Sample
Exemption,Medical Exemption,States,Connecticut,2012-13,0.3,41604.0,,,124.0,Census
Exemption,Medical Exemption,States,Delaware,2012-13,0.2,11997.0,,,2.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Florida,2012-13,0.4,234628.0,,,905.0,Census
Exemption,Medical Exemption,States,Georgia,2012-13,0.1,142732.0,,,4.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Hawaii,2012-13,0.3,20104.0,,*,17.0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Idaho,2012-13,0.4,23888.0,,,90.0,Census
Exemption,Medical Exemption,States,Indiana,2012-13,0.4,86983.0,,,326.0,Voluntary Response
Exemption,Medical Exemption,States,Iowa,2012-13,0.5,41701.0,,,188.0,Census
Exemption,Medical Exemption,States,Kansas,2012-13,0.3,40738.0,,,118.0,Census
Exemption,Medical Exemption,States,Kentucky,2012-13,0.2,58466.0,,,128.0,Census
Exemption,Medical Exemption,States,Louisiana,2012-13,0.2,68874.0,,,109.0,Census
Exemption,Medical Exemption,States,Maine,2012-13,0.4,14313.0,,,61.0,Census
Exemption,Medical Exemption,States,Maryland,2012-13,0.3,75007.0,,,237.0,Voluntary Response
Exemption,Medical Exemption,States,Massachusetts,2012-13,0.5,79661.0,,,373.0,Census
Exemption,Medical Exemption,States,Michigan,2012-13,0.6,124662.0,,,699.0,Census
Exemption,Medical Exemption,States,Mississippi,2012-13,0.1,46595.0,,<,23.0,Census
