Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,37,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2019,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,11.2,11.2,,,9.8,12.8,419.0,287804.0,Disability Type,Mobility Disability,,,DISEST,SEXIND,55,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2019,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.1,3.1,,,2.6,3.7,208.0,23458.0,Disability Type,Self-care Disability,,,DISEST,VETIND,30,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2019,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,65.2,65.2,,,63.4,67.0,4051.0,1799215.0,Disability Status,No Disability,,,DISEST,RACEIND,21,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2019,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,16.4,16.4,,,14.5,18.5,369.0,79371.0,Disability Status,Any Disability,,,DISEST,AGEIND,15,AGE01,PREV,DISSTAT,DISABL,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.4,2.4,,,1.9,3.0,112.0,29472.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,49,AGE01,PREV,DISTYPE,HEARDIS,,
2019,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.5,10.5,,,9.5,11.6,588.0,1521768.0,Disability Type,Cognitive Disability,,,DISEST,SEXIND,6,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2019,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,63.5,63.5,,,61.9,65.2,4492.0,593010.0,Disability Status,No Disability,,,DISEST,AGEIND,24,AGE03,PREV,DISSTAT,NODIS,,
2019,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,5.2,5.2,,,3.8,7.0,57.0,29681.0,Disability Type,Vision Disability,,,DISEST,AGEIND,54,AGE01,PREV,DISTYPE,VISDIS,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,6.7,6.7,,,5.5,8.0,164.0,294458.0,Disability Type,Vision Disability,,,DISEST,SEXIND,37,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2019,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,11.6,11.6,,,7.3,17.9,27.0,1046.0,Disability Type,Cognitive Disability,,,DISEST,RACEIND,66,RACE04,AGEADJPREV,DISTYPE,COGDIS,,
2019,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.2,8.2,,,5.0,13.2,69.0,2734.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,66,AGE02,PREV,DISTYPE,HEARDIS,,
2019,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.8,3.8,,,3.0,4.9,321.0,53729.0,Disability Type,Vision Disability,,,DISEST,VETIND,80,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2019,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,33,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.9,5.9,,,4.2,8.4,79.0,43635.0,Disability Type,Vision Disability,,,DISEST,VETIND,29,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2019,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,13.3,13.3,,,9.3,18.8,68.0,1375.0,Disability Type,Cognitive Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISTYPE,COGDIS,,
2019,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,13.4,13.4,,,12.2,14.7,466.0,101438.0,Disability Type,Mobility Disability,,,DISEST,AGEIND,19,AGE02,PREV,DISTYPE,MOBDIS,,
2019,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.5,10.5,,,9.1,12.1,309.0,190940.0,Disability Type,Cognitive Disability,,,DISEST,SEXIND,45,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2019,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,54,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2019,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,71.8,71.8,,,68.7,74.7,1089.0,98644.0,Disability Status,No Disability,,,DISEST,AGEIND,56,AGE02,PREV,DISSTAT,NODIS,,
2019,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,31.6,31.6,,,22.0,43.1,81.0,10909.0,Disability Status,Any Disability,,,DISEST,VETIND,11,VET1,AGEADJPREV,DISSTAT,DISABL,,
2019,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,31.4,31.4,,,28.2,34.7,571.0,173565.0,Disability Status,Any Disability,,,DISEST,RACEIND,86,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2019,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,79.2,79.2,,,77.2,81.0,2995.0,1007964.0,Disability Status,No Disability,,,DISEST,SEXIND,9,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,17.3,17.3,,,14.3,20.7,175.0,87090.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,29,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2019,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,24.2,24.2,,,21.9,26.6,409.0,327152.0,Disability Status,Any Disability,,,DISEST,AGEIND,40,AGE01,PREV,DISSTAT,DISABL,,
2019,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,85,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2019,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,56.8,56.8,,,51.6,61.8,422.0,189591.0,Disability Status,No Disability,,,DISEST,VETIND,40,VET1,AGEADJPREV,DISSTAT,NODIS,,
2019,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,15,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2019,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,55,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2019,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,83,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2019,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.8,6.8,,,5.9,7.9,463.0,253593.0,Disability Type,Self-care Disability,,,DISEST,AGEIND,81,AGE03,PREV,DISTYPE,SELFDIS,,
2019,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.1,6.1,,,3.7,9.8,23.0,17250.0,Disability Type,Independent Living Disability,,,DISEST,RACEIND,18,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2019,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,VETIND,4,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2019,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,7.7,7.7,,,5.8,10.3,63.0,8304.0,Disability Type,Independent Living Disability,,,DISEST,RACEIND,15,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2019,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,3.5,3.5,,,2.0,6.0,18.0,42605.0,Disability Type,Hearing Disability,,,DISEST,RACEIND,81,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2019,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,10.6,10.6,,,9.3,12.1,541.0,87285.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,35,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2019,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.4,5.4,,,4.6,6.2,465.0,136113.0,Disability Type,Independent Living Disability,,,DISEST,VETIND,9,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2019,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,5.5,5.5,,,4.8,6.3,358.0,161442.0,Disability Type,Independent Living Disability,,,DISEST,RACEIND,8,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2019,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,78.4,78.4,,,77.4,79.4,7797.0,3806687.0,Disability Status,No Disability,,,DISEST,VETIND,53,VET2,AGEADJPREV,DISSTAT,NODIS,,
2019,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,69.5,69.5,,,67.2,71.8,4076.0,370900.0,Disability Status,No Disability,,,DISEST,SEXIND,23,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2019,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,41,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2019,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,82,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2019,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.1,5.1,,,4.6,5.7,925.0,202536.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,80,AGE02,PREV,DISTYPE,HEARDIS,,
2019,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,50,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2019,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,18,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2019,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,73.0,73.0,,,70.2,75.5,1280.0,832770.0,Disability Status,No Disability,,,DISEST,RACEIND,89,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2019,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,26.4,26.4,,,22.9,30.2,372.0,73091.0,Disability Status,Any Disability,,,DISEST,SEXIND,2,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2019,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.0,4.0,,,3.4,4.8,298.0,104221.0,Disability Type,Hearing Disability,,,DISEST,SEXIND,45,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2019,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,5.7,5.7,,,4.9,6.6,473.0,230659.0,Disability Type,Vision Disability,,,DISEST,RACEIND,82,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.2,8.2,,,6.7,10.0,138.0,14018.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,38,AGE02,PREV,DISTYPE,HEARDIS,,
2019,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,47.7,47.7,,,42.0,53.5,204.0,98608.0,Disability Status,Any Disability,,,DISEST,RACEIND,40,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2019,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.0,4.0,,,3.0,5.2,63.0,40406.0,Disability Type,Vision Disability,,,DISEST,AGEIND,28,AGE01,PREV,DISTYPE,VISDIS,,
2019,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.8,6.8,,,5.3,8.6,121.0,82290.0,Disability Type,Independent Living Disability,,,DISEST,RACEIND,51,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2019,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,34.6,34.6,,,32.5,36.7,1177.0,211230.0,Disability Status,Any Disability,,,DISEST,AGEIND,9,AGE03,PREV,DISSTAT,DISABL,,
2019,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,85,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2019,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.2,12.2,,,10.9,13.7,1223.0,216161.0,Disability Type,Hearing Disability,,,DISEST,VETIND,86,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2019,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.7,7.7,,,6.7,8.8,359.0,164328.0,Disability Type,Independent Living Disability,,,DISEST,SEXIND,8,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,19.2,19.2,,,12.0,29.1,24.0,32612.0,Disability Type,Cognitive Disability,,,DISEST,RACEIND,29,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2019,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,22.0,22.0,,,15.2,30.8,48.0,4244.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,44,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2019,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,17.7,17.7,,,16.5,19.1,829.0,159964.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,27,AGE03,PREV,DISTYPE,HEARDIS,,
2019,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.7,7.7,,,7.5,7.9,21663.0,9836849.0,Disability Type,Hearing Disability,,,DISEST,SEXIND,59,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2019,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,28.2,28.2,,,24.5,32.1,805.0,56550.0,Disability Status,Any Disability,,,DISEST,VETIND,31,VET1,AGEADJPREV,DISSTAT,DISABL,,
2019,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,86,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2019,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,78.8,78.8,,,77.3,80.2,3668.0,8420676.0,Disability Status,No Disability,,,DISEST,RACEIND,6,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,37,RACE06,AGEADJPREV,DISTYPE,SELFDIS,,
2019,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.5,4.5,,,3.2,6.3,43.0,45438.0,Disability Type,Vision Disability,,,DISEST,AGEIND,5,AGE01,PREV,DISTYPE,VISDIS,,
2019,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,6.3,6.3,,,4.2,9.5,232.0,211327.0,Disability Type,Self-care Disability,,,DISEST,VETIND,88,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
