siret,enseigne,addresse,code_postal,ville,site_web,site_web_vente_en_ligne,compte_facebook,email_contact_client,tel_contact_client,description_commerce,emporter,emporter_horaire_covid,emporter_lundi,lundi_horaire_debut_1,lundi_horaire_fin_1,lundi_horaire_debut_2,lundi_horaire_fin_2,emporter_mardi,mardi_horaire_debut_1,mardi_horaire_fin_1,mardi_horaire_debut_2,mardi_horaire_fin_2,emporter_mercredi,mercredi_horaire_debut_1,mercredi_horaire_fin_1,mercredi_horaire_debut_2,mercredi_horaire_fin_2,emporter_jeudi,jeudi_horaire_debut_1,jeudi_horaire_fin_1,jeudi_horaire_debut_2,jeudi_horaire_fin_2,emporter_vendredi,vendredi_horaire_debut_1,vendredi_horaire_fin_1,vendredi_horaire_debut_2,vendredi_horaire_fin_2,emporter_samedi,samedi_horaire_debut_1,samedi_horaire_fin_1,samedi_horaire_debut_2,samedi_horaire_fin_2,emporter_dimanche,dimanche_horaire_debut_1,dimanche_horaire_fin_1,dimanche_horaire_debut_2,dimanche_horaire_fin_2,livraison,conditions_de_livraison,lundi_plage_1,lundi_plage_2,mardi_plage_1,mardi_plage_2,mercredi_plage_1,mercredi_plage_2,jeudi_plage_1,jeudi_plage_2,vendredi_plage_1,vendredi_plage_2,samedi_plage_1,samedi_plage_2,dimanche_plage_1,dimanche_plage_2,activiteprincipaleetablissement,geolocetablissement,activite_specifique,activite
44187547300288,Jacadi Paris,34 Rue Charles Sanglier,45000,Orléans,,,,jac0007@jacadi.fr,02 38 54 64 03,prêt à porter enfant,Oui,,Non,,,,,Oui,11:00,14:00,15:00,17:00,Oui,11:00,14:00,15:00,17:00,Oui,11:00,14:00,15:00,17:00,Oui,11:00,14:00,15:00,17:00,Oui,11:00,14:00,15:00,17:00,Non,,,,,Non,,,,11:00 > 14:00,15:00 > 15:00,11:00 > 14:00,15:00 > 17:00,11:00 > 14:00,15:00 > 17:00,11:00 > 14:00,15:00 > 17:00,11:00 > 14:00,15:00 > 17:00,,,47.71Z,"47.901612,1.904675",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
40178866600014,BOUTET ROMAIN,Halles Châtelet,45000,Orléans,,,,romainboutet@yahoo.fr,02 38 54 58 75,Fruits et légumes locaux de qualité.,Oui,,Non,,,,,Oui,08:30,13:00,15:00,19:00,Oui,08:30,13:00,15:00,19:00,Oui,08:30,13:00,15:00,19:00,Oui,08:30,19:00,,,Oui,08:30,19:00,,,Oui,08:30,13:00,,,Oui,Livraison gratuite dans la Métropole d'Orléans. Au delà : me consulter. Livraison commune possible avec les autres commerçants des Halles Chatelet.,,,08:30 > 13:00,15:00 > 15:00,08:30 > 13:00,15:00 > 19:00,08:30 > 13:00,15:00 > 19:00,08:30 > 19:00,,08:30 > 19:00,,08:30 > 13:00,,47.21Z,"47.899449,1.905998",Primeur,Fruits et légumes
44771385000033,AMERICAN VINTAGE,28 Rue Louis Roguet,45000,Orléans,https://fr.americanvintage-store.com/fr/,,https://www.facebook.com/American-Vintage-112670187203822/,orleans@amv-retail.com,02 38 43 79 55,Marque intemporelle très cooconing. Beaucoup de mailles et de textures confortables. N'hésitez pas à venir découvrir nos collections.,Oui,Boutique fermée pendant le confinement.,Oui,14:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Non,,14:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,47.71Z,"47.900774,1.906267",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
38750869000022,RESTAURANT LE LIFT,5 rue de la Poterne - Place de Loire,45000,Orléans,https://www.restaurant-le-lift.com,,https://www.facebook.com/lelift,antiquaire2@orange.fr,02 38 53 63 48,"Philippe Bardau propose de recréer l'expérience gastronomique du Lift à la Maison. Une cuisine raffinée et qui s'articule autour des produits de saison. 

Menu "" Entrée, Plat & Dessert "" au choix à 29 € (renouvelé toutes les semaines)
Brunch dominical à emporter à 29 € (renouvelé tous les dimanches)",Oui,"Du lundi au dimanche, de 11H à 15H, et de 18H à 19H30",Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,11:00,15:00,18:00,19:30,Oui,Gratuit sur la commune d'Orléans et possibilité dans toute l'agglomération orléanaise (prix à définir),11:00 > 15:00,18:00 > 19:30,11:00 > 15:00,18:00 > 18:00,11:00 > 15:00,18:00 > 19:30,11:00 > 15:00,18:00 > 19:30,11:00 > 15:00,18:00 > 19:30,11:00 > 15:00,18:00 > 19:30,11:00 > 15:00,18:00 > 19:30,56.10A,"47.899171,1.909318",Restauration traditionnelle,Restauration traditionnelle et rapide
48303775000013,MARCO-MEN,8 Rue d'Avignon,45000,Orléans,,,,m.serussi@orange.fr,06 51 50 66 08,"PRET A PORTER HOMME  COLLECTION IZAC
CHAUSSURES   FLECS ITALIA",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,47.71Z,"47.899948,1.903111",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
84300966300025,BURAN THAI,8 rue du vieux marché  45000 Orléans,45000,Orléans,https://buranthai.fr,https://www.rdv360.com/buran-thai-,https://facebook.com/buranthai/,contact@buranthai.fr,02 38 73 44 01,"Sawat dii kha! Bonjour!
Le « click and collect » ça marche aussi chez nous, salon de massage traditionnel thaï, pour les Bons Cadeaux que vous pourrez offrir pour Noël. En plus, pas besoin de vous déplacer, il suffit d’indiquer au choix votre mail ou le mail du destinataire du Bon Cadeau pour le recevoir directement.
Leur durée de validité est portée à un an, pour une utilisation sans contrainte dès après Noël, une fois les fermetures administratives terminées.
On aimerait vous partager un peu d’optimisme!",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,96.04Z,"47.899108,1.903145",Soins minceur,"Coiffure, soins de beauté, parfumerie et cosmétique"
44837110400028,Legend bd librairie,39 place du Châtelet,45000,Orléans,,,,contact@legend-bd.fr,02 38 53 78 63,Librairie spécialisée en bande dessinée manga comics et jeunesse,Oui,,Non,,,,,Oui,10:00,18:30,,,Oui,10:00,18:30,,,Oui,10:00,18:30,,,Oui,10:00,18:30,,,Oui,10:00,18:30,,,Non,,,,,Non,,,,10:00 > 18:30,,10:00 > 18:30,,10:00 > 18:30,,10:00 > 18:30,,10:00 > 18:30,,,,47.61Z,"47.899453,1.906085",Librairie,Livres et papeterie
87769659100016,HOTEL DE L'ABEILLE,64 Rue Alsace Lorraine,45000,Orléans,https://hotel-abeille.com/,,https://www.facebook.com/hoteldelabeille/,hoteldelabeille@wanadoo.fr,02 38 53 54 87,"Dans un quartier piétonnier calme, hôtel dans un écrin douillet et préservé. Chambres au caractère unique alliant charme de l’ancien et confort contemporain, salon de thé à l’ambiance feutrée où des œuvres d’art uniques sont présentées, boutique proposant confitures et divers objets locaux ainsi qu’une petite salle de fitness et un jardin terrasse : véritable havre de paix sur le toit du monde orléanais.",Oui,Hôtel fermé durant le confinement,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Oui,00:00,23:59,,,Non,,00:00 > 23:59,,00:00 > 23:59,,00:00 > 23:59,,00:00 > 23:59,,00:00 > 23:59,,00:00 > 23:59,,00:00 > 23:59,,70.10Z,"47.905783,1.904959",Hôtel,Hôtellerie
32429473500323,L'Atelier du Chocolat,12 rue de la République,45000,Orléans,https://www.atelierduchocolat.fr/fr/,https://www.atelierduchocolat.fr/fr/,https://www.facebook.com/AtelierduchocolatOrleans,orleans@atelierduchocolat.com,02 38 22 40 40,"Artisan Chocolatier à Orléans , nous fabriquons en atelier des bouquets de chocolats.",Oui,"Du lundi au samedi
De 10h15 à 13h et de 14h à 18h45.",Oui,10:15,13:00,14:00,18:45,Oui,10:15,13:00,14:00,18:45,Oui,10:15,13:00,14:00,18:45,Oui,10:15,13:00,14:00,18:45,Oui,10:15,13:00,14:00,18:45,Oui,10:15,13:00,14:00,18:45,Non,,,,,Oui,,10:15 > 13:00,14:00 > 18:45,10:15 > 13:00,14:00 > 14:00,10:15 > 13:00,14:00 > 18:45,10:15 > 13:00,14:00 > 18:45,10:15 > 13:00,14:00 > 18:45,10:15 > 13:00,14:00 > 18:45,,,10.82Z,"47.903727,1.904328",Chocolaterie,"Chocolats, glaces et confiseries"
88864399600018,L'ATELIER DU BURGER FLEURY LES AUBRAIS,39 Rue Danton,45400,Fleury-les-Aubrais,https://latelierduburgerorleans.fr/,,https://www.facebook.com/LAtelier-du-Burger-Orleans-783566961790886/,atelierburger45@gmail.com,02 38 72 73 41,"Pain de boulanger, viande du boucher, burger et frites faits maison, tout un programme pour vous régaler !",Oui,11h30/15h et 18h30/22h30 tous les jours sauf le dimanche midi durant le confinement,Oui,11:30,23:00,,,Oui,11:30,23:00,,,Oui,11:30,23:00,,,Oui,11:30,23:00,,,Oui,11:30,00:00,,,Oui,11:30,00:00,,,Oui,18:30,23:00,,,Oui,Livraison à partir de 20 € d'achat. Frais de livraison : 3 à 5 € selon le secteur : nous contacter.,11:30 > 23:00,,11:30 > 23:00,,11:30 > 23:00,,11:30 > 23:00,,11:30 > 00:00,,11:30 > 00:00,,18:30 > 23:00,,56.10C,"47.923656,1.900836",Restauration rapide,Restauration traditionnelle et rapide
52415169300016,TRUST SHOP,25 Rue Jeanne d'Arc,45000,Orléans,,,https://www.facebook.com/trustshop272/,trust-shop@live.fr,06 72 25 27 37,"Boutique lifestyle et accessoire de marque Trust Shop. Marques K-way, North Face, Farah, Colombia, Olow, Dickies, Bask in the sun, Komono... Venez découvrir nos nombreuses collections !
Page instagram pour click and collect #trustshoporleans",Oui,Pendant le confinement : 10h30/12h30 tous les jours pour le click and collect sauf le dimanche et le lundi,Non,,,,,Oui,10:30,12:30,14:30,19:30,Oui,10:30,12:30,14:30,19:30,Oui,10:30,12:30,14:30,19:30,Oui,10:30,12:30,14:30,19:30,Oui,10:30,12:30,14:00,19:30,Non,,,,,Oui,Livraison gratuite sur Orléans,,,10:30 > 12:30,14:30 > 14:30,10:30 > 12:30,14:30 > 19:30,10:30 > 12:30,14:30 > 19:30,10:30 > 12:30,14:30 > 19:30,10:30 > 12:30,14:00 > 19:30,,,,,,
81943116400014,VITRAIL & CO,3 Rue des Carmes,45000,Orléans,https://www.vitrailandco.com/,https://www.vitrailandco.com/,https://www.facebook.com/Vitrail-Co-Orleans-977191292352778/,vitrailandco@gmail.com,02 34 50 72 39,"Atelier de création et réparation de vitraux et objets de curiosité, n'hésitez pas à venir découvrir notre art !",Oui,Horaires click and collect : mêmes horaires que les horaires d'ouverture,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,09:30,12:00,14:00,18:00,Oui,09:30,12:00,14:00,18:00,Non,,,,,Oui,Livraison gratuite sur la Métropole d'Orléans,,,,,,,,,09:30 > 12:00,14:00 > 18:00,09:30 > 12:00,14:00 > 18:00,,,23.19Z,"47.901414,1.901435",Vitraux (création et réparation),"Créations d'art, photographie"
44493013500058,Bijoux Sic-Art,"24, rue Louis Roguet",45000,Orléans,https://www.sic-art.fr,,https://www.facebook.com/bijouxsicartorleans,,06 67 81 65 04,"Venez (re-)découvrir mon atelier de création de bijoux, j’y fabrique des modèles uniques made in Orléans, pour tous les budgets. Inspirée par la richesse de la nature, j'utilise ses matériaux les plus nobles : feuilles métallisées, fleurs prises dans la résine, pierres fines, perles d’eau douce, ambre, Tagua… montés sur argent, plaqué or, ou acier. 
Ma boutique me permet également d’exposer d’autres créateurs de bijoux qui partagent ma passion et mon éthique.
Pour vos envies sur mesure, n’hésitez pas à me faire part de vos idées, quel que soit leur état d’avancement, j’aurai grand plaisir à vous conseiller, vous proposer un devis au plus juste, et fabriquer le bijou de vos rêves. 
Je répare également vos bijoux !
Au plaisir de vous accueillir au 24 rue Louis Roguet à Orléans - Place Louis XI",Oui,10H30 - 12H00,Non,,,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Oui,10:30,19:00,,,Non,,,,,Non,,,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,10:30 > 19:00,,,,32.13Z,"47.900618,1.906305",Création de bijoux,"Bijoux, jouillarie et horlogerie"
44788039400021,C’est ma maison !,306 rue de Bourgogne,45000,Orléans,https://www.cestmamaison.fr,https://wwwcestmamaison.com,https://www.facebook.com/cestmamaison45/,cestmamaison@orange.fr,02 38 53 72 13,"La maison créative et ludique pour l’enfant !
Magasin de jouets traditionnels depuis 2007
& jouets d’éveil & jouets en bois & décoration de chambre & jeux de société & loisirs créatifs & mobilier de chambre..... 
magasin sur 2 étages de 130 m2",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,47.65Z,"47.899916,1.905844",Jouets et jeux,Jouets et jeux
83231622800010,SAS LKV,"Siège Social : 1 Boulevard de Châteaudun - 45000 Orléans

Dépôt : 1 Impasse du petit Sary, 45140 Ormes",45000,Orléans,,,https://m.facebook.com:pages:category:Transportation-Service/LKV-BLOIS-2121585244789625/?locale2=fr_FR,contact.lkvblois@gmail.com,06 25 77 45 09,"Face aux défis de la logistique urbaine, La société SAS LKV a mis en place un  modèle de livraison plus écologique, moins polluant et plus silencieux misant sur la mobilité électrique en plein cœur de la ville.
La société SAS LKV est constituée d’une flotte de véhicules 100% électriques respectueux de l’environnement, et de véhicules thermiques en conduite éco responsable pour les grandes distances périurbaines (dépassant les 100 km en dehors de la ville).",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,49.41B,"47.910328,1.895636",Coursier,Services
42156381800010,MARY GRAIN D'ORGE,46 Rue Sainte Catherine,45000,Orléans,https://www.orleans.tendancefrance.com/pret-a-porter-site-mary-graind-orge-accueil-site-327.html,,,marygraindorge@gmail.com,07 67 99 72 95,Je vous conseille depuis 1986 dans ambiance amicale et proche de vous. Produits recherchés et dénichés par mes soins avec des marques de qualité et intemporelles. Venez découvrir des produits dont on ne se lasse pas !,Oui,Magasin fermé durant le confinement.,Non,,,,,Oui,10:30,13:00,14:30,19:15,Oui,10:30,13:00,14:30,19:15,Oui,10:30,13:00,14:30,19:15,Oui,10:30,13:00,14:30,19:15,Oui,10:30,13:00,14:30,19:15,Non,,,,,Non,,,,10:30 > 13:00,14:30 > 14:30,10:30 > 13:00,14:30 > 19:15,10:30 > 13:00,14:30 > 19:15,10:30 > 13:00,14:30 > 19:15,10:30 > 13:00,14:30 > 19:15,,,47.71Z,"47.901332,1.905416",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
41972769800021,SAVELEC SONORISATION,105 Bis Avenue de St Mesmin,45000,Orléans,http://www.savelecsonorisation.fr,,,jphsono@club-internet.fr,02 38 22 55 74,Entreprise spécialisée dans la Réparation et la vente de matériel audiovisuel. Tv - Hifi - vidéo - Sonorisation...,Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,95.21Z,"47.886143,1.885024",Equipement audiovisuel,"Ameublement, équipement de la maison (vente et réparation) et décoration"
80908988100019,MIX ONE-CHEZ ROSA,118 Rue du Faubourg Bannier,45000,Orléans,,,https://www.facebook.com/pages/category/French-Restaurant/Mix-one-Rosa-873076326106615/,hrosalie2005@yahoo.fr,02 38 80 20 36,Spécialités africaines. Cuisine faite maison à 90 %.,Oui,"Ouverture aux horaires habituels (pour le retrait de vos commandes par téléphone) sauf le samedi soir, fermeture à 23h",Oui,12:00,14:00,18:00,22:00,Oui,12:00,14:00,18:00,22:00,Oui,12:00,14:00,18:00,22:00,Oui,12:00,14:00,18:00,22:00,Oui,12:00,14:00,18:00,23:00,Oui,18:00,02:00,,,Oui,18:00,22:00,,,Oui,Livraison via Uber Eat.,12:00 > 14:00,18:00 > 22:00,12:00 > 14:00,18:00 > 18:00,12:00 > 14:00,18:00 > 22:00,12:00 > 14:00,18:00 > 22:00,12:00 > 14:00,18:00 > 23:00,18:00 > 02:00,,18:00 > 22:00,,56.10A,"47.914878,1.8994",Restauration traditionnelle,Restauration traditionnelle et rapide
82328742000017,Diet et Gourmandise,"124 avenue Charles Peguy
45800",45800,Saint-Jean-de-Braye,http://www.diet-et-gourmandise.fr,https://fairemescourses.fr/saint-jean-de-braye/diet-gourmandise-st-jean-de-braye-epicerie-fine-et-consultations-dietetiques-sur-rdv,https://www.facebook.com/dieteticiennes.loiret/,sjdb@diet-et-gourmandise.fr,02 34 08 38 80,"Nous proposons des produits artisanaux, français et bios (sauf les biscottes). 
Des produits bons et sains pour se faire plaisir en prenant soin de sa santé :)
Vous trouverez une gamme de thés et infusions Premium (+ calendrier de l'avent), aliments Raw-food, tartinables apéritifs, remplacement de confiture par du 100% issus de fruits !
Egalement des cosmétiques zéro-déchets naturels et fabriqués à la main.",Oui,"mercredi et vendredi de 9h-13h et 14h-19h
samedi 9h-13h",Non,,,,,Oui,09:00,13:00,14:00,19:00,Oui,09:00,13:00,14:00,19:00,Oui,09:00,13:00,,,Oui,09:00,13:00,14:00,19:00,Oui,09:00,13:00,14:00,19:00,Non,,,,,Oui,"Livraison gratuite (dès 30.00€ de commande)
À Saint-Jean-de-Braye, Semoy, Combleux et Boigny-sur-Bionne

Livraison gratuite (dès 50.00€ de commande)
À Fleury-les-Aubrais, Chécy, Marigny-les-Usages, Chanteau, Bou, Rebréchien, Vennecy, Mardié et Saran

Retrait au Centre
mercredi et vendredi de 9h à 19h et samedi de 9h à 12h. 124 avenue Charles Péguy à Saint Jean de Braye (45800)

Livraison jusqu'à 15 kms du Centre
mardi et jeudi

Livraison à plus de 15 kms du Centre
à partir de 50€ d'achat, sur demande : sjdb@diet-et-gourmandise.fr ou au 02.34.08.38.80

Divers retrait et livraison
Pour d'autres jours de retrait et de livraison, nous contacter : sjdb@diet-et-gourmandise.fr ou 02.34.08.38.80

Envoi en colis possible",,,09:00 > 13:00,14:00 > 14:00,09:00 > 13:00,14:00 > 19:00,09:00 > 13:00,,09:00 > 13:00,14:00 > 19:00,09:00 > 13:00,14:00 > 19:00,,,47.29Z,"47.905995,1.95301",Epicerie fine,"Epicerie fine et du monde, thés et cafés"
79171964100019,Diet-et-Gourmandise,173 rue paulin labarre,45160,Olivet,http://www.diet-et-gourmandise.fr,https://fairemescourses.fr/45-olivet/diet-gourmandise-olivet-epicerie-fine-et-consultations-dietetiques-sur-rdv,https://www.facebook.com/dieteticiennes.loiret/,olivet@diet-et-gourmandise.fr,02 38 59 33 40,"Nous proposons des produits artisanaux, français et bios (sauf les biscottes). 
Des bons produits pour le plaisir et pour la santé :)

Vous trouverez une gamme de thés et infusions Premium (+ calendrier de l'avent), aliments Raw-food, tartinables apéritifs, remplacement de confiture 100% issus de fruits ! Et des cosmétiques solides fabriqués à la main et bios.",Oui,mardi et jeudi de 9h à 13h et de 15h à 19h,Oui,14:00,19:00,,,Oui,09:00,13:00,15:00,19:00,Oui,09:00,13:00,14:00,19:00,Oui,09:00,13:00,15:00,19:00,Oui,09:00,13:00,14:00,19:00,Oui,09:00,13:00,,,Non,,,,,Oui,"Livraison gratuite :
dans un rayon de 5km à partir de 30 euros
dans un rayon de 15km à partir de 50 euros
Ensuite sur demande.",14:00 > 19:00,,09:00 > 13:00,15:00 > 15:00,09:00 > 13:00,14:00 > 19:00,09:00 > 13:00,15:00 > 19:00,09:00 > 13:00,14:00 > 19:00,09:00 > 13:00,,,,,,,
82381040300180,PIZZA LE RITAL,94 RUE DE LA CHARPENTERIE,45000,Orléans,,https://www.leritalorleans.fr,https://www.facebook.com/leritalorleans,leritalorleans@icloud.com,,"PIZZA ARTISANALE A EMPORTER 
100% PRODUITS FRAIS ET MAISON 
Qualifiée aux championnats de France 2021 PIZZA TOUR",Oui,Du Mardi au Dimanche de 18H00 a 21H30,Non,,,,,Oui,18:00,21:30,,,Oui,18:00,21:30,,,Oui,18:00,21:30,,,Oui,18:00,21:30,,,Oui,18:30,21:30,,,Oui,18:00,21:30,,,Oui,avec Uber eat en livraison via notre page web,,,18:00 > 21:30,,18:00 > 21:30,,18:00 > 21:30,,18:00 > 21:30,,18:30 > 21:30,,18:00 > 21:30,,,,,
8558013200018,Hipparion,44 rue Royale,45000,Orléans,,,https://www.facebook.com/hipparionorleans,contact@hipparion.fr,02 38 53 22 93,Boutique de vêtements homme authentiques au centre ville d'Orléans. Un univers entre club anglais & pavillon de chasse.,Oui,Horaires flexibles sur demande,Oui,14:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,,14:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,47.71Z,"47.900087,1.904122",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
53152266200018,Kidyland,5 rue Frédéric et Irène Joliot Curie - Fleury Shopping,45400,Fleury-les-Aubrais,https://www.kidyland.fr,,https://www.facebook.com/kidylandfleurylesaubrais/,contact@kidyland.fr,02 38 61 06 34,"Vous avez des chèques vacances qui expirent au 31 décembre 2020?
Pas de panique, vous pouvez les utiliser chez nous en achetant
dès maintenant de la billetterie pour les offrir à Noël
ou pour faciliter votre prochaine visite :
Carnet de 10 entrées +3 ans : 70€ - Carnet de 10 entrées -3 ans : 55€

Contactez-nous obligatoirement par mail ou par facebook pour
réserver votre carnet avant votre visite contact@kidyland.fr
(téléphone injoignable pour l’instant)
Date de réouverture selon annonce gouvernementale : mercredi 20 janvier ! ( Nous avons hâte!!)
D’autres permanences pourront être organisées selon demande. Autres moyens de paiement acceptés
Merci de partager autour de vous, ce serait dommage que ça se perde ! 
A bientôt avec les Loulous ! Merci pour votre soutien ! ;-)",Oui,Permanence mercredi 9 décembre de 17h à 19h.,Non,,,,,Non,,,,,Oui,17:00,19:00,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,17:00 > 19:00,,,,,,,,,,93.21Z,"47.946934,1.919302",Parc de jeux,Sports et loisirs
33337419700015,DEPOT VENTE BANNIER,104 Rue du Faubourg Bannier,45000,Orléans,http://www.depotventebannier.fr/catalogue.php,http://www.depotventebannier.fr/catalogue.php,https://www.facebook.com/Depotventebannier/,depotventebannier@yahoo.fr,02 38 62 37 04,Achat - vente - dépôt de mobilier tous styles. N'hésitez pas à venir découvrir nos trésors !,Oui,Boutique fermée durant le confinement mais je prends vos commandes. Ouvert pour Clic and Collect,Non,,,,,Oui,10:00,12:00,14:00,19:00,Oui,10:00,12:00,14:00,19:00,Oui,10:00,12:00,14:00,19:00,Oui,10:00,12:00,14:00,19:00,Oui,10:00,12:00,14:00,19:00,Non,,,,,Oui,Livraison via transporteur. Me contacter pour tarif.,,,10:00 > 12:00,14:00 > 14:00,10:00 > 12:00,14:00 > 19:00,10:00 > 12:00,14:00 > 19:00,10:00 > 12:00,14:00 > 19:00,10:00 > 12:00,14:00 > 19:00,,,47.79Z,"47.913932,1.899688",Dépôt-vente,"Ameublement, équipement de la maison (vente et réparation) et décoration"
75102215300017,INELA COIFFURE,21 Rue du Faubourg Bannier,45000,Orléans,,https://www.planity.com/efranes-45000-orleans,,berinesa@yahoo.fr,02 38 53 45 83,"Travail de qualité, venez tester !",Oui,Mêmes horaires que celles de l'ouverture du salon,Non,,,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,08:30,16:00,,,Non,,,,,Oui,Livraison pendant les confinements. Me contacter pour tarifs.,,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,08:30 > 16:00,,,,96.02A,"47.908622,1.900951",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
